"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.363685556482272243e-02,-9.157617246592253402e-03,2.350793604707512689e-03,7.581759663142621525e-04,8.110182245692120146e-04,7.900497290248115721e-04,6.365447672597127071e-02,-9.184746000948665334e-03,2.360320987670888604e-03,6.287554239337586615e-02,-9.925822239675224923e-03,1.580792064551445053e-03,6.441790142379626161e-02,-8.332452032910326115e-03,3.140639625815594416e-03
