"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
6.361202643555517733e-02,-8.416652406724383501e-03,1.724533094251555878e-03,-2.337306579105441931e-05,9.678646280952002282e-04,1.038548554926400002e-03,1.051912071608360633e-03,1.015308055035258174e-03,6.360905135822012002e-02,-8.456796104035699257e-03,1.742566838796977269e-03,-2.555291370785750527e-05,6.262712082623311804e-02,-9.424167542412570375e-03,6.667614811980415723e-04,-1.061209882513415451e-03,6.454667746139455820e-02,-7.406565540982762430e-03,2.808164629313436578e-03,9.939584166308162994e-04
