weight logl k1 k2 k3 k4
0.000000000000000000e+00 -3.625189970409826189e+07 2.205952377739539561e-02 1.719945570478522701e-01 3.000055842683662100e-01 2.254372741512005174e-01
0.000000000000000000e+00 -3.625189970409826189e+07 4.589231835080939126e-01 5.122109966998585895e-01 9.731602620276661453e-01 5.880546143351472743e-02
0.000000000000000000e+00 -3.625189970409826189e+07 3.233882856515223336e-01 2.685471885688358595e-01 1.499316572030979788e-01 5.449055065061469971e-02
0.000000000000000000e+00 -3.625189970409826189e+07 6.482165029398634370e-02 2.311186022423061814e-02 8.850145484333796775e-01 9.558531505346159474e-01
0.000000000000000000e+00 -3.625189970409826189e+07 7.286805636133683040e-01 1.535721197200280441e-01 7.444816671243249528e-01 1.065120423638883373e-01
0.000000000000000000e+00 -3.625189970409826189e+07 8.118063754284601252e-01 3.477723816183138084e-01 7.103644722256874378e-02 8.568837315120800824e-01
0.000000000000000000e+00 -3.625189970409826189e+07 9.808566165305109275e-01 9.824330041786066836e-03 5.346244844674975516e-01 4.399619529408727026e-02
0.000000000000000000e+00 -3.625189970409826189e+07 2.553940246424546423e-02 3.774776851356639318e-01 4.040034170725982365e-01 1.791830437951333899e-01
0.000000000000000000e+00 -3.625189970409826189e+07 2.996069725147173513e-01 6.340527112011802302e-01 2.447797578038023447e-01 4.570261343067816284e-03
0.000000000000000000e+00 -3.625189970409826189e+07 2.295684678635914189e-01 8.705473252934969874e-02 9.351291463329620690e-01 1.951286489277962444e-01
0.000000000000000000e+00 -3.625189970409826189e+07 8.644241804915041572e-01 6.324613357594233154e-02 8.803439415708178561e-01 1.270277959354731978e-01
0.000000000000000000e+00 -3.625189970409826189e+07 3.166194908880750614e-01 4.668603597026658170e-01 2.055944232071977851e-01 1.287897111737343891e-01
0.000000000000000000e+00 -3.625189970409826189e+07 1.464205113501304556e-01 1.618485077283599027e-01 2.628611353677580142e-01 4.968494799445706267e-01
0.000000000000000000e+00 -3.625189970409826189e+07 9.947909691295476753e-01 5.280377324246838810e-01 9.676241304561190582e-01 6.115223978023999196e-01
0.000000000000000000e+00 -3.625189970409826189e+07 8.242478219564397524e-01 8.504996313828220300e-01 8.149976020279448008e-02 2.354260256324480771e-01
0.000000000000000000e+00 -3.625189970409826189e+07 1.750671602658998571e-01 3.002641157967589347e-02 1.082130469873437972e-01 7.314138197580514200e-01
0.000000000000000000e+00 -3.625189970409826189e+07 8.548662132647821821e-02 4.266374322408520436e-01 6.434841438616526466e-01 9.055206529133028592e-01
0.000000000000000000e+00 -3.625189970409826189e+07 9.343925612315684415e-01 1.886452382914073356e-01 6.161917858578067619e-01 6.315270518576887593e-02
0.000000000000000000e+00 -3.625189970409826189e+07 1.509050713941142430e-01 1.702654887229366754e-01 7.959898029963174970e-01 8.131412273383764600e-03
0.000000000000000000e+00 -3.625189970409826189e+07 3.518755901095858007e-01 9.986461826331600733e-01 9.606159877796982549e-01 7.543086624387487227e-01
0.000000000000000000e+00 -3.625189970409826189e+07 8.746043449414503401e-01 5.180385318322505706e-01 3.905257259287042704e-02 8.101025403657418078e-01
