weight logl k1 k2 k3 k4
0.000000000000000000e+00 -3.625189970409826189e+07 -9.558809524452092921e-02 -6.560108859042954044e-02 -3.999888314632676217e-02 -5.491254516975990069e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.215363298381211932e-03 2.442199339971723449e-03 9.463205240553324016e-02 -8.823890771329706562e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -3.532234286969553050e-02 -4.629056228623282948e-02 -7.001366855938040423e-02 -8.910188986987706283e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.703566994120273681e-02 -9.537762795515387915e-02 7.700290968667594660e-02 9.117063010692319502e-02
0.000000000000000000e+00 -3.625189970409826189e+07 4.573611272267366634e-02 -6.928557605599439118e-02 4.889633342486499057e-02 -7.869759152722233253e-02
0.000000000000000000e+00 -3.625189970409826189e+07 6.236127508569203060e-02 -3.044552367633723833e-02 -8.579271055548626235e-02 7.137674630241602758e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.617132330610220214e-02 -9.803513399164279218e-02 6.924896893499510320e-03 -9.120076094118255428e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.489211950715091548e-02 -2.450446297286720809e-02 -1.919931658548035269e-02 -6.416339124097332480e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -4.007860549705653114e-02 2.681054224023604604e-02 -5.104404843923953522e-02 -9.908594773138644507e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -5.408630642728171761e-02 -8.258905349413006580e-02 8.702582926659241380e-02 -6.097427021444075390e-02
0.000000000000000000e+00 -3.625189970409826189e+07 7.288483609830084808e-02 -8.735077328481154202e-02 7.606878831416358233e-02 -7.459444081290536599e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -3.667610182238499605e-02 -6.627928059466839383e-03 -5.888111535856044298e-02 -7.424205776525312495e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -7.071589772997391443e-02 -6.763029845432802500e-02 -4.742777292644839715e-02 -6.301040110858746601e-04
0.000000000000000000e+00 -3.625189970409826189e+07 9.895819382590953506e-02 5.607546484936776210e-03 9.352482609122381163e-02 2.230447956047998392e-02
0.000000000000000000e+00 -3.625189970409826189e+07 6.484956439128794492e-02 7.009992627656441710e-02 -8.370004795944110954e-02 -5.291479487351039013e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -6.498656794682003413e-02 -9.399471768406482408e-02 -7.835739060253124610e-02 4.628276395161029511e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.290267573470436191e-02 -1.467251355182959405e-02 2.869682877233054041e-02 8.110413058266058295e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.687851224631368274e-02 -6.227095234171853289e-02 2.323835717156134961e-02 -8.736945896284623037e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -6.981898572117715973e-02 -6.594690225541266493e-02 5.919796059926349385e-02 -9.837371754532325818e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -2.962488197808284263e-02 9.972923652663201466e-02 9.212319755593964543e-02 5.086173248774975009e-02
0.000000000000000000e+00 -3.625189970409826189e+07 7.492086898829006247e-02 3.607706366450108559e-03 -9.218948548142591459e-02 6.202050807314837821e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.318860064780563890e-02 -6.490797097871020549e-02 9.092900255269792398e-03 -3.625741170603116736e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.613489709027588592e-02 9.289138619144540754e-02 7.962189237833056099e-02 7.167770072026491412e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.569821149490322587e-02 9.473127381538365421e-02 2.501178368088161075e-02 -7.753234152840274285e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.571462334777879055e-02 -8.053503748390432315e-02 2.401266982710510700e-02 -1.484902221683000179e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -5.746224161421285143e-02 -6.301903908413930555e-02 4.304102419170438565e-02 8.722753006433811573e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.301291252359653039e-02 2.685823175805718277e-02 7.354859048861109305e-02 -5.897185282221295566e-02
0.000000000000000000e+00 -3.625189970409826189e+07 6.072271000631537796e-02 -3.734341951309275154e-02 7.324973205182544467e-02 -8.313389085016434366e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.954256986484981917e-02 -7.438777149582156967e-02 -6.330162254602531013e-02 8.817701605122227337e-03
0.000000000000000000e+00 -3.625189970409826189e+07 8.218817395770186551e-02 -7.934079788497371000e-02 -3.958894678856905713e-03 -2.729222062938733984e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.409562200514146046e-02 -7.295770593090740441e-02 4.986484325284354369e-02 -7.599763281146838800e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.062957770898485088e-02 -6.874546751772231401e-02 -3.922241583850116786e-02 -2.682619471154983060e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -7.041513220653516925e-02 8.588942038086924691e-02 4.299667370347809436e-02 8.257023661529916403e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -5.718685039314828217e-02 7.875779562684623314e-02 5.469100000550897178e-02 -7.965877789460240610e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.670786782723614361e-02 8.595104123734964574e-02 -9.875302812096138638e-02 6.924088989712376407e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.137579398697537325e-02 -7.846086614696519412e-02 1.941634459202752627e-02 -7.432995736209360715e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -1.341976791397894719e-02 -4.482565278833774980e-02 6.368946278603149214e-02 -9.922932618233765156e-02
0.000000000000000000e+00 -3.625189970409826189e+07 2.280850001533774041e-03 -6.981503443057096581e-02 9.482952471387259830e-02 -4.178296077848042689e-02
0.000000000000000000e+00 -3.625189970409826189e+07 3.004220398248119706e-02 -1.490255793217198921e-02 8.411640291436181527e-02 -8.776108701580923044e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.227225102917840038e-02 4.144712995818808365e-02 -9.155660713262583905e-02 -9.486797658037704473e-02
0.000000000000000000e+00 -3.625189970409826189e+07 5.276974739682277482e-03 -5.703811153923719207e-02 5.148293471973228175e-02 -5.192808808390958486e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -7.416300421385212116e-02 8.751919577403241557e-02 7.584826096632121817e-02 -9.750413674144267628e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -4.727278109939594963e-02 9.209352409583773658e-02 9.184632509465467942e-02 7.381471215610696524e-03
0.000000000000000000e+00 -3.625189970409826189e+07 -2.781321975157191595e-02 7.316634961801715686e-02 9.465413955404877733e-02 -7.980038960127477932e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -6.050852341977237814e-02 -4.517360050157642054e-02 -4.419294318666662502e-02 -5.427970881677022380e-02
