"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
8.007379138506437455e-02,-1.911151157659708721e-02,8.254152472038295881e-04,8.735019845421819907e-04,8.009555310849156284e-02,-1.913045527277636160e-02,7.925382552708865047e-02,-1.993781418565424013e-02,8.087135071396914232e-02,-1.823210061138448579e-02
