weight logl k1 k2
0.000000000000000000e+00 -9.037185972983028740e+06 -8.828456530757089471e-02 -9.554464344251545338e-02
0.000000000000000000e+00 -9.037185972983028740e+06 9.819382859170125433e-02 -9.074361827048467444e-02
0.000000000000000000e+00 -9.037185972983028740e+06 9.776457173543959267e-02 -8.923456856893324796e-02
0.000000000000000000e+00 -9.037185972983028740e+06 7.635493049682517963e-02 -8.979014854230345233e-02
0.000000000000000000e+00 -9.037185972983028740e+06 -7.531309980946628013e-02 -9.927187604255534314e-02
0.000000000000000000e+00 -9.037185972983028740e+06 9.158450959818451032e-02 -8.021038353082160510e-02
0.000000000000000000e+00 -9.037185972983028740e+06 -7.198294094937128518e-02 -9.471230683502912528e-02
0.000000000000000000e+00 -9.037185972983028740e+06 6.794175060776622144e-02 -9.332453313059355104e-02
0.000000000000000000e+00 -9.037185972983028740e+06 -9.062982515629412761e-02 -9.960478670859251871e-02
0.000000000000000000e+00 -9.037185972983028740e+06 -8.746841076001635185e-02 -8.056518317549331287e-02
0.000000000000000000e+00 -9.072975315425645385e+04 -7.737091428996167863e-02 -7.629544016740574808e-02
0.000000000000000000e+00 -8.876503834330409882e+04 -5.722577049160446766e-02 -9.664987643449951538e-02
0.000000000000000000e+00 -8.874801492004827014e+04 -9.625111196323349327e-02 -4.664729065001330111e-02
0.000000000000000000e+00 -8.742997152225101308e+04 -8.295703421083713835e-02 -6.105543765478787382e-02
0.000000000000000000e+00 -8.717790295561391395e+04 -7.975395510689260725e-02 -6.463681376068985962e-02
0.000000000000000000e+00 -8.695354993684476358e+04 -6.120258226445736416e-02 -8.810036702142387544e-02
0.000000000000000000e+00 -8.615283999569059233e+04 -6.018456523082491710e-02 -8.718501567689579401e-02
0.000000000000000000e+00 -8.604301835077455326e+04 -9.449199268994906697e-02 9.953476116644235927e-02
0.000000000000000000e+00 -8.603296556942582538e+04 -5.683658136498801611e-02 -9.103710771872020047e-02
0.000000000000000000e+00 -8.584802033268823288e+04 -8.012178492295979337e-02 -5.902850739404248703e-02
0.000000000000000000e+00 -8.579959795549191767e+04 -7.305887943146747998e-02 -6.896315325953301933e-02
0.000000000000000000e+00 -8.518029825439257547e+04 -6.331709832965451423e-02 -7.994671584092179206e-02
