k1 k2 k3 k4 k5
6.438833414194461424e-02 -8.137754395413143715e-03 2.746924687802021481e-03 -8.681663900125397015e-04 -1.102311986297704882e-03
6.400752636608378343e-02 -8.239918872404813910e-03 8.105811865155299056e-04 -4.576849937174137795e-04 -9.137980299473713597e-04
6.438833414194461424e-02 -8.137754395413143715e-03 2.746924687802021481e-03 -8.681663900125397015e-04 -1.102311986297704882e-03
6.449162878496147999e-02 -9.849295838639859912e-03 1.816608733155630762e-03 -1.584482781918084005e-04 8.252442893754985409e-04
6.394153137445968138e-02 -9.408901692042628828e-03 1.137693598642547377e-03 4.200195466281531065e-04 -3.326715797517809659e-05
6.303437289727981119e-02 -8.410749266890407694e-03 1.251031719843948009e-03 -7.877791809542816770e-04 5.565081836950425132e-04
6.501413239301487290e-02 -8.077381013930351461e-03 1.191338860346613515e-03 -7.401346304578282354e-04 2.444248084809280686e-04
6.346225585134024350e-02 -7.936734998487807169e-03 9.636296720373638269e-04 1.593341294486572135e-04 1.445996814172303968e-03
6.401771384723203839e-02 -7.626067679345288619e-03 2.388572771401614725e-03 3.303529561943241433e-04 9.113643895528322769e-04
6.370022148917403593e-02 -6.655995635798050980e-03 2.245130789083643608e-03 -1.069133950174189218e-03 -4.919317330306927083e-05
6.343836492094123702e-02 -7.787124083992250090e-03 2.434636492818539888e-03 -4.995286882177596421e-04 7.606846473160872035e-04
6.317540583480932281e-02 -7.646026301943179004e-03 3.696945489240752170e-03 5.619431405864822038e-04 -6.782273286316253813e-04
6.458801603667610469e-02 -6.957353685751871408e-03 1.502050607728455667e-03 -3.655878409417334662e-04 5.250209850911485843e-04
6.289444187231904571e-02 -8.913497812351123262e-03 5.835119185225029481e-04 -9.031966528860596588e-04 -1.701396619584433223e-03
6.325059063289201200e-02 -9.268033167264211336e-03 2.018257518882474177e-03 -1.030333616467052349e-03 -2.666330277098227786e-04
6.211896268904248952e-02 -7.845503174083154341e-03 1.862588467826345462e-03 -1.915357959362956608e-04 7.606443395105910721e-04
6.415208134062275191e-02 -8.685210458156650271e-03 1.948529132883417003e-03 -5.566647551802361704e-04 -1.976545075927094164e-04
6.345741621617001504e-02 -8.355720549768477778e-03 2.033633512887683681e-03 1.653612631866141491e-05 -9.126622547150770037e-04
6.320290394563196634e-02 -6.713013151803365330e-03 2.586951772210549505e-03 4.514546514137185440e-04 9.103950509892627663e-04
6.347270041402128249e-02 -7.786828548815516449e-03 1.538290781097545468e-03 -1.659956884502017394e-04 5.578986340973174363e-04
6.399769453919343376e-02 -9.180915485502469386e-03 8.239066684843088240e-04 3.786232596416222451e-04 4.665673082420440654e-04
6.500412807290184558e-02 -7.780836165713941877e-03 2.084607172743085934e-03 -2.242240652489957409e-04 9.573866591937596482e-04
6.420345113926920200e-02 -7.820833856746450818e-03 2.837099689879149511e-03 -4.867202292324623869e-04 1.532563823075927534e-04
6.396177276750902863e-02 -8.260487502146557359e-03 2.402368617207412127e-03 7.740039314422242356e-04 1.676909756609362701e-03
6.250292450460712135e-02 -8.597661590606861526e-03 -4.790517213284078979e-04 -7.574572273482405027e-04 7.577489726878355869e-04
6.352783307553203085e-02 -6.751867194626864910e-03 1.667642350631076686e-03 -1.175092487505649541e-03 2.390370952380233005e-04
6.376559676772544649e-02 -7.654085451757414171e-03 1.971083163161010954e-03 2.388784365779661467e-04 1.538527776614728726e-04
6.332805215162956580e-02 -7.755577099259974849e-03 1.764196581533566954e-03 -9.710380197578694084e-04 7.781374767502902134e-04
6.261222236688165910e-02 -8.759332261201679959e-03 6.682891718600564301e-04 -8.822783028368252900e-04 7.691288079227642793e-04
6.495376254695919838e-02 -8.365752191308972741e-03 1.760165602571681087e-03 -3.166371199950918092e-04 1.363461919469149963e-03
6.403030262538481066e-02 -7.277037006174699729e-03 1.108277652046865680e-03 -3.531284399926615247e-04 8.046608572566393836e-04
6.307863129349558506e-02 -9.632855886458263628e-03 1.831059360061601526e-03 -4.046168435802022234e-05 -1.500613703704051227e-03
6.369980371198313840e-02 -6.981984207865291059e-03 2.524672092687210712e-03 -9.369317651605479913e-04 9.505947252694407767e-04
6.300198021916569857e-02 -8.054993814955432874e-03 8.810662542355213178e-04 -1.454966364145424129e-03 -8.097011877303966765e-04
6.401883639270242177e-02 -9.219524447218560570e-03 7.944268823955047409e-04 -1.907917491237351437e-03 -4.682025025090630344e-04
6.365277450882941834e-02 -9.586024160847736453e-03 6.132134412698830861e-04 -7.223150868515548773e-05 1.834436312211085163e-04
6.401629074756456927e-02 -7.916436397324838614e-03 1.369261228993806645e-03 -7.010316750131057040e-04 -1.179556468251533041e-03
6.235419554607210535e-02 -8.263438050336496810e-03 2.203461093826519779e-03 -9.189985398540823081e-04 9.008215045656353670e-04
6.390024596133458967e-02 -9.109171978320437790e-03 2.393030191633990778e-03 -6.736275633970750798e-04 -1.397480760195621285e-03
6.368790357570444649e-02 -8.505985019447354079e-03 1.459758065250366110e-03 -1.269027590490010016e-03 -1.318871393410539494e-03
6.310162010885389527e-02 -9.554209257211690454e-03 1.934906198248098619e-03 -1.145258758936257282e-03 1.283979174194802009e-03
6.372644716097691786e-02 -8.273564134604990961e-03 1.792392974435702557e-03 -3.092702835013338980e-04 4.330150128495358075e-04
6.295656106183480927e-02 -9.789840395457133360e-03 1.747872780540449256e-03 1.053592450727780516e-03 -4.767197120383454001e-04
6.371991963558626404e-02 -7.631202475063825208e-03 2.939701205303027476e-03 1.040797072069762907e-03 -1.304620408351317429e-03
6.262878933156279526e-02 -1.060268443000123018e-02 1.534405414101616683e-03 -5.446635870955118808e-04 -1.515410274089135090e-04
6.333999523426156464e-02 -7.575518577866063863e-03 2.241532674250645840e-03 -1.493890260743507836e-04 -7.045306172778487142e-04
6.376538015828825401e-02 -8.409715775455295361e-03 -2.022108558462631933e-04 -1.017792448403359584e-03 -6.163569169455318519e-05
6.462832523491521264e-02 -8.618456951200129113e-03 1.838970786427668314e-03 -1.846011025186583554e-03 3.917216501969911224e-04
6.430319770699877147e-02 -7.564855280598553611e-03 3.199561571220990719e-03 1.443079063774554971e-05 -4.395388029788949158e-04
6.250291464468835101e-02 -7.517997383923266663e-03 1.776780372021863341e-03 -9.015199863570133587e-04 2.228841586157936927e-04
6.445192848882055903e-02 -8.733231042794442622e-03 1.572776650892532269e-03 -1.983791450893973574e-04 8.392041841890768294e-04
