"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
6.323562275216984552e-02,-7.484318220198187162e-03,1.454434511128693515e-03,-3.767516529158625280e-04,8.653715538863559489e-05,5.368485285808679121e-04,5.641415848860151542e-04,5.587353536276528591e-04,5.639916566951345923e-04,5.390317019397336974e-04,6.323285996996991232e-02,-7.475767333786936808e-03,1.442073397954699021e-03,-3.776516543333718889e-04,8.740503082528550127e-05,6.270385598677785666e-02,-8.049406041223589048e-03,9.077483590740065278e-04,-9.400828231468906721e-04,-4.519571643339381772e-04,6.378082349287116093e-02,-6.943435409016776583e-03,1.994064711873730356e-03,1.908327913410223786e-04,6.560008779429582493e-04
