k1 k2
7.942531174723121978e-02 -1.286435436567245905e-02
7.940019487990757074e-02 -1.379813644629745983e-02
7.880167192930873088e-02 -1.412375398564061357e-02
7.928086571005019123e-02 -1.280511218893308489e-02
7.888808026818325270e-02 -1.385409241271746972e-02
7.808817523520561465e-02 -1.462195026945731224e-02
7.900274422405656471e-02 -1.411766243188794512e-02
7.942215627552653978e-02 -1.441011373516479233e-02
7.908900789028103229e-02 -1.379526781825533843e-02
7.853329124885247148e-02 -1.447132311213585043e-02
7.824719595451962162e-02 -1.380751627956858241e-02
7.736648330843440280e-02 -1.392194633582034824e-02
7.919758885627001255e-02 -1.373133467691613208e-02
7.920766429259440411e-02 -1.354640859715568191e-02
7.833915666501453656e-02 -1.316397168092500736e-02
7.929704331593953603e-02 -1.383206847824794417e-02
7.872017049620191886e-02 -1.402593420254497070e-02
7.961291226653552378e-02 -1.419375076651265000e-02
7.806295505422561343e-02 -1.358608035014602367e-02
7.926206445108932575e-02 -1.363273807980386332e-02
7.902198491051787288e-02 -1.347257745071098189e-02
7.855501980645232529e-02 -1.489164826613220693e-02
7.882841666518353163e-02 -1.407312499346941026e-02
7.859875427309123697e-02 -1.410018768888957053e-02
7.921832824307625809e-02 -1.300835152348019108e-02
7.824276877938080021e-02 -1.402411087723789973e-02
7.860745335135516099e-02 -1.372796595611683323e-02
7.914222536584575307e-02 -1.312330114166035400e-02
7.857235013917354682e-02 -1.348208252930208073e-02
7.931155450330698575e-02 -1.272826668103302361e-02
7.850165980049958470e-02 -1.399147810154778571e-02
7.902942508579113845e-02 -1.435912170849616698e-02
7.992904621941054888e-02 -1.348785759041912224e-02
7.831635682960899625e-02 -1.328541411988665155e-02
7.886188596454879463e-02 -1.281494829537896396e-02
7.774013609332705577e-02 -1.349704276960733695e-02
7.884460996778877573e-02 -1.346197244227140266e-02
7.892903548685656356e-02 -1.444875656029570576e-02
7.921753317671573202e-02 -1.315696475236421970e-02
7.928322660309825021e-02 -1.319452593587479294e-02
7.930276587386170251e-02 -1.339718623182226120e-02
7.869665436382453083e-02 -1.379155869628811981e-02
7.926054574709598399e-02 -1.278536852493475373e-02
7.854137559801993573e-02 -1.403577230819931521e-02
7.845361725979146938e-02 -1.410115542315629189e-02
7.910858439300486045e-02 -1.330344942356363747e-02
7.959204323220633870e-02 -1.331424773834152808e-02
7.882361470601295661e-02 -1.304363242838271764e-02
7.866295662248523612e-02 -1.502533464522011475e-02
7.875265319598942493e-02 -1.332493167322452987e-02
7.842862376682571690e-02 -1.402690439459255978e-02
7.927764269999953983e-02 -1.369852292484033396e-02
7.871233829226620404e-02 -1.440775677763014850e-02
7.893131388792604120e-02 -1.334313704782628951e-02
7.889838776058871739e-02 -1.256125898665669260e-02
7.864592512906240507e-02 -1.374635615382205356e-02
7.908217690404570344e-02 -1.346099765390795788e-02
7.857582809504523591e-02 -1.357588951746793726e-02
7.902119280901173659e-02 -1.415323650134689415e-02
7.952408003983965634e-02 -1.380014355991315833e-02
7.861164750597030015e-02 -1.440938024501478565e-02
7.877914565574134498e-02 -1.372392533295296868e-02
8.053624927914612708e-02 -1.277446242850048541e-02
7.944316739083309709e-02 -1.394393150072086029e-02
7.780595301379883422e-02 -1.473976829944531608e-02
8.011993161545433173e-02 -1.272202860664892188e-02
8.002147362559672295e-02 -1.263981480825812631e-02
7.881853739021735250e-02 -1.308240977738342470e-02
7.826651237407244999e-02 -1.353242688476177791e-02
7.843741075323606982e-02 -1.351257762694627051e-02
7.782280369635749540e-02 -1.394273663289628817e-02
8.014852508010605892e-02 -1.311507569067456302e-02
7.826523658415013296e-02 -1.337788238092520177e-02
7.822729516594922883e-02 -1.378022966981348740e-02
7.904811802512387575e-02 -1.324088238454483590e-02
7.883507891140681401e-02 -1.458426347685817803e-02
7.927217855659154933e-02 -1.397033228230692981e-02
7.924294398249442928e-02 -1.437928048222807120e-02
7.944091260007837829e-02 -1.381317923815088278e-02
7.774498947549215999e-02 -1.338000421009247209e-02
7.866976928196209307e-02 -1.448298950395539297e-02
7.883802016750610098e-02 -1.339529190797780767e-02
7.840127920144687734e-02 -1.367388284927699427e-02
7.877859591725835942e-02 -1.407314600480223665e-02
7.932614423541259341e-02 -1.339145405961730817e-02
7.909458481111295014e-02 -1.382188365596223600e-02
7.786230004534611115e-02 -1.371065446675237554e-02
7.889623162698422565e-02 -1.282401771083659103e-02
7.826523658415013296e-02 -1.337788238092520177e-02
7.834392615996157994e-02 -1.462017090997072555e-02
7.930802020566482535e-02 -1.355212157262547512e-02
7.725441697937274199e-02 -1.471034046095406889e-02
7.856787988954203050e-02 -1.346418105884476801e-02
7.790165114632927046e-02 -1.340510181350994257e-02
7.908935506647513103e-02 -1.289452602171217710e-02
7.893957649721902725e-02 -1.425891302537460326e-02
7.818199549993981590e-02 -1.329191087370314162e-02
7.891460401627112264e-02 -1.531842292675211770e-02
7.864106898555400793e-02 -1.389150917684862929e-02
7.889623162698422565e-02 -1.282401771083659103e-02
7.837375692689027562e-02 -1.454354877864975915e-02
7.813942875414361944e-02 -1.439882771752787338e-02
7.845506414755462621e-02 -1.412486203637194904e-02
7.766574490318120527e-02 -1.454502192019196949e-02
7.905354248748422408e-02 -1.448079106456638676e-02
7.856787988954203050e-02 -1.346418105884476801e-02
7.951672649766383660e-02 -1.336022348110860181e-02
7.853470472921741941e-02 -1.453361360564690841e-02
7.838002952482389651e-02 -1.412622989621033220e-02
7.902970639695644506e-02 -1.351816459224555733e-02
7.891937601544571357e-02 -1.390390380351322341e-02
7.880472804517699159e-02 -1.361686035834933084e-02
7.813305755258315166e-02 -1.335743960068677683e-02
7.786230004534611115e-02 -1.371065446675237554e-02
7.957960403683253525e-02 -1.396174929560890787e-02
7.903584465861354658e-02 -1.302365140706485125e-02
7.907560904204616326e-02 -1.311400149427331685e-02
8.021323434795823992e-02 -1.390756482257179960e-02
7.856016065427676165e-02 -1.429950000463511839e-02
7.881203392177651978e-02 -1.453365309142064243e-02
7.862877706529022848e-02 -1.331196903362172335e-02
7.804544633084206651e-02 -1.380915264837641321e-02
7.950235154264656545e-02 -1.367046377379255162e-02
7.899186515178144297e-02 -1.373525388253717117e-02
7.866976928196209307e-02 -1.448298950395539297e-02
7.890480053918777492e-02 -1.319333139105999253e-02
7.860695933642411481e-02 -1.399580080395303183e-02
7.858377274215927466e-02 -1.479035329832639745e-02
7.842955889815902970e-02 -1.333090327051376922e-02
7.878256115998782949e-02 -1.375452734903677421e-02
7.869377764531385044e-02 -1.437191569956010329e-02
7.850496533125819743e-02 -1.400970310624988224e-02
7.798930612651508443e-02 -1.338173971998782297e-02
7.886188596454879463e-02 -1.281494829537896396e-02
7.834942133601738301e-02 -1.403830432549087182e-02
7.860748117876917296e-02 -1.423892543302869573e-02
7.897982751112542221e-02 -1.372480197417813574e-02
7.784689636602218354e-02 -1.424299400310156949e-02
7.869611257176109542e-02 -1.412718072200981612e-02
7.880448685776295092e-02 -1.385051781991837594e-02
7.887853434466080005e-02 -1.338495428909061702e-02
7.846128049713479991e-02 -1.387647144594626736e-02
7.971318051504538982e-02 -1.309886233908624797e-02
7.892061376955253338e-02 -1.364467259125803911e-02
7.920556067176126591e-02 -1.428471781740345281e-02
7.885418553467421487e-02 -1.314101476765935916e-02
7.901898446005412024e-02 -1.341644342145509317e-02
7.821878334099932606e-02 -1.367408189126595452e-02
7.907238298022362111e-02 -1.413326724068769691e-02
7.838187206823185593e-02 -1.365507819157926739e-02
7.867864128056586970e-02 -1.360928597419859554e-02
7.899930450969375184e-02 -1.398391651502170485e-02
7.847300762781253547e-02 -1.350948111410035790e-02
7.871233829226620404e-02 -1.440775677763014850e-02
7.873192429931269443e-02 -1.316254692633342382e-02
7.823327104949198696e-02 -1.462338166944579521e-02
7.922188419140338556e-02 -1.395245224073542178e-02
7.903062683096612195e-02 -1.288637065440986773e-02
7.941000812182916202e-02 -1.404592864185358336e-02
7.879291713022271160e-02 -1.324064584383431720e-02
7.892037929591316781e-02 -1.338351987969509105e-02
8.007891655517071494e-02 -1.324534226745364973e-02
7.932779084378605017e-02 -1.360026223513408072e-02
7.829104725351151983e-02 -1.309562880047956956e-02
7.780531940984480865e-02 -1.519036413031377153e-02
8.006085848463215249e-02 -1.319932902633630389e-02
7.913968368163476486e-02 -1.365367869143414847e-02
7.908254652457255562e-02 -1.295438592019912405e-02
7.859572635027622933e-02 -1.431629708326247197e-02
7.916260578291953176e-02 -1.380206354306184879e-02
7.920586904190737854e-02 -1.233736439655140626e-02
7.897548441847548895e-02 -1.324951764511086982e-02
7.882120918112062169e-02 -1.409812807299201665e-02
7.829374158248619819e-02 -1.370964105335754912e-02
7.847030774310634338e-02 -1.413116693964958093e-02
7.835198147377017697e-02 -1.493721981500237272e-02
7.883345391375268241e-02 -1.328917100629417591e-02
7.911227494774503155e-02 -1.370439939977485810e-02
7.853395836506413263e-02 -1.289000484611693698e-02
7.979812556787727051e-02 -1.379319608696681632e-02
7.936407050581759104e-02 -1.369994975882740662e-02
7.843349420400894112e-02 -1.380163113697541188e-02
7.943680304520681079e-02 -1.347886135713058375e-02
7.855276424949467207e-02 -1.328306296988526758e-02
7.831405692791201800e-02 -1.420884612365061472e-02
7.839377536713337813e-02 -1.426464593070794762e-02
7.920371898722741721e-02 -1.295090272691923339e-02
7.936257534648905043e-02 -1.301873258952211676e-02
7.855854658047842221e-02 -1.457088062313764698e-02
7.810508305061444889e-02 -1.424825872219605272e-02
7.881594195655980406e-02 -1.416726657226205499e-02
7.866073518699631673e-02 -1.417247919877059892e-02
