k1 k2 k3 k4
8.041008109627542644e-02 -1.372395149147677407e-02 5.100519497340513797e-03 -1.051830604223022436e-03
7.988366203374686059e-02 -1.522095153898284092e-02 5.099240317572431569e-03 -2.054986787027715534e-03
7.856101396762746325e-02 -1.314022099596319493e-02 5.949881672064200044e-03 -2.663797667900175137e-03
8.058956910261769191e-02 -1.597091419043684957e-02 4.233757726045547787e-03 -1.971820692215256465e-03
8.001317932434773295e-02 -1.288145974605524324e-02 5.617174697010327011e-03 -2.411127335691792828e-03
7.837777520993904901e-02 -1.447497001590640486e-02 4.738507010188269808e-03 -2.557438877012221945e-03
8.168128940638205715e-02 -1.376682768302259219e-02 4.949152650047888846e-03 -1.857449110985898155e-03
7.892496346377494976e-02 -1.352955030912883494e-02 5.417781240856719971e-03 4.090800373615505192e-04
8.025328129818334877e-02 -1.445468041828278094e-02 4.916253636178244402e-03 -1.766402108223694145e-03
7.854325274756537856e-02 -1.444355355932259999e-02 4.719471328825969314e-03 -6.791933441789160808e-04
8.038261239956859261e-02 -1.534362320235346799e-02 5.156186589027694778e-03 -2.633414133953251857e-03
8.130016768701084362e-02 -1.467038460340906736e-02 6.054100657331432100e-03 -2.279403252042774830e-03
7.877638606342204919e-02 -1.569758284074022903e-02 3.977810616591220816e-03 -1.251002783687407693e-03
7.965863602840816959e-02 -1.294819845857672624e-02 7.683320487183675773e-03 -9.953880030858786032e-04
7.919671342277909143e-02 -1.531479040479899467e-02 4.989954401014018437e-03 -3.127232379646349703e-04
7.847703068295505680e-02 -1.568821593681658799e-02 3.246246916096207080e-03 -2.309406077553338710e-03
7.961766149332588638e-02 -1.621190817189696598e-02 3.609450030813338151e-03 7.438382820561251219e-05
7.965978374715176891e-02 -1.513306470179197338e-02 5.925470018948650330e-03 -1.774137243817933141e-03
7.997616790050415814e-02 -1.629813610758847064e-02 3.456572629863208235e-03 -2.781285508668879247e-03
7.910363530051761627e-02 -1.492660725775463160e-02 4.066030513808230329e-03 -3.741358448597534303e-03
7.762320269115427496e-02 -1.632018175235631918e-02 3.859929237168976957e-03 -2.189953400897198810e-03
7.955483954111783329e-02 -1.517976258659294031e-02 2.136509084845084061e-03 -2.469798655566471379e-03
7.828286176570853350e-02 -1.384042563867665665e-02 3.189733541618416934e-03 -2.378942915790438484e-03
8.064479954003586637e-02 -1.396238738754722319e-02 5.518364977640202729e-03 -1.991257798195089634e-03
7.906910173826794952e-02 -1.533211431346466480e-02 3.086778356909430920e-03 -3.012171776316061034e-03
7.943565248937400902e-02 -1.432489395616123873e-02 4.776567074075033226e-03 -1.052591669039398825e-03
7.967778084996268717e-02 -1.545017103810286674e-02 5.332619774685104508e-03 -1.045561112258064362e-03
8.056275646623006770e-02 -1.544919045322329376e-02 1.529853429682398458e-03 -3.864777274829839238e-03
7.723033696459238873e-02 -1.493359788628619012e-02 5.257482563640628048e-03 -9.948498120055521143e-04
8.002391000141376165e-02 -1.528442861570430966e-02 3.380683378615745305e-03 -3.335945248917213113e-03
8.086551956343054903e-02 -1.424005597668875911e-02 4.602979372665447211e-03 -9.290339016107956871e-04
7.976925086880562454e-02 -1.446365565834004108e-02 3.988139279050478825e-03 -2.396561997819776635e-03
7.879716592819954735e-02 -1.584688673268772052e-02 2.982459355994199202e-03 -4.410144689047046374e-03
8.052135144984010062e-02 -1.384496697675804966e-02 5.782635364590338334e-03 -1.591813643877365569e-03
7.838891089869254314e-02 -1.362317011533156763e-02 6.326706474510973566e-03 1.887696925401971537e-04
8.142556451985533128e-02 -1.475829851954686689e-02 4.688341282107849617e-03 -4.037770470152829416e-03
7.932113882690691731e-02 -1.245297960753090349e-02 7.781442104050961817e-03 -8.614549505637364435e-04
7.979010194507338283e-02 -1.739865655267626432e-02 3.871982800465120778e-03 -3.406881201445610685e-03
7.811763587880413140e-02 -1.460796015380574908e-02 5.893877756168036663e-03 -3.504816987149605989e-03
7.856297409020426836e-02 -1.568867951062583033e-02 3.883075186216000674e-03 -2.011720263655966678e-03
7.997670910099546893e-02 -1.695169175687340213e-02 3.101341364956683444e-03 -1.894525472783598063e-03
7.988210681155019643e-02 -1.443838529025043282e-02 5.847834617447117411e-03 -2.267726768862693421e-04
8.170967933934489280e-02 -1.337479058903837115e-02 5.516510317730455304e-03 -2.468220605790605315e-03
7.899384618672286584e-02 -1.527710980498643567e-02 4.092139518765677830e-03 -2.786301389638395909e-03
7.945774816009384955e-02 -1.386244261319816151e-02 3.846477165549672117e-03 -1.692519214067420008e-03
7.970775912721717038e-02 -1.474511682227572229e-02 4.363484728851022010e-03 -1.402851029411178452e-03
8.002232462204320051e-02 -1.448657089723845437e-02 4.644958926424219703e-03 -3.666194848447962285e-03
7.892006132931830842e-02 -1.735222612989925639e-02 2.159708733985438167e-03 -1.897849001724988272e-03
7.914728925423861194e-02 -1.412275402551278758e-02 2.383574750207714810e-03 -1.123112728805913951e-03
7.806415336055450016e-02 -1.415219348758393891e-02 3.704075851135524289e-03 -3.168855208095233689e-03
8.100749775495771909e-02 -1.333675679362879285e-02 4.326437581281150635e-03 -1.440388921257987342e-03
8.006784029439253936e-02 -1.530993457055110363e-02 5.213528247545146099e-03 -5.101789446216586921e-04
7.859829923961944576e-02 -1.476911730522642574e-02 4.502506002044895372e-03 -1.864541435252137225e-03
7.855261155647480509e-02 -1.500769442139558707e-02 4.860347427881189786e-03 -1.711419106663988887e-03
7.990793175279764515e-02 -1.619665548985721459e-02 4.308263339224002730e-03 -3.875144750746795097e-04
7.954616118167481820e-02 -1.484219666295737150e-02 4.121648351685019973e-03 -3.569317475420913377e-03
7.945610253653570543e-02 -1.603943843245948797e-02 4.655296249116397389e-03 -2.520619067369112010e-03
8.081790225461990551e-02 -1.219352743894758229e-02 4.441924221833606912e-03 -1.353650810498818746e-03
7.976173184230783697e-02 -1.593835728714045052e-02 3.804958053001919471e-03 -1.809231741015798756e-03
