"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.370988308189814986e-02,-1.100083002701540344e-02,2.708006924570502839e-03,8.674133639233071093e-04,8.888456527919708474e-04,9.070963974198595304e-04,6.369231269223335490e-02,-1.097936615576272645e-02,2.709086242563343849e-03,6.283225607752827846e-02,-1.192925776516688685e-02,1.791369307100139059e-03,6.460993514455223852e-02,-1.012058023405278118e-02,3.598615842573232859e-03
