"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
6.370177567721661827e-02,-1.091487825077927173e-02,2.913785256854759149e-03,-1.494084489563032381e-03,5.855452679611117739e-04,1.061912105532419968e-03,1.107208039761407642e-03,1.130366945413659738e-03,1.139197310148802687e-03,1.096782015018334588e-03,6.372008363381850837e-02,-1.092338351333764501e-02,2.894144887246291598e-03,-1.479892974171073683e-03,5.433063514602987087e-04,6.264097545509703102e-02,-1.206040535509314560e-02,1.796401456806151486e-03,-2.593187323498530317e-03,-5.477350076688591862e-04,6.472888247740463119e-02,-9.775532196059741330e-03,4.015466419499597039e-03,-3.855503886248390355e-04,1.720170531368507170e-03
