,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14
0,2.23680637518955,0.348021796956917,0.03025869164074848,-0.07880903564052177,-0.02860047591236099,-0.006151182271287413,0.01141437681367027,0.02633681046046069,0.04744789318448497,0.03733743618615007,-0.07532928985117349,-0.01309863688956747,-0.02276171472159801,0.07180893052805917,0.04645958233865431
1,2.21593500805203,0.35799214765828,0.01981752872806767,-0.01584601570885083,-0.06853299716476989,0.00771734498887939,0.04613750489029027,-0.01888795346585806,0.01388029543776,0.02490100139833923,0.08215803630013342,-0.03410354958337336,0.109805012234662,0.0002715281812388943,0.02627407599729258
2,2.20366231039371,0.226282600190456,-0.02057316355274411,0.03432119676372104,-0.06293189062555281,-0.157997216101736,0.04681039993597431,0.03090049808089643,0.02051304001695329,-0.07403424817051608,-0.02376546345748599,-0.119633936187057,-0.03976354349610035,-0.05947811226639795,0.07310545352938905
3,2.42903692981288,0.182984658106717,-0.02806916032749039,-0.02848819464863933,-0.002233625266135581,-0.0005953899755764847,0.0418333553339757,0.0925492924990897,0.01440320326804868,0.07911261658286761,0.07002782763804985,0.04713672625220716,0.0257553673855708,0.004907429523077355,0.06808486915708778
4,2.13669421187017,0.21269584195979,0.112834807479826,-0.07752299125022187,-0.135328077685627,-0.135064080809592,-0.02857840311555293,0.0525430822396026,0.0489977895025504,0.04668146896835271,-0.03049286698729094,-0.02045489949019125,-0.04536556975816259,0.000868477651195815,0.01660467884000134
5,2.17581858171062,0.360018391403424,-0.01652653516679862,-0.04061221189567242,0.06283295055265349,0.114749060153127,-7.739487346897835e-05,0.006817719571042207,-0.05258067249045185,0.0007210042122383869,0.02301420267958875,-0.02645955768587637,-0.05509431910684202,0.001591431124136416,0.06077010153254539
6,2.35801356572899,0.496922048114165,0.109041810749174,0.06343397761693019,0.06039163528182581,0.07803073851610264,0.08711073849146035,0.05907056940391678,0.09442321543606945,0.119596139182949,0.01798552349003143,0.002995464632479884,-0.003121077277893612,-0.01742239923286536,0.01258922676078105
7,1.95383937295878,0.392723314269734,-0.02709224162163259,0.07063830507092579,0.05991574674578456,0.02718696599396601,-0.07811421749411107,0.02071191382013245,0.129435034398965,0.08546043300806391,-0.04157018335980558,0.01953747396096751,-0.02216994880560079,-0.001212133243121858,0.0573127258347892
8,2.53428296593516,0.494196851394264,0.139807293136032,-0.03284909637001401,0.02968873903370858,-0.007784421923863846,-0.06716403290454187,-0.04157358859768948,-0.00920429750454804,-0.006042969741019089,0.01411322817431175,0.03604325629113592,0.08205677386496787,0.0768742441070361,-0.006584306707051996
9,2.39094110671077,0.361325298512059,0.248157926393959,0.07092991473906116,-0.02697839657775265,-0.03049108742200187,0.07319459697927017,-0.03529882485174289,-0.006898992542578916,-0.04360212305384947,0.0240515100697636,0.04578408585124788,0.004915114278615738,0.003569779408741374,-0.01305654212611252
10,2.37419994140998,0.359989670075966,-0.05857710808022273,0.001611383043753647,-0.100167813808786,2.093060677728464e-05,-0.006238592419557996,-0.07385794265291015,0.0435484538562483,-0.0180206441956216,0.01399885646415743,-0.04100196530205984,0.03299431928205027,-0.03864618834137629,0.0008739616406584628
11,2.48908040080423,0.482032215318758,0.06812640704415762,-0.06688701387242077,-0.05939261516639199,-0.0435972827386314,-0.02033559868134087,-0.005886561764121053,0.07519928208792111,0.05967791264649273,-0.0197518211714484,0.002040592814719728,-0.0628178951248412,0.01307251340413382,-0.02670864409103197
12,2.27720598536502,0.294101222525487,0.05372077837874798,0.05158736849769158,0.04303881841497184,0.122137515661828,0.02018416074780023,-0.005728448062604905,0.05005580584640896,-0.04680305187982615,-0.02543873818315847,0.001914520303577016,0.008081152304890947,-0.01323491644218969,-0.0211578077607112
13,2.40561170718911,0.35441450367554,-0.08108259018968042,-0.07296218324166005,-0.01735089366781927,0.01216375352826153,0.158548705692663,-0.125801574371915,-0.0532955571655936,-0.02616119103845262,0.04351485499970927,-0.00242709421438961,-0.02980169575305203,-0.03589877847692517,0.01026029023311004
14,2.42952328278601,0.397857685161705,0.08377061130896019,0.04429418817573618,0.0966870964000859,0.04080358576435049,-0.09164636389241215,0.05052886287867288,-0.04877303042524734,0.104404499987522,0.03225439020087202,-0.05114077603607242,-0.0005978403123925238,0.073144805420764,0.06515143923673014
15,2.19750430275794,0.22772686899638,0.09410623938982574,0.07052057636902616,-0.0196232834977012,-0.007882564488761533,-0.04300360502566241,-0.01736472649775813,-0.06170042332359539,-0.03166618072459217,0.05991843947354621,-0.01781414954588709,-0.07072404315798349,-0.04642305703783919,0.0207756458747609
16,2.080737489327,0.368373933222518,0.107991209060134,0.04399745872559086,-0.06157678346007826,0.001601186791242541,-0.01022784034729572,0.04201633869394237,0.04371475955652872,0.06234981979679166,0.05969398787370027,0.11211919720449,0.07607097692134271,0.04921226853280553,0.01424913999448861
17,2.42260762387398,0.401977212759915,0.174779865079281,-0.01743160949104851,-0.03954516083959807,0.0228966351296158,0.05680483425974715,-0.01783282468121094,-0.01943240417129009,-0.0305475244205232,0.03069755150778792,-0.004458828370195355,0.02140578298711482,-0.04193533623363759,0.04538683501570176
18,2.35700347859152,0.418361825812254,0.106126425093465,0.125060632643441,0.00303263697329275,-0.01972961008542147,-0.105212569934149,0.008710133269429429,0.00783853825465649,-0.03564800856768038,0.01527621158092591,0.03022369019148528,-0.04233230583168912,0.04174242625887124,0.03814778533262083
19,2.24292580203677,0.518793245566837,0.17047370569308,0.03761019534796275,0.181737112435406,0.02391055077031129,-0.006811385261038605,0.07968751956904069,0.06713746084198974,0.020897032468855,0.03171373359243844,0.07619171498877664,0.09655958711397686,-0.07228095549398116,0.006629707669597869
20,2.02869027954298,0.341555624974671,0.143385221854,-0.109379440039699,-0.02555801349949638,-0.02886777601629246,-0.03933079543561887,-0.04995634814223641,-0.141889591233922,-0.05348264227878884,-0.106932639319105,-0.02955016024079602,-0.02093154738407663,-0.05106166348086829,-0.05897874752439258
21,2.32029774768559,0.420782221920997,0.07520907197473709,0.08360710771053395,-0.01850009168493363,0.05106837068508976,0.002307789786954346,-0.06205853587030317,0.03917432161745065,0.04582905169073626,-0.002785580572978198,0.02604641763327803,0.07473078115161984,0.01452804913250587,0.0442701680913269
22,2.21650245396765,0.269533400334807,0.150314386257401,-0.03313771298541991,0.113451318113215,-0.04370427641406413,-0.009641367180797472,0.03131071927793036,0.0871210262998148,0.03611637336047203,0.01777110007576822,0.009299447233163506,0.09851200519680595,0.04962360256941525,0.009075602133670738
23,2.36082487244645,0.239364323565666,-0.07959432291422966,0.04925207651709477,-0.03654513560988944,0.001287127524511806,0.07773718102801444,0.03347670577084574,-0.02801028046170419,0.09866718484855636,0.02878579679574055,-0.03278874805338589,-0.04391590564411503,0.01989872040355673,-0.03059717240029603
24,2.32064557087173,0.547733759524645,0.184435615184719,0.114330004675559,0.02332811583670114,0.00883719662562069,0.02359637229523298,0.001420948333995017,-0.02685801745065782,-0.05039725694296469,-0.01974188493943844,0.05740502470208497,-0.0008633786745286525,-0.07407732910194637,0.09470057428796097
25,2.25277165688808,0.537309577734017,0.147407624163174,-0.03004515419270701,-0.05760120990193349,0.06778688370125642,0.06173558288896793,0.05342880664920169,0.05071585807644351,-0.02080242023979768,-0.01177586884547612,0.02645347691823811,-0.04248265604439763,0.02112055114368119,-0.04300578351920146
26,2.19803498699994,0.295173719896113,0.09325023185537998,0.005412236692670251,0.05633941554742915,0.001667639114780523,-0.01799364440295696,0.0504517553264858,-0.01051003581958115,-0.04227855450875857,0.05477187675164446,-0.004573260361120019,0.0692044829118019,0.009925801192022425,-0.01067413106471771
27,2.12506268766533,0.40453579267364,0.110294227845765,-0.113867731705762,0.04783169578258695,-0.0351318277490841,0.0572967138844987,0.0470351352761602,0.04591792328344405,0.02511771251426921,0.07342102612052576,-0.007307484709457198,-0.04140899321335904,0.04622534903233522,0.09953522231072828
28,2.35923980197481,0.373176529389249,0.09961156135635407,0.006361621221317954,0.07376274009205455,0.05929094357399588,0.09640936516280965,-0.01499887419454776,0.09542056204006318,0.03190854729571357,-0.01022615202569028,-0.03597770636048378,-0.0006408929987902249,0.01442528474371463,-0.009890243571179257
29,2.02317372571213,0.185097486759948,0.04971265168971424,-0.0700928224113151,0.02389944572219388,-0.04210556666187886,0.01978123110308357,-0.01136921725785496,-0.03745252128891348,-0.01269752540559578,0.01349490236192438,0.02838778514048477,-0.02864089277689075,-0.01988463275924749,0.03461098542387808
30,2.41775811043399,0.526507486452842,0.00773924268184978,-0.123535560848827,-0.01866198282924608,0.09101631654214269,0.02561242103801656,-0.02935992453983306,0.0009249824092961025,0.06440754393939292,0.05700366625371446,0.03430642388075797,0.04712640724824816,0.10140867219106,0.0131823053588587
31,2.12879971408152,0.273526179971073,0.151967645271816,-0.08813023627780203,-0.06135456149431286,-0.0784507553980636,-0.01960228359637305,-0.0531034433973461,-0.166967448517252,-0.04442353217786541,-0.02085833122788926,0.02190441386404356,-0.07718529683584414,-0.04430414654009403,0.05134575086775272
32,2.14501187470836,0.354431975796155,0.02150424738227653,-0.05172680735728916,-0.05995385350605428,0.01845189548824765,0.005882970756762485,0.06928457640852484,-0.07835099188120571,-0.128545959743453,0.003227633969695149,-0.0428622291418791,-0.08187902250427408,-0.06578786107288298,-0.03677182451208492
33,2.3091503324087,0.407194012860799,0.06618732298962206,0.0686250563097945,-0.05828728175539553,-0.126433298264768,-0.08117665713275339,0.01922871958051677,-0.006434658660132161,-0.08864175048413506,0.05635921483272869,-0.101792287988927,-0.03462823092680722,0.001212082750999424,-0.08250358008947486
34,2.31972847811477,0.372018306233998,0.130041581539342,-0.129495018255155,0.01921310667888971,-0.002242454096962265,-0.01672157024595082,-0.02574528557957352,0.04572220008450914,0.07924331824015259,-0.04140675820769505,-0.06816253493695516,-0.04861738127609139,0.01961148675743626,0.01273225889778894
35,2.21821623239929,0.389257169710083,0.009522263743807768,0.06426185734343187,-0.04075611482162742,-0.0919469027344299,-0.01308915134831771,0.01406577187508152,-0.02856211165347815,0.02494961379450473,0.06832283245294307,0.0007102320535687678,-0.01784014392164222,-0.006594704280793512,-0.03030111220870283
36,2.47732396369718,0.269331776490728,0.004476803298768591,0.05763228902173282,0.00952432613054212,0.005262398587246245,-0.066252095962353,0.01929451092825435,0.02756052484626345,0.07591975331516909,0.01945544174060582,0.135217337999434,0.07115908229475194,0.03236681505805102,0.02297704437851435
37,2.35769746709277,0.564336766968935,0.246455396573239,0.065498779638446,0.02418386648553145,0.01063722912055697,-0.02164212277507149,-0.129340391734405,-0.01460576709266538,-0.01411150253492249,0.05908814545914883,0.02638086012762826,-0.03621721201723817,0.003028362274303524,0.002535084523217679
38,2.21455120928437,0.338248562079462,0.08216612506827256,-0.0753125367186937,-0.09285328695644153,0.01236789694510553,-0.004661927534708715,-0.06908037312701582,-0.04376795666922958,-0.09653218805195939,0.02460077736164219,-0.09680481857263656,0.03989737384395207,0.05293276147304302,0.04666006198626461
39,2.34774911350793,0.537725795450281,0.09748745351893824,0.04135044945964545,0.05098741337785146,-0.003183652151025086,0.002911147686176222,-0.0624247630536643,-0.001192976663230778,-0.02398944269121381,-0.05579068706368235,-0.08419588898694948,-0.01365764973282965,0.01984662227407595,0.005093703566050186
40,2.35043304172996,0.494414245290186,0.09527599640412551,0.03154912570473352,-0.03637723348830787,-0.0368760324765769,0.01760624905379209,-0.0206887543153627,-0.02234714073668983,-0.05269636009601265,-0.004533140918878311,0.06236770271443268,0.06521243277683271,0.01430834951422337,0.01192473317414445
41,2.21118902481775,0.290315177178013,-0.02622181977494471,-0.02784016784228339,-0.00543976088731149,-0.01859718852219705,0.0711936979973517,0.06130434081473421,0.0422778748071513,0.05811495104996129,0.06220980115655388,0.06514099849950522,0.02366331989674399,-0.009207190597851814,0.04139585797130758
42,2.26510572123724,0.600735909130826,0.159292374741469,0.130325235727729,0.05834489669335274,0.04771130329944415,0.005171724012517713,0.04542573424317368,0.07130338605571535,0.02689906798744276,0.105971792677209,0.0673944855660184,0.0812272147936516,0.08031031361092231,5.530616823211092e-06
