,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,4.0,-0.0662905303761363,0.400532725023601,0.004766215101963067,35.9964190514192,0.01189953672492122,0.9,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,10.0,
1,20.0,5.0,0.173952799814288,0.396179490119163,0.00466588301011599,35.9505591476599,0.0165998535626954,0.85,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,20.0,10.0
2,30.0,5.0,-0.249270520929713,0.401674481449401,0.001728540998096129,35.8126269221215,0.01878098487901886,0.866666666666667,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,30.0,10.0
3,40.0,7.0,-0.0435052237007767,0.401572339644837,0.004623821396497417,36.0435374954972,0.02290816235922824,0.85,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,40.0,10.0
4,50.0,8.0,-0.346294768387452,0.398316736104969,0.004205040911233177,35.932976891907,0.01626975387041597,0.86,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,50.0,10.0
5,60.0,8.0,0.105987890041433,0.397468609918913,0.005114079524852426,36.0681633331606,0.01657705714242012,0.866666666666667,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,60.0,10.0
6,70.0,9.0,-0.145227927539963,0.39843243201616,0.004989021078594922,35.9131262837862,0.01344477027900401,0.885714285714286,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,70.0,10.0
7,80.0,10.0,0.01795767457224429,0.395033268448299,0.004313158093803004,36.0506891323024,0.01407814094478332,0.875,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,80.0,10.0
8,90.0,12.0,0.122956851439085,0.396082126285926,0.003857314650341729,35.7652373829157,0.01824108418828781,0.866666666666667,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,90.0,10.0
9,100.0,16.0,-0.08719081111485139,0.402382048674378,0.001491119158481367,35.8917759997254,0.01832339850831927,0.84,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,100.0,10.0
10,110.0,19.0,0.03720870049437508,0.39863622438374,0.004696544854284747,35.8531201664428,0.01501995808287507,0.827272727272727,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,110.0,10.0
11,120.0,20.0,-0.264264662226196,0.395654788542161,0.00276407167835883,35.8623859188206,0.01950926178975968,0.841666666666667,64,40,24,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,120.0,10.0
