k1 k2 k3 k4 k5
7.950042339777169120e-02 -1.619877308289051354e-02 4.840643178607620389e-03 -1.760991576051876284e-03 9.177802380037902719e-05
7.853049197625822098e-02 -1.626338023901913177e-02 5.954834832398739342e-03 -1.837117146951158797e-03 2.063805084652425847e-03
7.978877947178186769e-02 -1.535246464220259288e-02 4.054297188532091090e-03 -2.226361243274271873e-03 8.250128209849744154e-04
7.996195492356406032e-02 -1.479602133158945676e-02 5.403008581830334722e-03 -7.753472182970289062e-04 1.255396327403499046e-03
7.977217843839956579e-02 -1.729740181590680437e-02 5.026087764825853954e-03 -1.393102237741028482e-03 7.433575049600599227e-04
8.065139548808872294e-02 -1.556001718661711997e-02 5.160100456111371692e-03 -3.239936007297022913e-03 -1.822684819202669004e-05
8.019153743186976935e-02 -1.531317784560060069e-02 6.073319949820549235e-03 -2.018092961949699560e-03 3.232564055479364429e-04
7.894460026304420119e-02 -1.552951798553744989e-02 4.469329399434160410e-03 -2.932419502493163743e-03 5.478126502755642502e-04
7.990295670976735321e-02 -1.616696559910718589e-02 4.282237666945201693e-03 -2.643320495729725716e-03 1.151858240281189438e-03
7.895820439977224714e-02 -1.532430220556404987e-02 6.566526471019226707e-03 -1.830186741791278715e-03 1.074291461272941506e-03
7.956340421312591005e-02 -1.709963014482057675e-02 5.545768696128813846e-03 -2.581636930653052886e-04 1.231145148187784422e-03
8.011427114850425135e-02 -1.646706516600987547e-02 4.686432250228758645e-03 -2.246936634241664121e-03 -9.081719620576689245e-05
7.860319877135255040e-02 -1.643663135486980731e-02 5.889149603336946148e-03 -1.770897142822497328e-03 5.240579465659311875e-04
8.013831673630131269e-02 -1.502868539368867884e-02 6.562257507166879833e-03 -2.264492977458315570e-04 1.428243026992098708e-03
8.054038366424129403e-02 -1.464952829314963845e-02 6.852093540584025533e-03 -9.383699058705952112e-04 2.692571791078207655e-04
7.884587438529747083e-02 -1.631668273683087311e-02 5.473762581579902364e-03 -2.212014532405354172e-03 2.860373323547438229e-04
7.951529621316408281e-02 -1.648969269900713019e-02 5.566038413855764477e-03 -1.974661753280620990e-03 8.443873037967952744e-04
7.996704936994766810e-02 -1.571907572408523523e-02 4.342873236496444522e-03 -2.605860172283369636e-03 1.503391275174584263e-03
7.942532079914715881e-02 -1.508034389378229423e-02 5.584346821238012071e-03 -1.824077048226901976e-03 2.288173104050800211e-03
7.994714417463097411e-02 -1.647478517981633417e-02 5.896376033383332604e-03 -7.608025089709813393e-04 1.209358240395502770e-03
7.822806016754127456e-02 -1.649090727693588998e-02 5.135080438668310210e-03 -8.700450545853499751e-04 1.488021559206909039e-03
8.001647863246413861e-02 -1.603551008628280317e-02 5.151954779314918409e-03 -2.156626744419784525e-03 1.022442902753703531e-03
