k1 k2 k3 k4 k5
8.001588371602672001e-02 -1.487986664471971365e-02 1.553993225474364914e-03 -3.904474029323048989e-03 -7.865937213334811551e-04
8.148856004628621252e-02 -1.308611667042823556e-02 5.888665323131675455e-03 -2.791283073182132535e-03 -1.654952107417229090e-03
8.006913430007850385e-02 -1.403452043019715045e-02 4.460843533582031784e-03 -1.771460602205898738e-03 -5.006955004578650392e-05
8.091948252136327291e-02 -1.550726264039786750e-02 2.472896027995899471e-03 -9.837736733056129390e-04 9.376028005756431583e-04
8.019262585896339002e-02 -1.435150801744773663e-02 3.909438937314990703e-03 -2.513457366059096421e-03 8.767577971397350067e-04
8.020994327408081936e-02 -1.405160698906325611e-02 4.142912546706373211e-03 -3.180091678318244797e-03 -4.059701943490146014e-05
8.057785966697902924e-02 -1.545069366876435091e-02 6.434670467361680579e-03 -1.522457656869286025e-03 -2.708736643214179618e-03
8.066963182076888894e-02 -1.306498191088635574e-02 4.069604978753277313e-03 -4.005825163748505391e-03 -5.734715948331609026e-04
7.806474274631289290e-02 -1.507433309131654686e-02 5.043005460116073424e-03 -2.893293744136438139e-04 5.189917388919162988e-04
7.960834571173616703e-02 -1.650003656099385818e-02 4.292111503503545644e-03 -1.934235488270347192e-03 -9.754396071629256593e-04
7.959370367741516739e-02 -1.595920348948647038e-02 4.613078753684260458e-03 -1.322160218920037655e-03 4.663126808698986325e-04
7.829695039960807290e-02 -1.467666527078476113e-02 5.329230028366160887e-03 -1.252587116702369441e-03 9.341457847090728350e-04
7.965245393330963597e-02 -1.410193136722684426e-02 2.389766791981440264e-03 -2.332449737256159228e-03 7.158511411883006215e-04
7.988007877552577574e-02 -1.596290032593351838e-02 4.196180401648819114e-03 -2.259733467844901589e-03 -1.069095340779396830e-03
7.921846850842970134e-02 -1.409310910193882493e-02 3.190281770574537878e-03 -2.362808250584463865e-03 -2.269272907905989234e-03
8.123799251363883478e-02 -1.447472306855764057e-02 1.808089036660714966e-03 -4.201746612148837823e-04 2.250140065381545096e-04
7.883279569076784288e-02 -1.437254290064024498e-02 4.504815563858843852e-03 -1.435115724511104585e-03 -6.798644894210476020e-04
7.951560673812269053e-02 -1.448429842890083807e-02 6.726925987134979579e-03 5.390083793890970698e-04 -1.240308223397212917e-03
7.751505111262677050e-02 -1.472559273737052143e-02 4.224842677275325586e-03 -2.153944166734811372e-03 -2.464871504816723569e-04
8.133643731440853841e-02 -1.278908362551116340e-02 4.262906396156090905e-03 -6.635409075210901841e-04 -1.069789120527048221e-03
7.802968509834798394e-02 -1.640643794545690315e-02 4.557310705838063525e-03 -1.635385352455359653e-03 -1.807321115983112625e-03
7.992438123873332745e-02 -1.558399440280831827e-02 2.925143744980054916e-03 -6.587447241180877100e-04 1.033063024622180026e-03
8.062382199932513482e-02 -1.355443119230373417e-02 4.598022415205127444e-03 -1.111852987747685706e-03 1.546037923017329341e-03
