"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.952508330667215630e-02,-1.696032214518889553e-02,5.990052193551837802e-03,-1.729140361860436468e-03,1.038398998213100125e-03,1.128549322204086937e-03,1.128332265124741725e-03,1.116456029145592018e-03,7.948185312325894980e-02,-1.696383928734863933e-02,6.041665868161058550e-03,-1.712673671155087729e-03,7.845979200702279943e-02,-1.810444364731689237e-02,4.815995939982276042e-03,-2.834996538954900891e-03,8.060529004294159083e-02,-1.581041844470139346e-02,7.084049148124786123e-03,-5.946564577799394371e-04
