,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23
0,-2.26859444288723,-1.51530687482056,-1.03549512289646,0.216148370595853,0.633811292803779,1.87323187959219,1.25497927369365,-0.311712008154642,-0.643689412706767,1.11316099263264,-0.439832616837755,-0.23754168249182,-1.6101288240122,2.0363825065836,0.751606360090071,-0.888147201693163,-2.95625525025355,0.51256812773724,-1.23743354065383,2.19706906357011,0.151089422924824,2.72657403362667,1.59353391526089,-1.91220523137762
1,-2.45196154671175,-1.58983007650485,-1.09074171552749,0.323660071465621,0.591300799576199,1.62216306508167,1.27677524532267,-0.288134027913628,-0.769886049398857,0.849741875259005,-0.479541269154132,-0.148881131425547,-1.75534657079254,2.05798229696368,0.706107860360909,-0.855988448494856,-3.00220300606226,0.433356976952208,-1.23672555127445,2.25879891930309,0.12664643502697,2.74306251466074,1.47669965026973,-2.06061518216728
2,-2.2289456549393,-1.51607916656251,-1.08736010553237,0.257504700110897,0.493923909449931,1.85001712142033,1.24346112166138,-0.262284322454781,-0.705641272377405,0.996538904992387,-0.453004070788878,-0.03478171504263128,-1.78507727101524,2.03334577475026,0.728979959317659,-0.877405000718144,-3.06439192742361,0.363691996339705,-1.2528089512981,2.18301825489193,0.0905523730219772,2.72652944467509,1.44858631726057,-2.08764799101772
3,-2.44635266078055,-1.5406209429997,-1.14234624371881,0.296983440612426,0.571805912728989,1.59806445803637,1.27757066717352,-0.33871931067719,-0.750768756298904,0.989540395664474,-0.51569747364459,-0.181153424764655,-1.66279711012148,1.99045380538264,0.74289044358187,-0.865886555562396,-2.7814032618092,0.468798753258551,-1.25895929557563,2.20052695130461,0.01932600575485122,2.49807397577616,1.49178372123905,-2.22554725718549
4,-2.21149941921247,-1.41011968408247,-1.16218027817977,0.27269151640369,0.684811010351313,1.70974648428132,1.26938547773291,-0.32029034167326,-0.691709904402762,1.08876215389878,-0.582068651155963,-0.09164749680168582,-1.70950929785001,2.06632402605747,0.786279366001165,-0.935607679885027,-2.75349719054825,0.572379065016436,-1.22756085466145,2.15227307840777,0.201102337906989,2.69014461882094,1.51993849293277,-1.98170851877476
5,-2.47480083413103,-1.65324778378171,-1.18541637258416,0.248111771626112,0.550639077616875,1.49195935093398,1.20638781022434,-0.288263911939232,-0.861033410817373,0.980657338525307,-0.503618873941958,-0.136668359962997,-1.84708288826859,1.77466340085582,0.744155084366692,-1.03546758998625,-3.0357568377594,0.468491969279859,-1.50215203411541,2.13506483623206,-0.02282930197391279,2.49682828493758,1.32185210791002,-2.01585690796526
6,-2.53551824339634,-1.66696058815461,-1.1304888619906,0.123382249945744,0.630981388074742,1.60576558674415,1.18674817719847,-0.328926752197608,-0.731985499509908,0.983231860202718,-0.552993832103406,-0.15247063501895,-1.75008212980302,1.85316694327203,0.78716629286176,-1.0159505464084,-3.13807075350655,0.215253314914449,-1.46544225597963,2.13384471989376,-0.07065182676350427,2.38686565270759,1.30387563105343,-2.19941631586482
7,-2.381214826987,-1.61193836835459,-1.08903680805329,0.08733644238319191,0.655794210286141,1.5728947159993,1.19719165744058,-0.255069696011993,-0.759342375697672,0.993396261094145,-0.494947416173529,-0.113827643953197,-1.79762180355628,2.05715324867794,0.774169239182121,-1.01864560503495,2.88923002485452,0.274730542903049,-1.35022277313296,2.30245259657309,-0.07163428220151809,2.49198731505533,1.48400344445134,-1.92405111152287
8,-2.49597644224067,-1.44544718076876,-1.08836943433878,0.293142588021085,0.674027040882116,1.58234264196651,1.19081586077013,-0.473998138164645,-0.663773392590772,1.06645991986735,-0.584317074492493,-0.271291036444696,-1.74510943605276,1.93300186751239,0.77468687012373,-0.867759486795694,-3.13697298498287,0.469877291656704,-1.29181346423016,2.41200165669301,0.103223900493105,2.65583862187675,1.32726613481839,-1.9578792355819
9,-2.32044915800394,-1.47764972323235,-1.12443001919521,0.217735677656173,0.67557369846957,1.54185199466258,1.17462416848055,-0.361536969515709,-0.831977110934512,1.0454112961839,-0.55556156406949,-0.105380980642562,-1.77109958306348,1.94712807266143,0.894058804595345,-0.894492650719479,-3.04023985331393,0.448198288092454,-1.41104909017572,2.25618790709459,0.0314396141229323,2.56479181864074,1.2553320474071,-2.08706707322876
