k1 k2 k3 k4
7.880572671205179902e-02 -1.465936958172799065e-02 5.689304334711015043e-03 -1.774004419362582019e-03
7.911112616070897774e-02 -1.427606584303175996e-02 4.430217952676146487e-03 -2.083793954229459788e-03
7.960929277434078410e-02 -1.310021256533705492e-02 1.511818838637865592e-03 -3.230511268090166532e-03
7.958678797361162793e-02 -1.300895346335696756e-02 4.844402475882580994e-03 -1.128291942992770691e-03
8.193539237431232691e-02 -1.381568141407504835e-02 4.963146298154752500e-03 -4.787397362846779192e-04
7.916782928083371251e-02 -1.395355953820159867e-02 5.393699317268144111e-03 9.682667859698818047e-04
8.059671005455126824e-02 -1.405311871984091243e-02 4.572347501262050140e-03 -8.143756354035691647e-04
7.852850278244288829e-02 -1.464954594349458794e-02 4.026568782285730452e-03 -1.987853595386862571e-03
7.859644881372682135e-02 -1.405357728301352693e-02 3.875787405279634834e-03 -2.030641720795284266e-03
7.960996100807282705e-02 -1.284881269250751079e-02 5.433148845105414959e-03 -2.802016917532040852e-04
7.944862813794578704e-02 -1.583359588680716135e-02 5.613315118826386896e-03 -4.076718150648195316e-04
7.981466874629480901e-02 -1.383941363359178500e-02 4.350456790585544020e-03 -1.275671795869640079e-03
8.054414268534623722e-02 -1.360228046414280190e-02 4.647426300476403815e-03 -6.096787405210080113e-04
8.019461860394483388e-02 -1.240799613834633885e-02 4.371687477123353816e-03 -1.259671392873140672e-03
8.024329592607987172e-02 -1.391996459249904283e-02 5.730239449624557890e-03 -2.087749308590514108e-04
8.003110703565172179e-02 -1.498891504902721827e-02 3.494167511903595313e-03 -1.150127968060049577e-03
7.829133071994034965e-02 -1.479846910408665062e-02 4.331192393611946190e-03 -1.182671740251189929e-03
7.943850683239181421e-02 -1.569022049835124000e-02 2.291436761471837835e-03 -3.102789426428803621e-03
7.902115327073933049e-02 -1.321484075960425997e-02 4.757531948924406673e-03 -3.735517950239353180e-04
7.948659583221828751e-02 -1.341479630471623108e-02 2.674913070307941010e-03 -2.536092754978597208e-03
7.838940838896465979e-02 -1.473954534922101989e-02 4.068703831721781627e-03 -1.153172659438456149e-03
7.933528632800235236e-02 -1.366075116840634318e-02 3.758078293872535447e-03 -2.120841933330563922e-03
7.986096976071441200e-02 -1.312334758267366674e-02 4.623125022062038458e-03 -1.853126286752396212e-03
7.925434422704258353e-02 -1.405170237594928484e-02 3.997793581165143273e-03 -6.399349114459829124e-04
8.056165348782223790e-02 -1.438832675065009059e-02 4.327919559179438380e-03 9.891851219581693222e-05
7.912727360251056719e-02 -1.302017273118676044e-02 5.305243869689418856e-03 -1.829533341715622319e-03
8.108796806920212652e-02 -1.345542766092275300e-02 4.471571946694383182e-03 -1.537091849879573813e-03
8.053610433542887637e-02 -1.384816131809801787e-02 5.538683605125466203e-03 -1.790441038105688998e-03
7.955125333189011494e-02 -1.349455666148609290e-02 2.643161921971143302e-03 -1.887492319471981150e-03
8.005671808426179092e-02 -1.282362487893445868e-02 4.150165409036191133e-03 -2.625478268389172531e-03
7.982127013535456062e-02 -1.536768362513585284e-02 5.539523143118701975e-03 -1.045703315124296706e-03
7.951091391354073168e-02 -1.491261131697793618e-02 3.983300203953571428e-03 -1.380765271308939668e-03
7.890051560912372808e-02 -1.377499068395358905e-02 3.918847577001005611e-03 -1.809756111905175269e-03
8.001846703625539736e-02 -1.468502001291804859e-02 5.500214516543297516e-03 -7.300187159544335724e-04
7.892772991351806877e-02 -1.354937677475624713e-02 5.791154752004049056e-03 -1.703065870082773325e-03
7.891111704958411743e-02 -1.559147616329413510e-02 3.606145092136678332e-03 -5.080970396778572429e-05
7.907102592211628922e-02 -1.527667464191184710e-02 4.710676143974718011e-03 -1.267279655899428148e-03
7.984632834244750899e-02 -1.373952245429765906e-02 4.596744907907332478e-03 -1.873845938267018618e-03
7.969009742266250362e-02 -1.391859882781873448e-02 2.620457000338055620e-03 -2.640727189178584955e-03
8.018391954352077633e-02 -1.286491173496359663e-02 6.466893401557524679e-03 2.560617088561978338e-04
7.908626132742171966e-02 -1.426849541013372469e-02 5.984393430010642723e-03 -5.321833446240153975e-04
7.952839041258200070e-02 -1.315549691510872754e-02 5.080000223549790972e-03 -1.495367158409519059e-03
