k1 k2 k3 k4 k5
8.028774697010693240e-02 -1.315759091411265735e-02 3.900307205489589313e-03 -3.576227374747359411e-03 -1.857731036139509406e-05
7.987171648928520495e-02 -1.342665485526274571e-02 4.134465055014316381e-03 -2.739496640055266719e-04 9.502625885319665455e-04
7.970019602326322561e-02 -1.344422890215137001e-02 4.022823566655314709e-03 -9.844454358513970993e-04 8.755223894051089584e-04
7.973560832542084253e-02 -1.321279715759562934e-02 4.406078993774181773e-03 -1.982099576815971043e-03 9.138100195009435378e-05
8.037649474264896288e-02 -1.209866964268337119e-02 3.557951447423352009e-03 -8.156271334919945604e-04 4.054828712957148085e-04
7.904464877030153991e-02 -1.233572199781243772e-02 4.709748547319231315e-03 -1.640994993057684481e-03 1.093228133733054053e-03
7.951097270097171044e-02 -1.303935497070791982e-02 3.016098205971817769e-03 -2.235242269214551825e-03 1.321160875255578127e-03
7.838253982537801701e-02 -1.442142818059026499e-02 4.341848852818380733e-03 -1.688481575392891676e-03 -3.243602580832033455e-04
7.855666941627273414e-02 -1.506701839621135686e-02 3.270689199964357807e-03 -2.800848450292769964e-03 1.163569484040755109e-03
7.965658949310697179e-02 -1.352358008033392733e-02 3.673137355317046548e-03 -1.818383774199558434e-03 5.895009000910500507e-04
7.915811561247981798e-02 -1.341387706096475174e-02 1.486676592638264127e-03 -3.630663319849319892e-03 -1.235095785171419491e-03
7.882333408052683010e-02 -1.220212229987162333e-02 3.145846732113974364e-03 -2.000868853757831189e-03 5.833045928201885388e-04
7.823794212951035165e-02 -1.339510748037768539e-02 3.439935902854920902e-03 -1.251446204151268615e-03 1.097040818523270511e-03
7.812762177449644740e-02 -1.152428339200511909e-02 4.258994386672459997e-03 -1.687105408250955119e-03 1.693992678309247379e-03
7.985965203542574886e-02 -1.319823181651261224e-02 4.982683707519114380e-03 -1.444250984774922419e-03 -2.770915150118180570e-04
7.917679200180807730e-02 -1.295545910215983865e-02 4.690174479662578833e-03 -1.641712906998521460e-03 1.653160774254508469e-03
7.992441648029607881e-02 -1.269082947705393871e-02 3.110298101327277354e-03 -2.810879294305082543e-03 5.758536677795966785e-04
7.874058878748751988e-02 -1.445341801726095221e-02 3.601059450794363848e-03 -3.054758435295429342e-03 -2.098649807572572357e-04
7.939539033267176138e-02 -1.374475435815646074e-02 3.822339756528084220e-03 -8.568640635693014485e-04 2.523022762229987226e-04
7.969736710185079676e-02 -1.306173932295226492e-02 4.693059225124127098e-03 -1.011885663754444331e-03 1.864228776516083097e-03
7.865225493053781824e-02 -1.351005569975620435e-02 3.599920842438736335e-03 -1.515000684951431364e-03 -5.789292055543571180e-04
8.057947660803441159e-02 -1.292381187783586682e-02 2.988367233308891757e-03 -2.239495238388317100e-03 -1.684600966259941490e-04
