"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.370761638065119969e-02,-8.760897521390642595e-03,7.370126501603851618e-04,7.922114030646761670e-04,6.369352028710430214e-02,-8.770137801131797084e-03,6.298420346812075299e-02,-9.546203680749654197e-03,6.444088325876173862e-02,-7.957151172544189854e-03
