,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,4.0,0.0297670271829702,0.444237591994493,0.004160117359427159,47.9281297230248,0.01471373768728921,1.0,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,10.0,
1,20.0,7.0,-0.135214288311545,0.436274126623428,0.002893603670805322,47.9291669916189,0.01672022460452893,0.95,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,20.0,10.0
2,30.0,11.0,-0.154942653840408,0.436905079477198,0.002786909224073771,47.9753772131541,0.01309590808040304,0.933333333333333,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,30.0,10.0
3,40.0,12.0,0.217115763865877,0.440182544681655,0.005065054830628036,48.0105042724446,0.02092626090861455,0.875,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,40.0,10.0
4,50.0,15.0,-0.219860150129534,0.439863023119224,0.004340924492479094,47.7973881129924,0.01308736168476288,0.88,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,50.0,10.0
5,60.0,17.0,-0.149508703732863,0.441949290324765,0.00382480139760737,48.0623638710356,0.01657410746673568,0.9,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,60.0,10.0
6,70.0,26.0,0.272699498513248,0.445497083396583,0.004420168179161767,48.0708251208393,0.01713757055784463,0.9,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,70.0,10.0
7,80.0,31.0,0.249127273855265,0.446139217667109,0.001286957933848455,47.9031605411199,0.01249187274840108,0.9,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,80.0,10.0
8,90.0,32.0,0.552407154696994,0.438420949186525,0.002741573532762887,48.0088772348751,0.02550090527633406,0.888888888888889,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,90.0,10.0
9,100.0,37.0,-0.07540829799836501,0.441596318289178,0.0005456064451552798,48.0584383949382,0.01166186502236842,0.9,64,29,32,800,0.00125,0.00075,0.29,0.4414,0.005,0.005,20000000.0,1.0,0.6,100.0,10.0
