weight logl k1 k2 k3 k4
0.000000000000000000e+00 -1.381551055796427280e+07 2.005649114938146127e-01 9.897235632631394830e-01 4.750352726428600514e-01 1.175730651102198099e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.277076638481470683e-01 6.036945176990751172e-01 5.904483069612712631e-01 6.060379638884494380e-02
0.000000000000000000e+00 -1.381551055796427280e+07 6.092441244792566879e-01 1.002786886892780283e-01 7.165971465107726646e-01 3.970107188721816449e-03
0.000000000000000000e+00 -1.381551055796427280e+07 2.173910070101163772e-01 2.401858223820551030e-01 8.370628559652537604e-02 5.044450682788892415e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.695805980944795177e-01 9.931696267619312124e-01 1.125919653860316672e-01 5.931936617573309034e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.567044935752177404e-01 1.811450268993068935e-01 1.732899763569073492e-01 4.886335689621478240e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.075285494380275431e-02 5.820518369151020943e-01 9.472079801972108637e-01 6.628136862378181116e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.457408565573587778e-01 3.483638569461058321e-01 7.750564856443027395e-01 3.116086101507353767e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.060405788884107636e-01 2.803281761436537955e-02 8.983150646099435921e-01 8.449545652732782797e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.335339746343101375e-01 3.859611000059506303e-01 9.991845539714935276e-01 1.405498523403259092e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.722323764610876884e-01 9.478520124247483691e-01 1.734676652372673100e-01 1.264118390041031326e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.629381380533129198e-01 9.939331030657191368e-01 5.645969582868091141e-01 5.034620938805633994e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.420918044993448204e-01 1.826401947025170225e-01 2.447615714359463457e-02 6.992131915249947260e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.448460093306240593e-01 7.165020965560597865e-03 7.253301456331722186e-01 4.851668374155354568e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.640842488377623809e-01 2.542007387398148577e-02 6.218916601975899017e-02 7.768435036257205217e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.314778345240321222e-01 1.857221195473020003e-01 7.456711022537513278e-01 2.448160654359861077e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.587964286018094695e-01 6.080146409102888949e-01 9.246803256231923562e-01 2.694086889623653613e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.062908364435643405e-01 1.664503301423665427e-01 3.328512621953416684e-01 9.137901198065990771e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.553923641679833656e-01 5.431652550501161469e-01 5.033647554290809900e-03 2.659417358734634806e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.500487869382040262e-01 9.402508314313575699e-01 4.982244000208277956e-01 1.073515696801208286e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.085568506982142800e-01 3.371503707756540180e-02 1.626819263865548759e-01 7.742733666067055376e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.402461778889154242e-02 2.919064083035970425e-01 4.521088499647833991e-01 1.602410004007016608e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.373487156478375715e-01 5.700189156274193536e-02 1.006902829149542988e-01 1.235202586490369292e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.773694313246479526e-01 6.922433875917783919e-01 9.058192451968062331e-01 5.373159343665123711e-02
