k1 k2 k3 k4
7.906003940898709281e-02 -1.473039043278742688e-02 4.512004504922284553e-03 -1.393347145691684053e-03
8.048211675811317578e-02 -1.238408639241075915e-02 4.969764447223440351e-03 -1.419862757782913709e-03
7.964506849057714777e-02 -1.367371136760231476e-02 5.112631523609745265e-03 -1.509641258809507613e-03
7.874173938477485590e-02 -1.452903741269592763e-02 5.545112476588218153e-03 -1.643011789630055564e-03
7.992231784485456791e-02 -1.380089149924440539e-02 5.420696720205883667e-03 -3.012359267874631374e-05
7.912796491913484664e-02 -1.511626126413441462e-02 4.665109969266098555e-03 -1.025375640881440176e-03
7.930527518994262559e-02 -1.432555963169809821e-02 4.444798597060234391e-03 -1.013814941007745718e-03
8.098230935456299240e-02 -1.366054086162309111e-02 4.869773854739370411e-03 -1.130430078778416059e-03
7.901940823091233024e-02 -1.222792955596543885e-02 5.121429738114954833e-03 -1.314093914111497119e-03
8.021972097183679984e-02 -1.472058009607235540e-02 5.880621196826640862e-03 1.577485482658208538e-04
7.873542007809372634e-02 -1.396710763475113304e-02 6.621067458046997478e-03 -1.964456916543233511e-03
7.985097744131119946e-02 -1.528698358788575795e-02 3.807692274792981446e-03 -2.729075522246784957e-03
7.918112929333037675e-02 -1.596153818024378945e-02 4.689176832182215260e-03 -3.411490150712098712e-03
8.052335668684720837e-02 -1.316883199315220521e-02 5.448600562754646326e-03 -1.511236302562113387e-03
7.947776466855691058e-02 -1.511970311563345937e-02 4.344823153767898849e-03 -1.317832717416533850e-03
7.866073390476885363e-02 -1.445443448107244788e-02 4.404446309223916667e-03 -1.544276204890226989e-03
8.002174280763382774e-02 -1.475589369937871376e-02 3.694730556359646090e-03 1.605846690247575426e-04
7.987516812723621795e-02 -1.377582412926693645e-02 5.309435966526443451e-03 -2.309873332297429638e-03
8.195530626394686990e-02 -1.351989402712211463e-02 4.588524045272143748e-03 -2.781618533797436399e-03
8.013028207154801463e-02 -1.283800299645007637e-02 5.291674285251166121e-03 -2.002612222669106212e-03
8.031914933416836599e-02 -1.391016432249043977e-02 5.546367724714063030e-03 -1.711635518320847593e-03
8.018293953033153731e-02 -1.221645786816773216e-02 4.121604610959561654e-03 -2.060722210091944784e-03
8.048425692953117827e-02 -1.400206503593676155e-02 5.056834740588336818e-03 6.561207551571135443e-04
7.897125702937479730e-02 -1.482259808269090207e-02 4.372533563974795312e-03 -2.075006684813140989e-03
8.034293741685918921e-02 -1.410829830264523355e-02 4.066078341301904153e-03 -1.511596813633248049e-04
7.842035872782748829e-02 -1.517689305168318237e-02 5.362369234381672567e-03 3.607760720054919990e-05
8.030541195813564737e-02 -1.561712232082809737e-02 4.760094138005974140e-03 -2.567506392814680738e-03
7.980483401334145799e-02 -1.348327071979182890e-02 5.902212136238399465e-03 -7.538994994217423917e-04
8.022162273170613256e-02 -1.455301156428283338e-02 4.668236387344329441e-03 -5.926730637730165396e-04
7.964225482893086405e-02 -1.380953269042997644e-02 6.019220837640587574e-03 -2.345411589327328628e-05
7.835269726124047263e-02 -1.602965566430453181e-02 5.217926096074451681e-03 -2.292520171011253050e-03
7.967398779177059520e-02 -1.386443025582052846e-02 5.493152885151925124e-03 -9.148689596419068426e-04
7.949323094585916682e-02 -1.320088575399466779e-02 6.240848942039731173e-03 -4.162996060018686606e-04
7.962219772307821408e-02 -1.484622614814685992e-02 5.031147251330247983e-03 -2.088862805574118187e-03
8.082722448646928459e-02 -1.372182368104869765e-02 4.422810633542079151e-03 -2.001441855877389431e-03
