k1 k2
6.316707394481591020e-02 -9.745345117275344693e-03
6.236428628805065766e-02 -8.891533352460873063e-03
6.316345351419752618e-02 -1.122808657178274439e-02
6.322517781510528234e-02 -1.024943762482914689e-02
6.389233211982814353e-02 -9.220735369957488992e-03
6.329357285304459957e-02 -1.011697812212131176e-02
6.397302578457628175e-02 -9.211874875040312882e-03
6.351559885464838628e-02 -1.148398219934447517e-02
6.215595039228802299e-02 -1.145211820990207907e-02
6.427332824234968656e-02 -9.866488737856990432e-03
6.297732173021319824e-02 -1.112535959009255948e-02
6.325842713299775766e-02 -9.384505150755978464e-03
6.387660142419718245e-02 -9.462744653013846485e-03
6.432757736195851561e-02 -9.258236402636843554e-03
6.468202697929839595e-02 -9.051338282175955263e-03
6.309264829480390468e-02 -9.368401212946214640e-03
6.475083455837324364e-02 -9.534345868586521777e-03
6.332891584986577449e-02 -9.772419545369934180e-03
6.155047151012071893e-02 -1.111577623144742455e-02
6.372817325444332659e-02 -9.411018690582598212e-03
6.356252946461085629e-02 -8.869786590806255644e-03
6.563264649450134547e-02 -9.754545263877242856e-03
6.378156254944647441e-02 -9.260102947918374960e-03
6.485053848376703955e-02 -8.033339372843922854e-03
6.297016566555188599e-02 -9.227349655290359443e-03
6.424570529892667525e-02 -9.248937322564432240e-03
6.401811742152255236e-02 -9.905231628463642690e-03
6.444710110709200857e-02 -9.232265902386918577e-03
6.264357883854312914e-02 -9.817581305863881669e-03
6.474470081948480171e-02 -9.065552745181462702e-03
6.350459684027914831e-02 -9.367815843815824328e-03
6.257207035550124696e-02 -1.165531516272726165e-02
6.422098350311572501e-02 -9.916241495447813969e-03
6.402021136892901976e-02 -8.989330241337828431e-03
6.414628288225696084e-02 -1.045004654016623569e-02
6.450724094195878222e-02 -1.061718281760162808e-02
6.467141396122838559e-02 -9.836208852925770740e-03
6.285525006556832994e-02 -9.286294177101292457e-03
6.325492989649345033e-02 -9.765281842371145715e-03
6.317976479634002107e-02 -9.195776557510998428e-03
6.493305137651098069e-02 -9.663156028909103412e-03
6.361649825110579637e-02 -8.105611588532249390e-03
6.311421490313212646e-02 -1.025851193039425957e-02
6.334533218984095271e-02 -1.066477216720876364e-02
6.294680911746428076e-02 -1.080909566452921411e-02
6.313120929593518671e-02 -9.722550066983928763e-03
6.350056442835677606e-02 -9.041034055461111274e-03
6.393743551412478521e-02 -1.047073953785436495e-02
6.457279130348228535e-02 -9.477760358744535818e-03
6.401734681765758328e-02 -9.293195125941705603e-03
6.343915085481463545e-02 -1.063221071723723099e-02
6.291680613908437469e-02 -9.932602072584201247e-03
6.385933851112476911e-02 -1.018616217630524678e-02
6.443811722921330420e-02 -9.652010288577345110e-03
6.315554295359310233e-02 -8.922951872409573548e-03
6.401726594008330662e-02 -9.008276168400913830e-03
6.338355684422780634e-02 -1.029462163774619299e-02
6.462082253040557500e-02 -1.015629026183814676e-02
6.292604798956860646e-02 -8.902272163512414682e-03
6.330464374774513736e-02 -9.196521199884150066e-03
6.322773795498101701e-02 -9.052075970196832300e-03
6.403896143716283906e-02 -9.507284163215765083e-03
6.297247168124384120e-02 -1.097973905521806848e-02
6.392169755073393023e-02 -9.650096544817243771e-03
6.295826932658488140e-02 -1.114739198632110073e-02
6.383688108563015384e-02 -9.160757096844690528e-03
6.362005160152706118e-02 -8.610252711092225564e-03
6.336891940911118515e-02 -9.001274285920374263e-03
6.435373258066826030e-02 -1.031980150906970650e-02
6.467694516121633153e-02 -9.491537912663536303e-03
6.347467591105582230e-02 -9.136767252514998994e-03
6.522267945076379303e-02 -8.027811321142996892e-03
6.323673088674405807e-02 -1.002112803081992021e-02
6.358703883284719249e-02 -1.082221015831895394e-02
6.425959018636281939e-02 -9.501531961111503444e-03
6.281239843519231814e-02 -8.932425684420514100e-03
6.320859204889911487e-02 -9.820473138586388595e-03
6.325582875901095137e-02 -1.001712615856027722e-02
6.349209815197362494e-02 -1.194661528297549791e-02
6.414044689117240350e-02 -1.013330110012197749e-02
6.414458385546328856e-02 -1.007265433103363139e-02
6.416467365617439800e-02 -1.046662671850065451e-02
6.372279521385898482e-02 -9.172558048456208590e-03
6.225098133076567564e-02 -9.512111487912172647e-03
6.447294273622580785e-02 -9.655251721708280055e-03
6.348443475172366179e-02 -1.011855948746585854e-02
6.255841891320976234e-02 -8.482655917541506718e-03
6.377695836648342165e-02 -9.484489394971817866e-03
6.215350290298229941e-02 -8.704854350854523970e-03
6.324142693113213309e-02 -9.701022423589458765e-03
6.304568659317855150e-02 -8.951534823373269445e-03
6.452234579983859297e-02 -8.936836097318601180e-03
6.321652410576644732e-02 -1.117989828390847373e-02
6.394192845956564453e-02 -9.547485210894490759e-03
6.377700502247798942e-02 -8.188447209712082508e-03
6.283796592949000837e-02 -1.075968993099231386e-02
6.290449853471674624e-02 -9.464809916611333085e-03
6.434243569506925553e-02 -9.370946139013541787e-03
6.341973475717940789e-02 -9.651912104881615884e-03
6.354617101918352828e-02 -8.775743295662941090e-03
6.409712105661713455e-02 -9.449012130744643967e-03
6.361883928408051947e-02 -9.524265146888033495e-03
6.429526489828457647e-02 -1.060082372292971142e-02
6.398189668950357567e-02 -1.069383962747905148e-02
6.355276687586228213e-02 -1.009038632154952986e-02
6.340890550252781255e-02 -9.537518241477166425e-03
6.223103842512009432e-02 -9.903238040921122365e-03
6.559843460517977842e-02 -7.872820338206396040e-03
6.391903727148873227e-02 -9.788133081612790387e-03
6.391002302690315662e-02 -1.081025335712121338e-02
6.420278577813684495e-02 -1.082009515778800668e-02
6.504207315419413549e-02 -7.344752686015448839e-03
6.336242499646652093e-02 -9.503222409767170253e-03
6.443365919340790504e-02 -8.765862561643342210e-03
6.327911518157686155e-02 -9.919636523702993203e-03
6.349930085547203507e-02 -8.798562544338028868e-03
6.290496308010906645e-02 -8.974178465678189776e-03
6.404017519210425391e-02 -1.014645314372422669e-02
6.345893155392076657e-02 -9.278053244332937211e-03
6.447294273622580785e-02 -9.655251721708280055e-03
6.242878644638671926e-02 -1.027732699864927768e-02
6.185082416097104074e-02 -1.096408270285080533e-02
6.465485707681611904e-02 -8.476015770062836352e-03
6.362910363719051499e-02 -9.275784826431238139e-03
6.254556293658256050e-02 -8.845926003187287723e-03
6.404017519210425391e-02 -1.014645314372422669e-02
6.260247865802012757e-02 -9.168111102941967072e-03
6.354458667008192063e-02 -1.044858023274244929e-02
6.393192765365868224e-02 -9.255151566140346064e-03
6.354415867325510781e-02 -9.545071919501657565e-03
6.382391118058838853e-02 -8.930335857724708282e-03
6.347123844260099679e-02 -1.115393975361265999e-02
6.261464477759912106e-02 -9.928890229636333498e-03
6.347985787965046423e-02 -9.221395256949802000e-03
6.345664954746346731e-02 -8.235585503435172150e-03
6.452213358878908234e-02 -9.364440881516000736e-03
6.427931406872056108e-02 -8.935020667153389939e-03
6.346743391254669464e-02 -9.837507457925984133e-03
6.456056759316938787e-02 -7.344193303473023349e-03
6.380034198366185683e-02 -9.277253546110419968e-03
6.318306700229864292e-02 -1.012611035871516241e-02
6.451512769177958351e-02 -1.107131111005030255e-02
6.379293752607487211e-02 -1.068288273142548039e-02
6.363369087586220885e-02 -1.134412340567306221e-02
6.347969951636217578e-02 -1.018086196629289231e-02
6.327827985790068777e-02 -9.552501739596513941e-03
6.290449853471674624e-02 -9.464809916611333085e-03
6.389543738510325421e-02 -9.753789351345354408e-03
6.467673207760316068e-02 -1.015202384419720827e-02
6.316180111437452727e-02 -8.901225671516160842e-03
6.467141396122838559e-02 -9.836208852925770740e-03
6.296049053504010340e-02 -1.013885524386380632e-02
6.320423138614780778e-02 -1.063401945212383293e-02
6.387203097747562452e-02 -8.980685956378478552e-03
6.397218423949532773e-02 -1.022467256663819879e-02
6.385730161499264534e-02 -8.631175907022572980e-03
6.393743551412478521e-02 -1.047073953785436495e-02
6.349780570260052381e-02 -9.068277337308333630e-03
6.304618098812608817e-02 -8.939747230070113626e-03
6.510412522510802824e-02 -8.987028788613821151e-03
6.250977795357423594e-02 -9.767515241839691553e-03
