,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15
0,1.36940717884424,-0.09632200997224936,0.793280126191972,-0.321606526760933,-2.61748760753773,0.546171995192891,-2.14405722747868,-0.508156961987675,3.11928993179892,-0.769475248366065,1.94415991786339,1.1233248745523,2.62227625606235,-1.33867706666773,0.346442668552887,-1.67750227016644
1,1.64388008085373,0.01964521317003102,0.644004016286532,-0.343487945896064,-2.89838481491409,0.350759827544516,-1.92850056734285,-0.437689311049921,3.00692834823283,-1.12632739904533,1.86353065471406,1.24585749066264,2.42610167627622,-1.39622415181592,0.161534734208666,-1.43966236573989
2,1.37421083981625,0.03037172570276121,0.793769406267817,-0.413864266812364,-2.71397659723909,0.611766369575496,-1.93752507673601,-0.620720537906674,-3.07539912525589,-0.713919359216287,2.1936065406683,1.17069204890393,2.78494746946239,-0.966167465138422,0.516652502452342,-1.61202009520392
3,1.82629511654658,-0.02490005279866269,0.944479858187223,-0.155064375885728,-2.33912531502039,0.486591529051567,-1.78243039142658,-0.344837045449771,-3.00113692553356,-0.692589542542818,1.93045230952782,1.4697115804065,2.54090668840615,-1.32699716959912,0.221933615496611,-1.51569574276209
4,1.52322738985514,0.04320439040603963,0.771393048210847,-0.197710665320066,-2.39371593285013,0.607118153237842,-2.08228159778616,-0.617148465406735,-2.93497780022581,-0.801510856831022,2.09798004890546,1.26233609081682,2.50551961445042,-1.24129467449202,0.490332367682157,-1.4676809878339
5,1.52322738985514,0.04320439040603963,0.771393048210847,-0.197710665320066,-2.39371593285013,0.607118153237842,-2.08228159778616,-0.617148465406735,-2.93497780022581,-0.801510856831022,2.09798004890546,1.26233609081682,2.50551961445042,-1.24129467449202,0.490332367682157,-1.4676809878339
6,1.85144533685856,-0.00128585755632946,1.23047889506273,-0.2068875896416,-2.14571489410909,0.585256987244637,-1.5972175206315,-0.440097347718936,3.1391233112951,-0.649104555399095,2.3146677456318,1.44611798921001,2.76812437753497,-0.982112712195391,0.351099085733164,-1.41260156498316
7,1.69515571235536,0.05417730068830933,0.831554493922646,-0.163096002734065,-2.23071700982584,0.631998777453205,-1.95311397898555,-0.556246286153353,-2.95996713374691,-0.79674285695885,2.07702408463636,1.50320920526201,2.65561191983164,-1.01845347790869,0.436789580458779,-1.38802009746339
8,1.55856964734898,-0.0116666267278789,0.818014810758642,-0.322724485694222,-2.56542478248901,0.530848221582241,-1.96067024145678,-0.482458227776269,3.12447046464414,-0.640556031542941,2.1481529584125,1.2697413675126,2.49540084536429,-1.31978223915625,0.181660556968845,-1.57295707148525
9,1.37328346862036,-0.002012321540025537,0.878605644687642,-0.220924927706012,-2.37057613032547,0.616761655378329,-2.14313738315319,-0.590512313492656,-3.08152679771039,-1.02414824811187,2.00229223116761,1.30242124296078,2.28148212191546,-1.22314138815534,0.210647463563827,-1.62650005427248
10,1.71175016516646,0.009292431180009131,0.859977280019174,-0.201215831197223,-2.4698230102816,0.498539054915903,-1.89445605906037,-0.446115972283272,-2.98987356497,-0.817811051613012,2.00921418482146,1.33697271672311,2.62721994947639,-0.988682893387369,0.309040688142689,-1.69875432784143
11,1.51843648666595,0.03841957726766809,0.772842822765512,-0.06407042431882778,-2.24301016622395,0.662417473729065,-2.07620865031838,-0.704984315019672,-2.99324251488565,-0.844878117439933,2.01640438249246,1.47537799976405,2.5310663451595,-1.18950464100209,0.362758157157075,-1.38527803300984
12,2.01933897101135,0.0587461735734319,0.864640605935576,-0.15358999162595,-2.36068533902689,0.540126134273222,-1.6728023840062,-0.422365554782836,-3.08535352396062,-0.89859990252161,2.183471627099,1.48814089074855,2.52581193187983,-1.12546969091087,0.335138334305092,-1.26406469738982
13,1.32220676377562,0.133420315581685,0.668731745070741,-0.382592865999338,-2.69993257156329,0.423524731722285,-2.20029335491736,-0.534785567722,-3.11523869758209,-0.915043071093496,1.92718719863575,1.01834656187392,2.33864684040585,-1.43164195419272,0.267949709355822,-1.78192437153297
14,1.5826446168212,0.161077199316502,0.827210821775808,-0.363972392817373,-2.38395589955755,0.55071672482886,-1.9480984791292,-0.50695758607496,-3.0530746940012,-0.861194976224374,2.09360884337753,1.25934370788412,2.54541520594007,-1.00871293080872,0.351485559748775,-1.69584488558557
15,1.40805328467342,0.06768685942535098,0.780004992837455,-0.285454270348374,-2.72166450427966,0.409669784698736,-2.01512218058959,-0.628212776314583,-3.11118038284923,-1.03337662689126,1.6774744524748,1.20009305369596,2.39712466905792,-1.43275126850445,0.290581507557846,-1.73423381464176
16,1.52899210829294,-0.138111444376417,0.961480131771925,-0.200167227582075,-2.51481723087361,0.45157683840873,-1.96207819816029,-0.439489574590841,3.12628058185351,-0.832799586737895,2.0530212980184,1.28825769827113,2.45606079412429,-1.19759644964548,0.194057636840338,-1.61127102347125
17,1.68412684485469,0.03872572406816919,0.821817944310464,-0.269573787164769,-2.39368911339073,0.572556703789072,-1.8973900132787,-0.470985502544674,-2.97410154808437,-0.646393943337219,1.94899534848141,1.4366657871621,2.41955556235022,-1.21941229126726,0.156899556236095,-1.72099211599918
18,1.75778027733067,0.207816986941719,0.979151080289786,-0.31119801986129,-2.32851756982628,0.68179068556498,-1.56075291103231,-0.646082058806772,-3.09912546416399,-0.748631645313739,2.01675871844786,1.43745717147169,2.85646515683216,-1.19362942688455,0.446265258982475,-1.31666645683474
19,1.49117691900027,-0.02324769691232844,0.751524293791632,-0.31427209039034,-2.90519992461914,0.518131889039452,-1.8100924011114,-0.680039245315818,3.10211493722572,-1.06152904988218,1.8053647802753,1.21625075831372,2.53234955009435,-1.3543441799966,0.322896629250884,-1.50191263982602
20,1.51290308284484,-0.108507057240595,0.969416634237944,-0.255173406952538,-2.3321935539603,0.752992762689707,-1.90573730055069,-0.529906800598192,-3.00660304181925,-0.892286380956023,2.17937895101776,1.24968758062371,2.40464223673805,-1.16448715257715,0.429787250798745,-1.51832913371316
21,1.4662141424876,-0.04483698744054558,0.936035337328748,-0.230663533046707,-2.37808070326264,0.637040835380789,-1.97949882327501,-0.516057919815991,-2.86175715099576,-0.71108335894913,1.86547987434289,1.33584015524453,2.60603451747849,-1.18314015571261,0.395916883845283,-1.71713125576829
22,1.59696134501719,0.04549436437509631,0.661636084468584,-0.09164467844700992,-2.45327474376675,0.515095090132833,-2.08813882276296,-0.610128278253028,3.09823825976512,-1.02399805514008,1.84925117402354,1.08891577721573,2.71143834370521,-1.08999433016102,0.452805780015148,-1.72633401263142
23,1.68982478923737,0.04074842080181663,0.81044586451483,-0.0924150961860116,-2.48333400975742,0.458647691120082,-1.88393090037042,-0.565812382963779,2.98966009428022,-0.763154567725297,2.18029463010831,1.34212864978647,2.65101045320235,-1.10581604298727,0.158235783130562,-1.51471610856321
24,1.8429643337337,0.08495348233400091,1.1285738596542,-0.109874643704614,-1.97753586168292,0.703988076600474,-1.6688928751138,-0.60966727995752,-2.99255591666498,-0.829189511680475,2.21027281244478,1.38331519011102,2.46084362627984,-1.19555890783014,0.37880319027402,-1.32950259335617
25,1.85248914662773,0.177981352925651,0.976450212983461,-0.08608440956478072,-2.13866470056713,0.635514355775537,-1.69507055735977,-0.662397275280857,-3.03466974267954,-0.808431379178668,2.13739833435321,1.24285177490014,2.55300919664031,-1.28146434502104,0.42415219589311,-1.44598052800149
26,1.62353121675329,0.03549309981906674,0.833816234270908,-0.305744298839738,-2.51114043694949,0.677597620542588,-1.75867403774571,-0.533354034596645,-2.95343860537835,-1.08729224377668,2.06178968496271,1.25516998271195,2.31232478225452,-1.16068635559453,0.410489249653959,-1.54425220643551
27,1.78183929216454,0.05747242139826823,0.906503564476305,-0.122867548122334,-2.25427778616253,0.766413860491478,-1.64010611488293,-0.649147531348559,-3.11311872067766,-0.994649366059539,1.92290151518623,1.36346845319568,2.73660441746563,-1.06886759729542,0.421531811231249,-1.45092780611629
28,1.42971462846863,-0.01533267064717267,0.856519016829555,-0.27552894528429,-2.59611626969452,0.551226748601617,-1.96843329271484,-0.528064094105364,-3.04827274161908,-0.965148702562484,1.89991090640463,1.27937388733439,2.55744391350556,-1.29043904593388,0.387162779779967,-1.46352863615518
29,1.57302329353588,0.04359521051125875,0.892389974032009,-0.138964498581151,-2.40510232829539,0.615637520542843,-1.8104850984144,-0.662574198305092,-3.08198495840917,-0.768147465979237,2.33633573896317,1.18178746517774,2.60093794253253,-1.07933322329646,0.483873291913912,-1.45278615923523
30,1.45982309631407,-0.09891225983347089,0.98703390181488,-0.261731706587989,-2.50287067231189,0.552613258543287,-1.95649181680197,-0.480304925377313,2.99881034732753,-0.661045714931506,2.30517576596407,1.2595857724428,2.6906976673424,-1.18747429106886,0.257177202685623,-1.48309423135785
31,1.94667288918201,0.135912323379107,0.941639491864049,-0.196238708443469,-2.1117293587114,0.590855436629508,-1.76545609662471,-0.4367211101892,-3.11994416876962,-0.582197357013921,2.23212017206434,1.41567411201122,2.86326450795385,-1.04496696602859,0.405900413619588,-1.39931792242601
32,1.77255128833709,0.02326866829067547,0.919880903199803,-0.03564803322542835,-2.37361663454069,0.583948106260621,-1.70977998768772,-0.63665858792583,3.06547338329283,-0.863978672246042,2.22736200003195,1.36002893533617,2.78376503840856,-1.0573020995704,0.373377721902819,-1.30237454512506
33,1.52441263014593,0.08590778731861594,0.797638270838993,-0.193695643715481,-2.46028633537574,0.563229579022886,-1.96098997220732,-0.601602525223607,-3.09523241798611,-0.791582299878941,2.13870880374188,1.21522799219576,2.67425686422997,-1.26395323283403,0.455471984776542,-1.37569821953707
34,1.36659706543592,0.06657728693198393,1.02332320060666,-0.307214431428105,-2.67188227008935,0.447956867970535,-1.88242156054888,-0.656056244281797,3.01221243036863,-0.965636719218378,2.01035645561415,1.21218343042604,2.46808868762237,-1.22466343485825,0.151148272888246,-1.64298443799794
35,1.68732669313107,0.09320580259651565,1.04108945324639,-0.206027370022347,-2.34753045043695,0.547763768098712,-1.6957442129023,-0.64235887806015,-3.05676201523294,-0.724247839571041,2.13847964789479,1.39321016953496,2.80540725951568,-1.05828071430018,0.504399959497612,-1.38468802750279
36,1.48213128644264,-0.06709109828677452,0.650436920759694,-0.297638031104768,-2.60658900316944,0.610830653221405,-2.11342589767706,-0.452454454435966,3.01663943470971,-0.943067218557297,2.14482995276285,1.18186562867418,2.75076492954182,-1.19989627520756,0.440123329945521,-1.31231424556106
37,1.6216650759682,0.06834685727517374,0.808387433793357,-0.218480061689547,-2.40498275814673,0.481771488891042,-1.99834121670309,-0.465528494351858,-3.04898985680587,-0.728524288664971,1.98016928752213,1.44712793494043,2.72125760030739,-1.07155686886996,0.317169372763267,-1.54277667780407
38,1.43658664771637,-0.08079288672871393,0.880742431114777,-0.2631398675528,-2.82550378451068,0.432973410810784,-1.90631678242411,-0.630600526291955,3.04935390984213,-0.855335662346801,2.09239761906504,1.2234658688015,2.58916287572614,-1.21032935624661,0.27288177993964,-1.53639221470664
39,1.47988726774217,0.114180845583119,0.581120465982129,-0.303666413408126,-2.86408386192346,0.406408757470662,-2.04409460639932,-0.67178885080673,2.95789516437401,-1.00196658992324,2.03829362623851,0.942822866024192,2.45208917951259,-1.25416332330786,0.291603850344946,-1.74966385877927
40,1.48285493854978,-0.0978053833050549,1.01624486549723,-0.204561358481574,-2.45862812897863,0.545432674694584,-1.9327038061216,-0.525124935198886,-3.13499196721277,-0.830857214777428,2.23519733412961,1.41204685947179,2.58254836695214,-1.06753572444621,0.303607202592761,-1.36826813817322
