k1 k2 k3 k4
6.233348191332180321e-02 -8.284435718088900558e-03 2.617606330195657027e-03 -4.708683291118898051e-04
6.343807695222919429e-02 -8.129483043183477475e-03 2.058824137233211671e-03 -8.087423818871064540e-04
6.277291147252758718e-02 -8.855238039995605437e-03 2.212713644487981912e-03 -5.936443907358923688e-05
6.374535618728147113e-02 -7.186860896533447951e-03 3.592030829230138944e-03 -1.714348930267339810e-04
6.430582794693079363e-02 -7.627273188226882383e-03 1.756285735495660694e-03 -4.843561892526881962e-04
6.429084585928077078e-02 -7.939451412371761885e-03 2.195968785838872672e-03 -2.093322005325415347e-04
6.437981414225937837e-02 -8.162818002257571370e-03 2.384577787705427498e-03 1.346775565615604409e-04
6.273600693518643912e-02 -9.783738543150372058e-03 2.138209737697294166e-03 -1.087260192863259700e-04
6.316369549032246900e-02 -8.931860857314649627e-03 3.004513793616242490e-03 5.356141813960685338e-04
6.146109067902091883e-02 -8.605004895744866600e-03 2.088003773220561965e-03 -9.362768725978964923e-04
6.408278063469305397e-02 -7.414662122301726721e-03 3.172318912316243744e-03 -1.552881581852502690e-03
6.420758204842563766e-02 -8.060456605354565651e-03 2.964108962817665893e-03 -5.022368966660084588e-04
6.335332095680043518e-02 -8.876429772914889993e-03 3.001930156320289922e-03 -8.741375783277161027e-04
6.300144415295691469e-02 -7.959273838928679345e-03 1.678887521214728062e-03 -6.501502117296359406e-04
6.261678914052667966e-02 -7.964022748365148785e-03 3.138052766642140945e-03 1.104339079758903663e-03
6.181052115540611180e-02 -9.061928272640365489e-03 2.766897162365181129e-03 -6.454437169323840040e-04
6.326893550907136676e-02 -7.523787383590330169e-03 1.560466019174228114e-03 -4.784821350923285088e-04
6.338474305670802056e-02 -8.697011703806517557e-03 1.928040963207200420e-03 4.299302795335024907e-04
6.332982422877245221e-02 -7.790095283709552731e-03 2.411911475220837597e-03 -2.196850539905315092e-04
6.221034025937280387e-02 -7.227688525858408375e-03 1.922800852134365357e-03 -4.085629116109129599e-04
6.396182167216812875e-02 -8.712950910079314548e-03 8.360910394642762089e-04 -1.370039194557137741e-03
6.307789463381699435e-02 -7.543613215855810017e-03 3.012360557736945554e-03 2.980158555813960941e-05
6.280864267494559727e-02 -8.920486287936763015e-03 3.001056783758698776e-03 4.861048281335628163e-04
6.319282293808223261e-02 -8.722431600318061862e-03 1.802251251112704789e-03 -1.196351081337268529e-03
6.418016456325068009e-02 -9.542361020661555004e-03 3.059958529438772112e-03 5.239154638987386647e-04
6.373416437929282918e-02 -8.762804868356927068e-03 2.387454348694167949e-03 -9.398625636730106869e-04
6.412175132263733812e-02 -7.028390859756414311e-03 2.788721163281687732e-03 -2.379964277976348574e-04
6.317078298524897439e-02 -7.200390107549817231e-03 2.267768100806352716e-03 9.297417071647828823e-05
6.352445356130193010e-02 -6.884771272647791096e-03 4.568746918861693596e-03 5.225145991125668132e-04
6.238106697707343495e-02 -8.847198148522542049e-03 2.354039380561265271e-03 -2.332131012125482350e-05
6.334499786612091121e-02 -7.883719700171293310e-03 2.017311880262176449e-03 1.095604389808463308e-04
6.295073579997065294e-02 -8.248090345989694816e-03 1.914231958599257877e-03 -1.324434783470981869e-03
6.258457621499630141e-02 -7.561611463592271543e-03 2.799953480239980586e-03 -2.160231703396894853e-03
6.382567791521839839e-02 -7.728003841261502083e-03 2.438669805516324729e-03 6.740403080559287385e-04
6.377059147125460625e-02 -6.522633322699117331e-03 2.726312420580329077e-03 9.723854156103162172e-05
6.330701298942137401e-02 -7.933149419654755841e-03 2.417842773863032590e-03 6.034393145613742293e-04
6.337245135639049676e-02 -8.951659656096358497e-03 2.019767907750311120e-03 -4.285219502796061564e-04
6.364923776796385657e-02 -8.384190389484263983e-03 1.110343031942281899e-03 -3.824217631538673334e-04
6.389323094668028502e-02 -8.150187324649643683e-03 1.638284093362946114e-03 -1.287182094343503058e-03
6.420100857343033485e-02 -8.191842711830127355e-03 1.336381429225166895e-03 -8.037520933144859381e-04
6.327495625950307900e-02 -8.461392438871701005e-03 2.642094040479839312e-03 4.027424644461319314e-04
6.267406454379512160e-02 -7.611292447064849087e-03 2.844992692892775454e-03 7.436055964806370655e-04
6.415891550391802922e-02 -8.373557494279190716e-03 2.290407288480914016e-03 -2.411437121681569984e-04
6.328324675644128594e-02 -7.903118232868100446e-03 1.979438119034560017e-03 1.203178228027790286e-04
6.348451218081804792e-02 -6.913928589101156486e-03 3.244129260045955365e-03 1.677826382636415925e-04
6.406952459461465188e-02 -5.515072706901658073e-03 3.050154901788754147e-03 9.856535435143615187e-04
6.355161388542496237e-02 -7.959941949758936319e-03 2.106064667743060004e-03 -1.647469716257760064e-03
6.387271160944546500e-02 -8.815716015138280737e-03 3.770484077564306702e-03 4.169699890836514600e-04
6.242357527389316707e-02 -8.614807730623855186e-03 1.996993851859876767e-03 -4.317130264436114251e-04
6.315479609676619144e-02 -9.457923202720180944e-03 3.093060765212610197e-03 -8.423014249038518475e-04
6.484983168615662819e-02 -7.492351941222080702e-03 2.283383586993939507e-03 6.323102888271814326e-04
6.247446787028806958e-02 -9.116556081428486835e-03 3.252397132298551208e-03 2.264038640964194382e-04
6.356618734410043881e-02 -8.249765026261429712e-03 3.419415929034233526e-03 5.993811856288278062e-04
6.252964423066695310e-02 -9.035622859598677059e-03 3.146984355454865434e-03 8.586591986743802307e-04
6.383618304357330242e-02 -8.107205534325506724e-03 1.696786386962509385e-03 -1.189038108191098342e-04
6.318866614922832858e-02 -9.140220972905510610e-03 2.066890748968333580e-03 8.963183506725813654e-04
