weight logl k1 k2
0.000000000000000000e+00 -2.210481689274283871e+07 6.997740927052320536e-02 3.397605357108013369e-02
0.000000000000000000e+00 -2.210481689274283871e+07 3.378021892020921513e-02 9.961131368701470201e-03
0.000000000000000000e+00 -2.210481689274283871e+07 1.321587557459095175e-01 7.135622173465117069e-02
0.000000000000000000e+00 -2.210481689274283871e+07 8.996375214965246503e-02 4.413904285020220364e-02
0.000000000000000000e+00 -2.210481689274283871e+07 2.882047804738663288e-02 7.604155119253952488e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.637893232900610618e-01 4.764804003338896088e-02
0.000000000000000000e+00 -2.210481689274283871e+07 1.254449690289777264e-01 1.596880252088139773e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.299845330648911501e-01 2.416217098735595759e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.047581540368739850e-01 6.389220848071885950e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.015563406692722603e-01 6.490789456059764539e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.802297747510958503e-01 1.321835441613742335e-01
0.000000000000000000e+00 -2.210481689274283871e+07 9.458122789693136356e-01 9.941981024743862250e-02
0.000000000000000000e+00 -2.210481689274283871e+07 7.365029865575445367e-02 1.530946681150680000e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.609168038651361154e-01 1.015310075270959844e-01
0.000000000000000000e+00 -2.210481689274283871e+07 9.122562552653902257e-01 6.084958072826796016e-02
0.000000000000000000e+00 -2.210481689274283871e+07 1.029663851838018562e-01 1.824122090575874822e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.569679191041557953e-02 5.071477458769291236e-02
0.000000000000000000e+00 -2.210481689274283871e+07 8.050969799948892724e-02 9.507319262630942180e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.787690201831236170e-01 4.008911516674573683e-02
0.000000000000000000e+00 -2.260957285958217108e+05 7.600955507944318068e-02 1.416192815750408895e-01
0.000000000000000000e+00 -2.236648199824876501e+05 6.709448957824537541e-02 1.578621725964310940e-01
0.000000000000000000e+00 -2.164829761095053982e+05 1.245620664023535662e-01 1.155227199945622063e-01
0.000000000000000000e+00 -2.160577652259741153e+05 8.679463185375491108e-02 1.633510328017444557e-01
0.000000000000000000e+00 -2.145432104432212072e+05 9.552401701355017760e-02 1.602529663804327376e-01
0.000000000000000000e+00 -2.115714246931644739e+05 1.977620184506956313e-02 2.837256584640776014e-01
0.000000000000000000e+00 -2.109481287443792971e+05 2.161569416041224656e-01 3.312086037069350564e-02
0.000000000000000000e+00 -2.091350734936011140e+05 1.241351043039575774e-01 1.577203759317028497e-01
0.000000000000000000e+00 -2.087841003361831536e+05 1.952943314625945614e-01 7.015223087481536890e-02
0.000000000000000000e+00 -2.075355543167214200e+05 8.110157061936074108e-03 9.960139116477620957e-01
0.000000000000000000e+00 -2.045380959797727119e+05 1.157356138831793224e-01 2.106040093676811997e-01
0.000000000000000000e+00 -2.041891724009037134e+05 2.143728916290088549e-02 9.494549234257676495e-01
0.000000000000000000e+00 -2.040126705738420715e+05 3.371350681678242367e-02 3.516234934843195381e-01
0.000000000000000000e+00 -2.033817284017443308e+05 1.291340383859975738e-01 2.037132851616370033e-01
0.000000000000000000e+00 -2.028001793126447301e+05 1.142149825251299600e-01 2.331401169544059515e-01
0.000000000000000000e+00 -2.025318664918559953e+05 7.540618033148349664e-02 9.736613485017132641e-01
0.000000000000000000e+00 -2.014107407868468727e+05 1.731683727656710969e-01 1.625188248130181590e-01
0.000000000000000000e+00 -2.012859191808596661e+05 1.619099809842317050e-03 8.431363415695684038e-01
0.000000000000000000e+00 -2.009535805942487787e+05 8.993690391298381215e-03 4.742062467950490801e-01
0.000000000000000000e+00 -2.009169585430837760e+05 1.056504526113160036e-01 2.731127766717860172e-01
0.000000000000000000e+00 -2.007397473732040962e+05 2.141025130821028188e-02 4.469669873771704438e-01
0.000000000000000000e+00 -2.007280501147245814e+05 2.676646129779836070e-02 8.727746578324004911e-01
0.000000000000000000e+00 -2.003742618126691377e+05 2.550115562618942011e-01 6.380839017772732547e-02
0.000000000000000000e+00 -2.002165157006985391e+05 1.141390768691754598e-01 2.697150197831231777e-01
0.000000000000000000e+00 -2.000294406199723890e+05 9.698221858199573830e-03 5.045380822355984840e-01
0.000000000000000000e+00 -1.999070243728454516e+05 1.074162468545099003e-01 2.863606281751477356e-01
0.000000000000000000e+00 -1.998687176812352845e+05 1.404502178347404318e-01 2.317788053997605902e-01
0.000000000000000000e+00 -1.993635562016768672e+05 1.692669761142640006e-02 8.029436459089631661e-01
0.000000000000000000e+00 -1.989671935035197530e+05 7.108166764283163630e-03 7.455711652160521563e-01
0.000000000000000000e+00 -1.987646698904967925e+05 6.747394311943766265e-02 8.801834715379968088e-01
0.000000000000000000e+00 -1.984622606700264732e+05 5.338485274869131381e-02 8.480693344377305820e-01
0.000000000000000000e+00 -1.984572405820922868e+05 6.254007750983503477e-03 6.533346898650805867e-01
0.000000000000000000e+00 -1.984357462678379961e+05 1.980430376912596380e-01 9.997196514920611010e-01
0.000000000000000000e+00 -1.980571630548554240e+05 2.889749973632134150e-01 4.588481038723601912e-02
0.000000000000000000e+00 -1.979827713723343622e+05 3.597255573698121545e-02 5.000127676403361976e-01
0.000000000000000000e+00 -1.979216682666446141e+05 1.375478075836499281e-01 9.419692845737821507e-01
0.000000000000000000e+00 -1.977710389616808679e+05 1.759410277358809394e-01 2.072700837863045153e-01
0.000000000000000000e+00 -1.977672941918573924e+05 1.823931012970053667e-01 1.972564419480652420e-01
0.000000000000000000e+00 -1.977555342068235623e+05 5.400883214825180634e-02 4.515856506873341392e-01
0.000000000000000000e+00 -1.974918961451955547e+05 3.068868328102933862e-01 3.014773648171009679e-02
