weight logl k1 k2
0.000000000000000000e+00 -9.044554245280610397e+06 9.533119375894477665e-02 -7.923945678383868818e-02
0.000000000000000000e+00 -9.044554245280610397e+06 -9.653524538322211246e-02 -6.984570087962278795e-02
0.000000000000000000e+00 -9.044554245280610397e+06 -8.779695512956482706e-02 -9.389423779529598724e-02
0.000000000000000000e+00 -9.044554245280610397e+06 6.439481790277845619e-02 -9.479436385071615678e-02
0.000000000000000000e+00 -9.044554245280610397e+06 7.996898639147942411e-02 -8.032050577107736899e-02
0.000000000000000000e+00 -9.044554245280610397e+06 -7.021762624612706838e-02 -8.961848528880621279e-02
0.000000000000000000e+00 -9.044554245280610397e+06 -7.959236899210282712e-02 -8.970835125421539047e-02
0.000000000000000000e+00 -9.044554245280610397e+06 9.526258984485283521e-02 -6.657389149627723768e-02
0.000000000000000000e+00 -9.044554245280610397e+06 -9.330599257643129585e-02 -9.999510045990685214e-02
0.000000000000000000e+00 -9.044554245280610397e+06 -6.129788460699225894e-02 -9.844606908938152712e-02
0.000000000000000000e+00 -9.044554245280610397e+06 9.170045198262929964e-02 -9.079102955748324932e-02
0.000000000000000000e+00 -9.044554245280610397e+06 -7.124358194408753064e-02 -9.010406124583342224e-02
0.000000000000000000e+00 -9.044554245280610397e+06 6.789437831950376201e-02 -9.657278800433877208e-02
0.000000000000000000e+00 -9.044554245280610397e+06 7.029217363693768261e-02 -9.122362982973807044e-02
0.000000000000000000e+00 -9.044554245280610397e+06 -8.025916176196508378e-02 -9.844169203522049050e-02
0.000000000000000000e+00 -9.247603895896566974e+04 -8.550029383556179141e-02 -7.111776993965535087e-02
0.000000000000000000e+00 -9.149835252381031751e+04 -8.979939699041228351e-02 -6.499109379472517434e-02
0.000000000000000000e+00 -9.036615036051083007e+04 -9.056942181924594604e-02 -6.220922510302809294e-02
0.000000000000000000e+00 -9.023933857604779769e+04 -9.050482870228766796e-02 -6.204916510911846761e-02
0.000000000000000000e+00 -8.699547292075533187e+04 -8.504396070400269125e-02 -6.087421954984467004e-02
0.000000000000000000e+00 -8.632197866007612902e+04 -8.100987630164924180e-02 -6.401333882619175686e-02
0.000000000000000000e+00 -8.516594463485444430e+04 -7.981445303727391360e-02 -6.131391100598744537e-02
0.000000000000000000e+00 -8.477597030127361359e+04 -5.307109763017037185e-02 -9.413260967775682886e-02
0.000000000000000000e+00 -8.405849565309019818e+04 -5.363859894067493639e-02 -9.108698370581813641e-02
0.000000000000000000e+00 -8.388311471836168494e+04 -4.643012952880694322e-02 -9.910553381252980298e-02
0.000000000000000000e+00 -8.317609882558057143e+04 -7.139518565942953865e-02 -6.392711480585649975e-02
0.000000000000000000e+00 -8.271909115501336055e+04 -7.573038649068419836e-02 9.981660858971877492e-02
0.000000000000000000e+00 -8.238856266819214216e+04 -9.871423589112338082e-02 6.928862913942765434e-02
0.000000000000000000e+00 -8.226686866140560596e+04 -9.632160288295830985e-02 -1.153686050614728675e-02
0.000000000000000000e+00 -8.214696238205213740e+04 -9.732081376258555627e-02 -7.130828875378414367e-03
0.000000000000000000e+00 -8.211215244554095261e+04 -9.959458856094789703e-02 4.197831628237197465e-04
0.000000000000000000e+00 -8.208768040890725388e+04 -9.090641301301626009e-02 -2.222342894248852119e-02
0.000000000000000000e+00 -8.197460422346717678e+04 -9.641602113845910982e-02 6.698864570919052519e-02
0.000000000000000000e+00 -8.192163436978223035e+04 -6.850843237825461618e-02 -6.086044990529633492e-02
0.000000000000000000e+00 -8.188586549786444812e+04 -9.624749739051602360e-02 -6.104007376011688635e-03
0.000000000000000000e+00 -8.183004477396167931e+04 -9.473454853554277855e-02 6.793133305892881668e-02
0.000000000000000000e+00 -8.153657981404237216e+04 -9.776185578327761805e-02 6.180833157633652819e-03
0.000000000000000000e+00 -8.148474577440790017e+04 -6.481776792825977296e-02 9.786667501802401303e-02
0.000000000000000000e+00 -8.132962770982959773e+04 -9.670834981090679905e-02 5.191889147858252951e-02
0.000000000000000000e+00 -8.125740165871464706e+04 -6.641622430720668657e-02 9.472726024941216516e-02
0.000000000000000000e+00 -8.120483675356241292e+04 -4.560778664782035030e-02 -8.850986484173029023e-02
0.000000000000000000e+00 -8.119322675327060279e+04 -3.751434741608372647e-02 -9.847458151595672726e-02
