weight logl k1 k2 k3 k4
0.000000000000000000e+00 -2.247323050762188435e+07 6.340910526099119426e-02 2.983638090050880765e-01 2.469823215016450080e-01 4.943078317695470680e-02
0.000000000000000000e+00 -2.247323050762188435e+07 6.740140293571921237e-01 5.332798665966842488e-02 5.147872470827301594e-01 1.677687499428159867e-02
0.000000000000000000e+00 -2.247323050762188435e+07 1.240378209820048871e-01 1.704698728413742703e-01 7.275780928976448569e-01 8.725893704237194237e-01
0.000000000000000000e+00 -2.247323050762188435e+07 9.924538930670769865e-01 4.287068243582258242e-01 2.715540430287685103e-01 8.693268108900294999e-01
0.000000000000000000e+00 -2.247323050762188435e+07 2.291711830904612501e-01 4.331560303349812902e-02 6.688129962395993333e-01 1.540140975364229226e-01
0.000000000000000000e+00 -2.247323050762188435e+07 1.191558309911728841e-01 1.153065769767445126e-01 1.837959174518076777e-01 5.450093290974987736e-01
0.000000000000000000e+00 -2.247323050762188435e+07 8.298058313842119338e-01 9.927341095437890450e-01 9.047004150468788142e-01 7.297434574670524920e-02
0.000000000000000000e+00 -2.247323050762188435e+07 9.275237164555438785e-02 1.217560478157522219e-01 3.504704751180580669e-01 4.652494466948468022e-01
0.000000000000000000e+00 -2.247323050762188435e+07 1.317423633854333254e-01 5.459789258607014029e-01 2.376846108184538231e-01 6.307607727970676592e-02
0.000000000000000000e+00 -2.247323050762188435e+07 9.573213449431076105e-01 5.447886314970256105e-01 8.399270823557658527e-01 4.201874673494950807e-01
0.000000000000000000e+00 -2.247323050762188435e+07 2.802241974563591809e-01 4.809850933164582232e-01 2.560728619553942487e-02 2.943348132829742836e-01
0.000000000000000000e+00 -2.247323050762188435e+07 8.919694711895409522e-01 2.936772601375332581e-01 7.060621033321244910e-01 1.277347117641314256e-02
0.000000000000000000e+00 -2.247323050762188435e+07 9.308997777328683609e-01 9.322876507184463257e-02 5.039584696804457753e-01 2.166419353681339199e-01
0.000000000000000000e+00 -2.247323050762188435e+07 7.893366805105102024e-01 1.571295623900695881e-01 8.677541978145044688e-01 6.975811363427621981e-01
0.000000000000000000e+00 -2.247323050762188435e+07 7.631359292930652849e-01 1.208712607517287152e-01 5.810344667582896250e-01 4.927042393547043098e-02
0.000000000000000000e+00 -2.247323050762188435e+07 8.803299959678180242e-01 9.413759738435631963e-01 2.086132047592160754e-01 2.475566566112920031e-01
0.000000000000000000e+00 -2.247323050762188435e+07 9.715456077190098849e-01 6.693817478486185912e-03 7.246375796509978429e-01 8.458877766772329165e-01
0.000000000000000000e+00 -2.247323050762188435e+07 8.895991688902482597e-01 9.204153394057845716e-01 3.450536369859185104e-01 1.362290267531758303e-01
0.000000000000000000e+00 -2.247323050762188435e+07 9.803729160846907931e-01 4.593314694618562122e-01 6.854321203399806883e-01 4.480503316108508383e-02
0.000000000000000000e+00 -2.247323050762188435e+07 8.419030483436157342e-01 1.829154626803689565e-01 6.238151612815838742e-01 3.719842143032775494e-01
0.000000000000000000e+00 -2.247323050762188435e+07 9.600935423729880513e-01 5.365302648208062353e-01 6.565425640423553366e-01 1.176977225695541307e-01
0.000000000000000000e+00 -2.247323050762188435e+07 5.680702152478954714e-01 8.613050159553603535e-02 7.267062841928242367e-01 4.022828418920931792e-01
0.000000000000000000e+00 -2.247323050762188435e+07 9.136307004098134232e-01 5.163752984313279004e-01 8.498338475594419128e-01 2.098975376283906957e-02
0.000000000000000000e+00 -2.247323050762188435e+07 8.554277802514782536e-01 1.459181107772353769e-01 4.431187273494811008e-01 2.628160413723662492e-01
0.000000000000000000e+00 -2.247323050762188435e+07 4.232581134121782274e-01 2.069050503156339982e-01 7.574342744305644359e-01 1.684998855175166010e-01
0.000000000000000000e+00 -2.247323050762188435e+07 6.120786193157693456e-01 2.923218866259015281e-01 9.562570641246104231e-03 2.551523968231986794e-01
0.000000000000000000e+00 -2.247323050762188435e+07 5.645805964369179364e-01 9.210704945091896523e-02 5.778158207416100867e-01 2.236546196775877071e-01
0.000000000000000000e+00 -2.247323050762188435e+07 3.738957559344328052e-01 9.367911407128726164e-01 5.413036114080688188e-01 2.220375435092103444e-02
0.000000000000000000e+00 -2.247323050762188435e+07 8.388077806607996401e-03 5.268459235632779736e-01 3.265756008542117783e-01 8.189608621635335872e-02
0.000000000000000000e+00 -2.247323050762188435e+07 7.038482997284841725e-01 8.644764476091661987e-01 2.414423829066979499e-01 6.040229500124083550e-02
0.000000000000000000e+00 -2.247323050762188435e+07 8.654968336384306626e-01 4.646737590725763534e-01 3.523879645893410739e-01 9.459158825584497166e-01
0.000000000000000000e+00 -2.247323050762188435e+07 8.391043290839861335e-02 7.123926536594656911e-01 1.980774143088184225e-01 1.903337997614122923e-01
0.000000000000000000e+00 -2.247323050762188435e+07 5.225065730437383760e-02 8.061206802611254885e-01 9.352766144861436315e-01 5.830744442874794542e-01
0.000000000000000000e+00 -2.247323050762188435e+07 5.641070991534382628e-01 6.967160752272836266e-01 2.066926635818777669e-02 9.085469906393991435e-01
0.000000000000000000e+00 -2.247323050762188435e+07 3.612818159401931517e-02 8.919216565510731387e-01 5.693842100014789853e-01 9.341037103417675347e-01
0.000000000000000000e+00 -2.247323050762188435e+07 1.429331604040375847e-01 1.205640256113944542e-01 8.042943514623142054e-01 8.868922383538266896e-01
0.000000000000000000e+00 -2.247323050762188435e+07 1.122071662236306944e-01 1.911709669825067959e-01 7.157473421477422715e-02 4.083861952384310046e-01
0.000000000000000000e+00 -2.247323050762188435e+07 8.117343411895524552e-01 8.101626620505631982e-01 1.767763126770732773e-01 9.348891056061461313e-01
0.000000000000000000e+00 -2.247323050762188435e+07 1.416229926547241114e-02 2.591846325732379830e-01 6.514144789266123059e-01 9.915691491578222383e-01
0.000000000000000000e+00 -2.247323050762188435e+07 4.245880061152581542e-01 9.190744487618029979e-02 3.316222420293346573e-01 5.702034299678071516e-02
0.000000000000000000e+00 -2.247323050762188435e+07 8.873559752432136349e-02 1.219295798669326469e-01 4.199669770912215494e-01 1.477530818780993238e-01
0.000000000000000000e+00 -2.247323050762188435e+07 1.226960629585817086e-01 1.378601792249675162e-01 1.905826152691791897e-02 2.383261486411237806e-01
0.000000000000000000e+00 -2.247323050762188435e+07 7.671326524546084880e-01 9.357890036336137252e-01 2.926824442481967825e-02 2.953041327398298055e-01
0.000000000000000000e+00 -2.247323050762188435e+07 9.819561664949447710e-01 3.789072704602927111e-01 8.860123311046304018e-01 8.339149457992667269e-02
0.000000000000000000e+00 -2.247323050762188435e+07 9.612018455815738438e-01 7.338775206462311296e-01 7.934057216331749096e-01 6.442433612172870916e-02
0.000000000000000000e+00 -2.247323050762188435e+07 8.196995098289083792e-03 8.929671222443221756e-01 7.713834430416827148e-01 9.989457486535144870e-01
0.000000000000000000e+00 -2.247323050762188435e+07 2.575519870761292518e-01 2.855376926798416370e-01 2.614502922397707874e-01 2.231869223395388513e-01
0.000000000000000000e+00 -2.247323050762188435e+07 7.283170719812621652e-01 5.354229985947545067e-02 9.302416864136290320e-01 7.624603657215884844e-01
0.000000000000000000e+00 -2.247323050762188435e+07 3.461414270212315181e-02 9.528428477177977030e-01 7.739289075266138074e-01 2.630296460996325303e-01
0.000000000000000000e+00 -2.247323050762188435e+07 1.096237727995119648e-01 9.897266352837841286e-02 5.352668406694889303e-01 2.647434733058988687e-01
0.000000000000000000e+00 -2.247323050762188435e+07 5.711665110750213659e-01 6.711947044178900867e-02 7.005191319965502483e-01 1.926997944677563135e-01
0.000000000000000000e+00 -2.247323050762188435e+07 9.346598301332209591e-02 9.638892571614190441e-01 9.826256510203661421e-01 3.318243810524522663e-01
0.000000000000000000e+00 -2.247323050762188435e+07 4.573729077939192589e-02 1.186307638462604785e-01 4.353381732242790347e-01 5.086956801324505895e-01
0.000000000000000000e+00 -2.247323050762188435e+07 5.265311831927527164e-01 9.511236712847409569e-01 4.503981807482502209e-01 5.199842506565199862e-02
0.000000000000000000e+00 -2.247323050762188435e+07 1.138502385342293755e-01 8.853760795026814900e-01 7.966955804662070317e-01 9.678739575034436271e-01
0.000000000000000000e+00 -2.247323050762188435e+07 3.082007570805808117e-01 9.928771486574111682e-01 3.240106429272257005e-01 1.205832139957753180e-01
0.000000000000000000e+00 -2.247323050762188435e+07 1.394089447918724911e-01 9.718671683511603820e-02 6.071154872858062213e-01 9.565281113261795420e-01
0.000000000000000000e+00 -2.247323050762188435e+07 5.116217691869098250e-01 2.033309213393343917e-01 8.950680620794486675e-01 4.072900325708509461e-01
0.000000000000000000e+00 -2.247323050762188435e+07 5.804854428833585711e-01 1.094063200238014621e-01 6.246195117321481360e-01 9.371556080774490205e-02
0.000000000000000000e+00 -2.247323050762188435e+07 5.746891428972055182e-01 1.405985994523566429e-01 1.213598464227445550e-01 3.516326201644881522e-02
