,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15
0,-0.0142985217266028,-2.03631588003245,-1.03667110147566,-2.34350191275512,0.885642486894503,-1.25078489007871,1.93864037887479,3.10732830267011,0.654088412956333,2.25771047154045,-0.345609345172542,-0.6665015604546,0.323250788368937,1.41402434132498,-1.52483933043066,1.29094882585507
1,-0.157520732639926,-2.36528830183144,-1.04351804175134,-2.85901202966356,0.581178985580554,-1.42804751866462,1.60541147141804,2.44618784552836,0.252988575472014,2.01780609268154,-0.58501072731671,-0.91515680251258,0.0583108745184233,1.40435073024255,-1.8869697808827,1.11989000016064
2,-0.286192712090744,-2.54603324045767,-1.39487992786694,2.96373284752792,0.536180675896994,-1.50965358573592,1.43299756003929,2.47349419025982,0.169391126252983,1.90896284062512,-0.592241059653886,-0.926772706550671,-0.01592030768599466,1.17301908500541,-1.98843822226386,0.898159267354068
3,-0.22470303825857,-2.44750158060582,-1.3962061345418,3.01368533054555,0.523707754122104,-1.88211222290749,1.60052962247743,2.53217836424495,0.249330338401582,1.86126975446947,-0.504655250669432,-0.868811032243971,0.01933633195783572,0.997824382682209,-2.06877012942984,0.721833604669234
4,-0.348284024118215,-2.47423773571691,-1.39518956883392,2.78467506887009,0.561822947311049,-1.57643384354826,1.55101800258902,2.2469306998819,0.181154372178411,1.94872569032369,-0.589409471467165,-1.05772338538493,-0.109234432897318,1.14594682855179,-1.96530268689171,0.805964417782262
5,-0.128031204828205,-2.11260125557961,-1.47576572309596,-2.93384668875366,0.633202829422096,-1.74674316317554,1.50704628990368,2.07793392095349,0.369638609710044,1.76825797716469,-0.767938857067172,-1.02374687684623,0.02816671111351317,1.30152827910782,-1.85295452464815,1.08035961666374
6,-0.506081350426118,-2.64632634651724,-1.46689756390167,2.97155675421246,0.760742230582121,-1.77380574683236,1.25698268116674,2.1822103869489,0.309056935342038,1.57617415317834,-0.762505284669349,-1.03288796142098,-0.181950196748307,0.975301192214165,-2.07969866797547,0.890111808185903
7,-0.05691946200268456,-2.43010440190792,-1.20141387297604,-2.68488054566549,0.700960254723524,-1.42003170474991,1.76040604031206,2.79700572325059,0.481627539372984,1.87385930821273,-0.638263496894242,-0.789469964325039,0.129038365202267,1.37264604644364,-1.68992712785529,1.07407883199922
8,0.344167126024999,-1.52961664745757,-0.8770850260358,-1.7443709950896,1.28600655488861,-1.03111188329559,2.44711170544485,-2.24537615994488,0.973853540673481,2.87964848209638,0.01457856477406966,-0.20209941668292,0.621765582185006,1.91788949663706,-1.3065838601373,1.49753615526684
9,0.478854072867644,-1.6548726820695,-0.624544143368102,-1.97715817335558,1.15771799638387,-0.815384640670221,2.88748236512437,-2.37373872201787,0.978924668244336,-2.96701126687887,0.03401572876505199,-0.104997771132556,0.709438930625648,1.96181661838412,-1.04425188708019,1.50035397819029
