"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.956743958975705244e-02,-1.556464846069277944e-02,4.720218804015279684e-03,-2.286481529228579293e-03,5.973783230656366057e-04,6.508101376356775249e-04,6.577398720331328365e-04,6.164022855269580322e-04,7.955755520337126629e-02,-1.559001821880967587e-02,4.727658425840469691e-03,-2.307139016448273017e-03,7.896368205216600100e-02,-1.621448882694054294e-02,4.072696097318348474e-03,-2.886367598878905594e-03,8.017585403555371748e-02,-1.490949282285967958e-02,5.404838431849065539e-03,-1.675209497406099368e-03
