weight logl k1 k2 k3
0.000000000000000000e+00 -3.536770702838854492e+07 -4.985249520722279115e-02 -9.994772541962178292e-02 -3.914168392750290437e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -3.596930834190958937e-02 -8.865846349401347581e-02 -5.360752891273312670e-02
0.000000000000000000e+00 -3.536770702838854492e+07 8.691477423578453099e-02 -3.345615690810636866e-02 7.147908586017689969e-02
0.000000000000000000e+00 -3.536770702838854492e+07 2.882464632181230835e-02 -5.827447281537861262e-02 9.074713821212554432e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -2.130491436473302969e-02 -9.909798530065923317e-02 -6.528203626743372956e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -7.333961033078795211e-02 -7.455123867641447188e-02 -4.446009699179001573e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -2.055745221264174138e-02 -9.366494976018707730e-02 -9.839900079508444308e-02
0.000000000000000000e+00 -3.536770702838854492e+07 3.945980989740255351e-02 -4.467054331567852504e-02 8.392561169382148356e-02
0.000000000000000000e+00 -3.536770702838854492e+07 9.505889145174220567e-02 -4.551006716982364253e-02 9.291432805029339881e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -1.222812781766628720e-02 -9.327226949963973723e-02 -8.420439404585917942e-02
0.000000000000000000e+00 -3.536770702838854492e+07 5.441713451361682163e-02 -9.477785814306233236e-02 5.051668392591776580e-02
0.000000000000000000e+00 -3.536770702838854492e+07 1.762341150270940737e-02 -8.566542699305466912e-02 7.087701370954804792e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -3.351428222532097656e-02 -6.748332209984081453e-02 -6.684841516363222713e-02
0.000000000000000000e+00 -3.536770702838854492e+07 9.833957476233448625e-02 1.192517538401227650e-02 8.958494112980780466e-02
0.000000000000000000e+00 -3.536770702838854492e+07 2.263172445866024063e-02 -8.731640728730860612e-02 7.754718421093756420e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -9.874532261586937976e-02 -8.435752392457439297e-02 -1.658683984018409496e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -8.329272786474627155e-02 9.204120833519149891e-02 8.370278030947439496e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -7.280701272641272592e-02 -8.918956976682979043e-02 -4.277500999654981761e-02
0.000000000000000000e+00 -3.536770702838854492e+07 7.546034934939202521e-02 -4.941914068274629035e-02 9.856261422628717628e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -5.905202430374359435e-02 -8.569797946166982094e-02 -8.682978316797190788e-02
0.000000000000000000e+00 -3.536770702838854492e+07 9.498723894174210258e-02 -7.286523155572000032e-02 6.173272052942280208e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -8.196852506395874149e-03 -8.006154013597187313e-02 -9.661666330310945960e-02
0.000000000000000000e+00 -3.536770702838854492e+07 6.553818405831376981e-02 -9.874368274157199754e-02 7.241901845083917322e-02
0.000000000000000000e+00 -3.536770702838854492e+07 8.273394912821871450e-02 -9.644405661050646505e-02 3.884440635220490212e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -9.151836940639064555e-02 -4.240952471168586702e-02 -5.401993451995328738e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -9.880919121258953386e-02 -5.299895151830869011e-02 -5.909806720277366310e-02
0.000000000000000000e+00 -3.536770702838854492e+07 4.570705741547592682e-02 -9.105746511964772638e-02 9.751544958212596259e-02
0.000000000000000000e+00 -3.536770702838854492e+07 4.433820407911714945e-02 -9.243756541075015543e-02 5.503856415867250385e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -7.572201081239511578e-02 -5.562299435186799507e-02 -8.568763458362500807e-02
