logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771301985309273e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771232670591027e+07 nan -5.012541823544281946e-03 3.980000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771192124079913e+07 4.259686955155774779e-01 -7.528266420791573932e-03 3.970000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771163355872780e+07 3.659134850485160628e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771141041518003e+07 2.705735127696239362e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771122809362411e+07 2.820136871280273794e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771107394294441e+07 3.150388533796905643e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771094041155279e+07 2.652638941822570984e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771082262852043e+07 1.994018043770655058e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771071726800501e+07 2.097907545858629652e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771062195782363e+07 2.046135728373521256e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771053494644910e+07 1.914441365747450996e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771045490374416e+07 1.939699522716838154e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771038079576939e+07 2.000182304728416183e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771031180289388e+07 1.804524926397094442e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771024726437032e+07 2.008853240453930544e-01 -4.082199452025513098e-02 3.840000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771018663974851e+07 2.022834769357622631e-01 -4.342955792733600023e-02 3.830000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771012948133796e+07 1.902910095347031816e-01 -4.604393850140681144e-02 3.820000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771007541411370e+07 2.011316457035116634e-01 -4.866517198128102878e-02 3.810000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536771002412082255e+07 1.784057231741349725e-01 -5.129329438755053650e-02 3.800000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770997533065826e+07 1.876353196640629384e-01 -5.392834202555564505e-02 3.790000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770992881064117e+07 1.811163784016943945e-01 -5.657035148839430205e-02 3.780000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770988435887545e+07 1.640032711300497270e-01 -5.921935965997122964e-02 3.770000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770984179925919e+07 1.518405501988441542e-01 -6.187540371808748080e-02 3.760000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770980097726732e+07 1.350223115926006690e-01 -6.453852113757117814e-02 3.750000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770976175655425e+07 1.217085956537198588e-01 -6.720874969345005945e-02 3.740000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770972401622683e+07 1.220142091788233019e-01 -6.988612746416644761e-02 3.730000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770968764857948e+07 1.112444939896544138e-01 -7.257069283483542910e-02 3.720000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770965255726129e+07 1.122468362275918785e-01 -7.526248450054684458e-02 3.710000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770961865571141e+07 1.055976564533674250e-01 -7.796154146971186194e-02 3.700000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770958586588502e+07 1.141573172782492512e-01 -8.066790306745480477e-02 3.690000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770955411718786e+07 1.195766746225746247e-01 -8.338160893905106896e-02 3.680000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770952334553003e+07 1.284093984752228690e-01 -8.610269905341172425e-02 3.670000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770949349256605e+07 1.264667669047733478e-01 -8.883121370661574423e-02 3.660000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770946450503170e+07 1.107920687764174100e-01 -9.156719352549048951e-02 3.650000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770943633415550e+07 1.165349512528418147e-01 -9.431067947124133211e-02 3.640000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770940893518180e+07 1.150157900233595293e-01 -9.706171284313121206e-02 3.630000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770938226693124e+07 1.160487357162500316e-01 -9.982033528221093133e-02 3.620000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770935629144311e+07 1.254475031320264056e-01 -1.025865887751010730e-01 3.610000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770933097363263e+07 1.137193274364807494e-01 -1.053605156578263091e-01 3.600000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770930628102273e+07 1.173396772116446912e-01 -1.081421586197031243e-01 3.590000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
-3.536770928218346834e+07 1.170301415309424053e-01 -1.109315607072816900e-01 3.580000000000000000e+02 -3.536770702838854492e+07 -3.536771301985309273e+07 nan
