"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
7.950222570548688694e-02,-1.692406087268541817e-02,5.929595381429764687e-03,-1.438427324874675924e-03,1.160708033674662763e-03,1.025065945465200188e-03,1.132142492985380427e-03,1.167576982187696656e-03,1.175225468989889470e-03,1.106617084908139391e-03,7.952854983189658333e-02,-1.693769376189427356e-02,5.906652428651140707e-03,-1.420252975448482724e-03,1.144001284946030705e-03,7.846780267437777900e-02,-1.806600019187587156e-02,4.786803036347514473e-03,-2.669902557663125786e-03,8.998722846232473269e-05,8.050059867595163454e-02,-1.576761507930947437e-02,7.113358169033939804e-03,-2.118522249825172121e-04,2.262828482333348323e-03
