"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.963599739133499222e-02,-1.877844476032160259e-02,6.137680428338280168e-03,-2.978128182250299513e-03,8.231407074897239065e-04,9.244782323720540608e-04,9.437392300927943982e-04,8.816454542551231200e-04,7.963733944436363066e-02,-1.875901997189358128e-02,6.136997301092628199e-03,-3.009274570985556729e-03,7.882389133881498311e-02,-1.970802185367673959e-02,5.171670614492127060e-03,-3.873286741351220086e-03,8.045563796065924311e-02,-1.785718631712544802e-02,7.098983926416654877e-03,-2.111654737885007571e-03
