"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.916855313377359205e-02,-1.305483123588820418e-02,3.788557799587593741e-03,-1.086695156810184347e-03,5.974786805446601502e-04,6.741949858095999974e-04,6.612355282403071079e-04,6.392234606363868515e-04,7.918083122462130086e-02,-1.306169518135645580e-02,3.787743430488717256e-03,-1.079238235467128160e-03,7.856056665437631537e-02,-1.372132938597166174e-02,3.152643444016445251e-03,-1.743671951030076328e-03,7.978348060643150608e-02,-1.237709608527627625e-02,4.430187850860783233e-03,-4.399839846667636181e-04
