,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9
0,0.6648765331929397,-1.3576608243789856,-0.786489492730576,-2.2263135629781683,1.1098774647246652,-0.22705391443436349,2.4398232316831683,3.019522518611847,1.4639592371685384,-2.533685991504222
1,2.9238423984259496,0.7213639534481162,1.1298316268093271,0.4840101516720737,3.1390530134550962,1.3773841287823605,-1.8674882078948194,-1.3131856515534701,-2.5826776842757573,-0.8889851932690543
2,2.0711757361060616,-0.3107097565571184,0.3989271954362411,-0.5598717224007963,2.541784069044806,1.5709703813034304,-2.9064867945049926,-1.4605676882990553,3.0256257420118238,-1.080797318342934
3,-0.7923942613307811,-2.3429860794099238,-1.726986484416571,-3.080685956633527,0.19984391036687324,-1.3129259175054144,1.1658241663931295,1.8291078240369125,0.8949575354144162,2.523578843429611
4,-1.8294766961360986,2.546951240418487,3.012188194293243,2.0338435862844353,-1.218537744782466,-2.809930734674325,0.12186626901497508,0.4529866932256766,-0.8238328734708636,0.9640817799637833
5,-0.9478523560282187,-2.8882500262408803,-2.6294150447082716,2.817017295180001,-0.4429199832055465,-2.094644780012378,0.6443832773733935,1.2144435268486398,0.03400546273231419,1.8665727162212014
6,2.0818405729904637,0.012730289069328486,0.7656834186478843,-0.5726174497746002,2.649279320922998,1.595550097186302,-2.400569010413752,-1.4715426819796467,3.1237510512132745,-1.0279433587446747
7,0.07914913026003985,-1.1687094083256024,-0.4648427862072235,-2.556652468739163,0.950329744758046,-0.2894715601581186,2.3829776684971087,-3.075301849476221,1.8373501425948775,-2.8651772632721273
8,-2.901779511667411,1.1500953906931313,1.7764201994562698,0.796174101885574,-2.5292191140926383,2.902281187469427,-1.4070948444833167,-0.1598706537734654,-1.81759352435493,0.08449831889647541
9,2.9756757262779967,1.277502274885826,2.0736280945770877,0.6681619854680362,-2.468485954538909,2.4757199680560813,-1.0172862800698934,-0.6577922470454634,-1.8597112590272833,-0.193135713648195
10,-0.7216764780653073,-2.8025937327172907,-2.356703706174543,2.691289469829656,-0.3838747653367206,-2.0374472469392235,0.5207465396443031,1.4852736394801551,0.2236498876336958,2.1860477549766273
11,-1.7191719382094544,2.3993100902566757,2.913617156753394,1.742815658414668,-1.4375288404953717,-2.571539018841112,-0.09404893252199115,0.6108221708275883,-0.8993527965068818,1.2107986113870006
12,1.4604127465920345,-0.7530591383471923,-0.08983982564203834,-1.2687972092890751,1.9613377078660665,0.5559855556068495,3.100363048898493,-2.5212829445924263,2.1992834550816283,-1.7327783949563573
13,1.2150908320676619,-0.43345993372416125,0.12212885025341993,-1.5595598270138664,1.5695444399055283,0.4708017719235668,-2.9922024696913785,-2.41351005059144,2.5600527116331593,-2.166215984407013
14,-2.4661278431155935,1.8950059417911327,2.2253680755162417,0.8117687367386569,-2.4005695837767633,2.868118967681581,-0.7385756864199831,-0.20967663811608628,-1.436237545203444,0.45098035668549197
15,-2.358044867052947,1.887768093065523,2.667525261000239,1.5364996526911903,-1.6795162566693203,-2.942629811156275,-0.3968320405924095,-0.027195559208079072,-1.100136485599165,0.9213210154826473
16,0.28861438182938387,-1.5926287636495575,-1.0236354718761504,-2.2967156569612808,0.7605229774474115,-0.37037098091154114,2.137835209498447,2.673333012202801,1.600352142758749,-2.831969719858079
17,-2.8808685881606855,1.3456727528196941,2.084976963777166,1.0248734889135218,-2.2427142403169866,2.6880067848641715,-1.0517015758241817,-0.6467647844688532,-1.5260356143474698,0.38114286125202107
18,3.080451520993777,1.1802415279826675,1.7804429882339443,0.67884724154844,-2.2655624025971886,2.375483216183295,-1.6162139896274599,-0.5317370047520539,-1.9805252688317863,-0.09384399119078124
19,-0.32678603785069316,-2.3261371991055744,-1.7198442971808472,3.049251291652357,0.001766602698413196,-1.362991011868355,1.309870793365421,1.9331035092337003,0.7527106696502136,2.7972180412412024
20,2.8489674884351457,0.9856182715630016,1.666743622986449,0.598842198152259,-2.7732055548982277,2.116011461972237,-1.5447204743355287,-0.8347230709811756,-1.9929453921657685,-0.5504736723565035
21,3.0839367742203803,0.9394416863655884,1.4392021178766679,0.3090858629456686,-2.797974618122227,1.8630410297518052,-1.6696999739082043,-0.9491490164687323,-2.506021947234539,-0.38917820623954863
22,1.1111816824751373,-1.2076379549804588,-0.6250179971619231,-1.9402038926167517,1.602248494483008,-0.3439607100360265,2.0096177476636816,-2.9221213168081976,1.6731114474802162,-2.2334094323440365
