weight logl k1 k2 k3 k4
0.000000000000000000e+00 -9.394547179415706545e+06 8.794027820969321785e-02 -3.329644179971973095e-02 2.314091142853799687e-02 -6.627371488554589796e-02
0.000000000000000000e+00 -9.394547179415706545e+06 2.538564318351060889e-04 7.700614138916328510e-02 9.372727619104098684e-03 -9.535749629127582283e-02
0.000000000000000000e+00 -9.394547179415706545e+06 9.181363112487991862e-02 -9.997671532180484044e-02 -6.531370047850555693e-02 -7.121275568637255859e-02
0.000000000000000000e+00 -9.394547179415706545e+06 8.004184211837025997e-02 7.779300761890403648e-02 -8.088367671059847053e-02 5.370514453530023102e-02
0.000000000000000000e+00 -9.394547179415706545e+06 6.608224462645986841e-02 8.361495340774599550e-02 9.090693545564437761e-02 -6.696680672261687284e-02
0.000000000000000000e+00 -9.394547179415706545e+06 1.020654107197423166e-02 -9.357275787649560472e-02 6.075397169149165943e-02 -8.562474594844636522e-02
0.000000000000000000e+00 -9.394547179415706545e+06 7.450635892861484644e-02 4.803947248546194815e-02 -9.686067961708498542e-02 9.786517496402938332e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -6.354670185920674452e-02 -9.240195992432953531e-02 -6.027448824802322108e-02 2.833941671570888721e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -5.320558076260542557e-02 9.080271177573587260e-02 -4.568820582568944300e-02 -7.955452905448567869e-02
0.000000000000000000e+00 -9.394547179415706545e+06 8.496890357977379682e-02 -9.975958209156904344e-02 5.141086463212898860e-02 -7.694659070273800194e-02
0.000000000000000000e+00 -9.394547179415706545e+06 3.086808519287292940e-02 6.458243038439315242e-02 -6.188368446197052564e-02 7.873248661943868520e-02
0.000000000000000000e+00 -9.394547179415706545e+06 8.383003796577420674e-02 -1.071896157456272980e-02 -5.601471202716007403e-03 -7.211828176145990144e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -8.390061035134649403e-03 8.290721720784838267e-02 -8.719396511578828002e-02 -6.002915477278208262e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -7.525087788228922159e-02 6.395333061408531306e-02 -8.141833169970580375e-02 -9.219655028882911552e-02
0.000000000000000000e+00 -9.394547179415706545e+06 -3.393551962142418721e-02 -1.637403115841776224e-02 -6.471742825867105031e-02 -7.638286885011931482e-02
0.000000000000000000e+00 -9.394547179415706545e+06 1.122517532204603263e-03 -6.124491718359568321e-02 -9.546805723390477949e-02 -1.875782203564786699e-02
