,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,0.0,-0.44112899916945,0.394634613697923,0.004272082530520816,47.7419424663333,0.01983197242304513,1.0,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,10.0,
1,20.0,1.0,0.410119766078424,0.395206304550457,0.003764679898627214,47.9934909555377,0.01764335722540885,0.8,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,20.0,10.0
2,30.0,7.0,0.09527436323696747,0.400309765111412,0.0004713548110867022,47.881692616652,0.009013606635082619,0.833333333333333,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,30.0,10.0
3,40.0,7.0,0.267253803729545,0.396043552084602,0.004261719397862622,47.8473025587095,0.01426233898943019,0.875,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,40.0,10.0
4,50.0,8.0,0.01213627401739359,0.396882235322095,0.004650947064597905,47.8894338413827,0.02070784896649995,0.86,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,50.0,10.0
5,60.0,10.0,0.221443615737371,0.40292688099964,0.004781883954536013,47.8760941634884,0.01395474069730855,0.85,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,60.0,10.0
6,70.0,11.0,0.312845071428455,0.395236384119469,0.002890732514307901,48.0057676762657,0.01413129986753078,0.8,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,70.0,10.0
7,80.0,13.0,0.0225826979149133,0.400961327833661,0.003639490792709899,47.8731335127837,0.01728592304456303,0.8125,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,80.0,10.0
8,90.0,14.0,0.730083123082295,0.398338335957352,0.004579066122311441,47.961010565365,0.008746401433755427,0.811111111111111,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,90.0,10.0
9,100.0,15.0,0.115467463328969,0.404207375005172,0.005064943504638368,48.0176167441965,0.0112806635709335,0.81,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,100.0,10.0
10,10.0,3.0,-0.154781161923893,0.399977635599375,0.005186810223238286,47.9107846532112,0.01443482588527283,0.9,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,10.0,
11,20.0,5.0,-0.01675617630826309,0.401317044640314,0.004416342614171856,47.9734461827776,0.0178250056838706,0.95,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,20.0,10.0
12,30.0,8.0,0.109497664147057,0.399192659863559,0.003046488345640815,47.908967663233,0.01235939449458635,0.966666666666667,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,30.0,10.0
13,40.0,10.0,-0.214588842180092,0.402516971518345,0.002586881702134819,47.7631937782505,0.01114196101492313,0.975,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,40.0,10.0
14,50.0,12.0,0.233300391468219,0.39839090804404,0.002719307876133808,47.9610649408446,0.01769841594312324,0.96,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,50.0,10.0
15,60.0,14.0,-0.203638311300892,0.399531064088734,0.004587416344251431,48.0890318072304,0.01596264924318507,0.916666666666667,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,60.0,10.0
16,70.0,16.0,0.19137507211417,0.39896638213465,0.004788348018419543,47.9799179550702,0.01416547648513035,0.9,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,70.0,10.0
17,80.0,18.0,-0.204915000300389,0.3969540256622,0.004317129504184207,47.874523662189,0.02757442567914305,0.9125,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,80.0,10.0
18,90.0,19.0,-0.116510549385566,0.395677545908394,0.002535682428093996,48.0543385987196,0.009983407294968114,0.911111111111111,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,90.0,10.0
19,100.0,22.0,0.04471584752900526,0.397398863214746,0.003036917706256667,47.6965426585982,0.01955908200729064,0.9,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,100.0,10.0
20,110.0,24.0,0.05756914656376466,0.396997927245033,0.002808497608571063,47.9230201617985,0.01221112954939121,0.9,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,110.0,10.0
21,120.0,26.0,0.0275798900402151,0.395174246729066,0.004589888461478449,48.0020790927937,0.01313081338960186,0.9,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,120.0,10.0
22,130.0,30.0,0.128670246340334,0.396591522600704,0.003270189068559588,48.0444328671873,0.01973913382975924,0.9,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,130.0,10.0
23,140.0,31.0,0.360619798884727,0.40094571213404,0.003079514017750052,47.7778786661968,0.008781498669238103,0.892857142857143,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,140.0,10.0
24,150.0,33.0,-0.245953809469938,0.402481226031923,0.001721998346143312,48.0715663284426,0.02129384578273613,0.893333333333333,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,150.0,10.0
25,160.0,35.0,301248.9011674,0.397969223243144,0.002961583582252075,48.0467754751266,0.01272163115369573,0.86875,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,160.0,10.0
26,170.0,37.0,0.52154288708698,0.395064521546051,0.003577521019945968,47.9251663375208,0.01546946391989125,0.864705882352941,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,170.0,10.0
27,180.0,41.0,-0.211931682715658,0.401031042681475,0.004633702822849455,47.9076649542631,0.01565493776279608,0.85,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,180.0,10.0
28,190.0,43.0,0.174962031596806,0.395983137545501,0.004749486571598826,47.9700921203061,0.00865423292609003,0.836842105263158,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,190.0,10.0
29,200.0,45.0,-0.310442617861554,0.397314371513559,0.004789456962499169,47.9217811511493,0.02022366643614383,0.84,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,200.0,10.0
30,210.0,46.0,114090.087619007,0.397714376347019,0.002970463558886388,47.8604841852168,0.02084171010680376,0.838095238095238,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,210.0,10.0
31,220.0,47.0,-0.223668177379295,0.396226360206496,0.001287092864109186,48.0119565025333,0.01312464461300074,0.845454545454545,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,220.0,10.0
32,230.0,49.0,-0.366376446501818,0.395789250233679,0.005302461321133551,48.0654685173295,0.02294267032634391,0.852173913043478,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,230.0,10.0
33,240.0,50.0,0.00919808616163209,0.395351980476564,0.004107615955884565,47.8418470121891,0.01733037325003154,0.854166666666667,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,240.0,10.0
34,250.0,51.0,0.116369682829827,0.395012710777637,0.002285260196782573,47.6475895338667,0.01555017258186478,0.856,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,250.0,10.0
35,260.0,55.0,-0.749282984004822,0.394901591195432,0.004214445024456521,47.9353798738077,0.01641131000077114,0.861538461538462,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,260.0,10.0
36,270.0,56.0,-0.06087242031935602,0.403124977012028,0.00474976054350842,47.9220872926009,0.02620775198752112,0.859259259259259,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,270.0,10.0
37,280.0,59.0,1.2091378873447,0.396046695120886,0.00550679218485478,47.9661058329872,0.02266384141113065,0.857142857142857,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,280.0,10.0
38,290.0,59.0,0.04078535188455135,0.39760052928845,0.0006410350056326139,47.8099450347199,0.02037695476402175,0.862068965517241,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,290.0,10.0
39,300.0,62.0,0.44192071328871,0.396471898340722,0.003441991375558943,47.9183248726692,0.01767548015893212,0.863333333333333,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,300.0,10.0
40,310.0,64.0,0.366530290804803,0.396783101381691,0.003553423032875222,47.8197825296935,0.01907657054529086,0.867741935483871,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,310.0,10.0
41,320.0,66.0,-0.211593381711282,0.395197699748224,0.0006331092626862885,47.9081393671805,0.01224985539349151,0.86875,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,320.0,10.0
42,330.0,67.0,0.269019489292987,0.396196121422675,0.004008796891548013,48.188132225394,0.01672327533539175,0.863636363636364,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,330.0,10.0
43,340.0,70.0,0.01178791059646755,0.398324001429,0.002338321060993169,47.9152390988806,0.01503267538059305,0.861764705882353,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,340.0,10.0
44,350.0,73.0,-0.06015183689305559,0.396723417282542,0.003588915367398595,47.898712181542,0.01128958827458726,0.857142857142857,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,350.0,10.0
45,360.0,76.0,-0.06887677969643846,0.396055466851071,0.001213412792921565,47.8996144037708,0.01236621081593583,0.855555555555556,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,360.0,10.0
46,370.0,80.0,0.04592666280223057,0.397709839045607,0.004376332623996477,48.0045725947196,0.01441942773224991,0.859459459459459,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,370.0,10.0
47,380.0,81.0,1.7546052011312,0.395240860934305,0.004741310522918269,47.7533897010902,0.01269426404921565,0.857894736842105,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,380.0,10.0
48,390.0,84.0,2.14687801263062,0.404735249653581,0.003743888118367729,48.0585394030005,0.02426225517245129,0.858974358974359,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,390.0,10.0
49,400.0,87.0,-0.110035899211653,0.398609214622187,0.004923613388225232,47.8591161635596,0.01625990541232434,0.8625,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,400.0,10.0
50,410.0,88.0,-0.163413498492446,0.397874009407823,0.00416304931989375,47.9188459438938,0.01520695852579198,0.858536585365854,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,410.0,10.0
51,420.0,90.0,0.15223554201657,0.399688212312174,0.001801360100328585,47.7797307723782,0.01415672282198044,0.857142857142857,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,420.0,10.0
52,430.0,91.0,-0.350094122346491,0.396418924533978,0.005167263234762016,47.8319310702162,0.0162950654433833,0.858139534883721,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,430.0,10.0
53,440.0,92.0,0.0411729400511831,0.397899528564003,0.003925512264641099,47.8730411118289,0.01558368930969884,0.859090909090909,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,440.0,10.0
54,450.0,94.0,-0.232869582832791,0.405139157250739,0.002298652642881168,47.803748915343,0.01668882902818318,0.86,64,40,32,800,0.00125,0.00075,0.29,0.4,0.005,0.005,20000000.0,1.0,0.6,450.0,10.0
