,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15
0,2.38350810585568,0.750444369966673,1.01907033423518,0.11728439865618,-1.85285111874701,1.43226299713958,-0.729437297983111,-0.444024378439157,-1.49126955497919,-0.160856588890389,2.19967839900694,1.86126773352621,-2.54867615901803,-1.04445420894176,0.53154953931233,-1.30646601613733
1,2.62896866125483,0.494359398287053,0.713559947704591,-0.01050525786729329,-2.29950135264552,1.05567278305711,-0.731847426640875,-0.469187994471585,-2.08649298875916,-0.187840642625955,1.85207113521901,1.43736391639196,3.10208588982011,-1.19358590788702,0.375304266254011,-1.39295272848772
2,1.87687361338377,0.188820731288229,0.46735178704883,-0.32594649233084,3.07403044701864,0.736782532110884,-0.938986539133526,-0.791726045223783,-2.6072625731115,-0.466927131801912,1.5940347579841,1.19831244093882,2.57686077588273,-1.19927020348785,-0.138516913284149,-1.94847922651653
3,1.54211521357064,0.195780007010426,0.534165731841472,-0.231416823046444,2.76319985350827,0.756959631396254,-1.29309797875072,-1.04863692227044,-2.34244728464929,-0.576412674631834,1.30284136602356,0.967310833049332,2.39325914555329,-1.70027416478894,-0.07415047939010132,-2.14024422788645
4,2.46698918622288,0.545998721640254,0.854917062181606,-0.116226213521264,-2.37562244973494,1.07219821265326,-0.828850721695341,-0.601626385201905,-1.8812026984561,-0.275524534525427,1.88289689762863,1.5965744917948,2.99021258812081,-1.05540161482757,0.31181915047536,-1.36491567034211
5,2.07674354447079,0.675212689753182,0.894128992583537,-0.103622969554718,-2.31470842219127,1.08576928662927,-1.00145077103994,-0.799950297370606,-1.95804990293693,-0.385224399624778,1.81753322900264,1.17576879207751,2.83590331938105,-1.20793132763827,0.281205771917455,-1.55247956627644
6,2.07188347967069,0.220682458170337,0.630177737655912,-0.08572578235046963,-2.77769907960636,0.837732919409571,-1.04883571051853,-0.797678879041439,-2.19606224083132,-0.467958081868196,1.6701576956639,1.3777619594192,2.23047926730876,-1.33686598887743,0.03836871759815098,-1.79639140935918
7,2.31784912596867,0.403325944738495,0.888573148589773,-0.121100181861894,-2.51482529328788,1.02275464292664,-0.940438202721004,-0.704352464750703,-1.86470615707354,-0.360656641970963,1.6451867127236,1.37036469489773,2.59799033510574,-1.22454429711677,0.157217404180646,-1.6844181438868
8,2.01485796538762,0.384439179155757,0.656301650576571,-0.103506669471043,-2.77705553149678,0.897329653828246,-1.08019208069323,-0.728021506223698,-2.16847628263656,-0.583048911706221,1.81142134760027,1.13040575597845,2.50363059096356,-1.14867453161758,0.134637427355676,-1.77728994012012
9,2.2414491636743,0.446908780595509,0.561090008182994,-0.257668639648294,-2.95643629261674,0.820896201351511,-0.991880903496992,-0.516978216915374,-2.18370484642367,-0.395127326088763,1.79812576777693,1.38722076816075,2.84906997894995,-1.17929190221858,0.17303455058438,-1.57447554797535
