weight logl k1 k2 k3 k4
0.000000000000000000e+00 -2.210481689274283871e+07 -3.926776516052915555e-03 -5.400123438475197546e-02 -8.012927805073739862e-02 -8.755655732607821318e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -9.101039608238555012e-02 -5.740945765460317429e-02 9.525236904441511387e-02 -9.838539449984229357e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -2.302225491638107413e-02 -9.609503212665289340e-02 4.949249652221182627e-02 -6.789613438310482252e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -5.955974705280461801e-03 5.962477439229074694e-02 8.227294967703388529e-02 -9.019925435386635937e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -8.318980512967799612e-02 -7.150733138111571574e-02 6.405756851121668927e-02 -7.531075161858227784e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -8.191884234995612524e-02 -8.185558033562123637e-02 -5.456294508718104869e-02 1.911798430697468631e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -3.817579731568063878e-02 -6.224092239832899193e-02 -7.767941197479298621e-02 -1.244760384692358834e-02
0.000000000000000000e+00 -2.210481689274283871e+07 3.750782929481505379e-02 -8.437904891136856211e-02 7.548686325102277328e-03 -5.521436184605148928e-02
0.000000000000000000e+00 -2.210481689274283871e+07 5.460452142384505936e-02 7.270774245393565871e-02 -8.005536650011549349e-02 8.979846144153910692e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -9.412533792603419713e-02 -3.728682719174346294e-02 -7.799948389658165060e-02 -4.898833540307385992e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -6.662244870098216198e-02 -9.681847691239774123e-02 -3.707701655946860075e-02 -1.210334817880109881e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -8.697140095571431750e-02 4.252154304792621353e-02 3.360895605944397291e-02 8.559897538429445119e-02
0.000000000000000000e+00 -2.210481689274283871e+07 5.031937716793108417e-02 -9.560291215456645508e-02 9.007905687225750690e-02 6.090398511029629369e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -3.845327219334256086e-02 6.149432599420309731e-02 4.647342644942842327e-02 9.873496806765663658e-02
