k1 k2 k3 k4
6.411513381280004031e-02 -6.265122398676117865e-03 2.678326846593193089e-03 -1.057970356099460774e-03
6.435350727603514343e-02 -5.976310584920555002e-03 1.957692009606867845e-03 2.261930942185214066e-04
6.415332286051145250e-02 -8.210243320706175907e-03 7.348358209481320458e-04 -7.941080083731788530e-04
6.342602692250617902e-02 -7.527030339909882017e-03 6.206693088777193168e-04 -4.743806948128287404e-04
6.353507868508226353e-02 -7.484896676808530658e-03 2.302593668858848863e-03 -6.308711918443649092e-04
6.368167191435722407e-02 -5.718264527665370411e-03 1.499123540508934260e-03 -9.326106642962572746e-04
6.509045976047095339e-02 -6.464192601463719656e-03 2.383301674374685430e-03 -1.264130764407622731e-04
6.330292027561254531e-02 -9.107182504293792613e-03 1.887164397685631156e-03 1.170083818321926428e-04
6.288727029636625998e-02 -7.761918228157888011e-03 6.362927178806127015e-04 2.807394104819005420e-04
6.468418729233813003e-02 -6.599839841433335907e-03 1.367724262129055290e-03 1.415397689736169751e-04
6.223340547115269183e-02 -8.249352527705616778e-03 1.549294825514246909e-03 -5.866073295605206406e-04
6.219663094688501759e-02 -6.982948666051924658e-03 2.254990631030365233e-03 9.970728124791550240e-04
6.309724412632988777e-02 -6.593005657773196027e-03 1.216723612572773172e-03 -1.265482910100118596e-03
6.418032033238790790e-02 -6.374644439553073250e-03 1.162971698211862082e-03 -1.517499629902080427e-04
6.410693060689506839e-02 -7.169850053769244447e-03 1.657104008940257778e-03 -1.060706107302245016e-03
6.271944310692850744e-02 -7.109163825018943728e-03 1.675973445632791825e-03 1.032249782256688952e-03
6.234505245853302902e-02 -8.744537657274786824e-03 -6.839522680367193797e-05 -1.247253518346161383e-03
6.423560654657808899e-02 -7.291271876309540767e-03 5.832604636659965980e-04 -1.618411406382594397e-03
6.347335965006947744e-02 -8.134081522555652866e-03 2.147474217665479301e-03 9.769342783777779093e-04
6.403688384429792602e-02 -7.108283529000045120e-03 1.631831907830824657e-03 5.262895562682667894e-05
6.394258294666108067e-02 -6.925457368717025108e-03 1.839772465106762067e-03 -1.699337594020716713e-03
6.296541224044760465e-02 -5.823242410168488759e-03 1.990147092713834276e-03 -4.904868309955207062e-04
6.297959049852128177e-02 -6.701103021354348765e-03 1.429004998509550428e-03 -1.319312872601355324e-03
6.353958208100005112e-02 -7.485741001436146957e-03 2.040744334110305980e-03 -9.984700658294543008e-04
6.318506392415831896e-02 -6.696847830052796158e-03 1.905295591096714536e-03 8.032694038418719540e-04
6.290745878480644149e-02 -6.128298930868983363e-03 8.960618229225947307e-04 -5.566982009731769043e-04
6.322996166886929448e-02 -7.249886971079325115e-03 2.891054217835753448e-03 -4.256804641765560282e-04
6.307348467430307082e-02 -7.472354680387649495e-03 1.368136999616270666e-03 -2.533790631201182642e-04
6.385528593561887178e-02 -7.381364918692248644e-03 1.714032139298257706e-03 1.698343119985318284e-04
6.418903784149709857e-02 -6.477916792393595413e-03 3.027051384009091239e-03 -1.109778497438984601e-04
6.464235107831256544e-02 -7.285191962554241063e-03 1.042443266544748615e-03 2.279973888865000076e-04
6.299285788705424882e-02 -7.061383861009268292e-03 1.088115228922520439e-03 -6.254357834831192342e-05
6.438020978276612349e-02 -6.894779809188497643e-03 1.601254272177318749e-03 6.206287834597257191e-04
6.333682082562699933e-02 -7.228941032594957128e-03 2.327800004655572463e-03 -5.590131078742621717e-04
6.366162106600745108e-02 -7.767631738811231479e-03 1.856181348742019788e-03 4.180657775224999595e-04
6.357785733032106368e-02 -6.979394610037811808e-03 2.118539032348001894e-03 -3.151488464885610075e-04
6.345677021882198399e-02 -7.562709215814894526e-03 2.441231443503014131e-03 -3.001383998098849926e-04
6.200921128236788760e-02 -8.113954044138088628e-03 1.218567062660186329e-03 2.353973587862351335e-04
6.353753915125201490e-02 -7.510257176302742588e-03 2.876023969746427378e-03 9.174529901339323334e-04
6.381973444207270085e-02 -6.993158063922505496e-03 1.832700243022039599e-03 2.438473899563087244e-04
6.341891578588576550e-02 -6.712347923123793136e-03 5.662178456219968403e-05 -1.643629625900783209e-04
6.366456483615026696e-02 -6.643067993311269070e-03 1.725132920530891845e-03 -2.079650407734862094e-03
6.407135303422639705e-02 -6.565031287128167414e-03 3.651223555588278824e-04 -8.985182743210529122e-04
6.360554186949840538e-02 -8.681026567278163353e-03 1.050115037531607065e-03 -1.990172887142149794e-04
6.477986011124217680e-02 -5.373418263614995749e-03 2.699213795539459615e-03 -5.248038491718204357e-04
6.398151600064400091e-02 -6.633161684581306838e-03 1.923421238085129548e-03 2.039664432497145796e-04
6.353800774231710413e-02 -6.787667898141794276e-03 1.791702352594154446e-03 1.646229864180198676e-04
6.332097674021092137e-02 -5.895782083469358614e-03 2.068401689597612614e-03 -1.582963477991625179e-03
6.259654017897853251e-02 -7.871728225437718551e-03 1.784830653304120274e-03 -3.582527690160763889e-04
6.274399855275170079e-02 -7.472565256358462693e-03 2.880305071727568000e-03 -2.717278376629383985e-05
6.241910122311172815e-02 -7.534907683776223553e-03 1.664002869536787554e-03 2.777085774589432843e-04
6.283852484137292249e-02 -7.321128574312399384e-03 7.327332643846523608e-04 -3.715437698259965726e-04
6.347552275300491487e-02 -6.465832335010524012e-03 1.405946678054492693e-03 -1.171220001435602232e-03
6.366450632910417018e-02 -7.109864560738241024e-03 1.963940869557020963e-03 -1.627421780329707524e-04
6.378168096190398040e-02 -8.733997026317164014e-03 1.521334971576734918e-03 -8.234836027717767903e-04
6.367921832475084698e-02 -8.622874753473910858e-03 9.406911711762055983e-04 -1.058224607838248454e-03
6.378811505514397906e-02 -7.909996816042860757e-03 6.859574717006100553e-04 7.814087815372072754e-04
6.364191353304135546e-02 -7.854188947333723414e-03 8.831177464323491932e-04 8.996042347366034475e-04
6.243191721252944193e-02 -6.333968305992185299e-03 1.584943809579589247e-03 -1.146252676058889808e-04
6.330463040598838242e-02 -6.880100793500709688e-03 2.049066283964950941e-03 3.718726137006689303e-04
6.368190175535332065e-02 -6.224267014910356277e-03 2.667860819592943189e-03 -5.544886923208869334e-05
6.366624540298079782e-02 -7.364317208083795419e-03 1.215548350559036983e-03 6.016513754215635501e-04
6.255517044234307211e-02 -7.734538336840887651e-03 9.368742751926228962e-04 6.738963127459890456e-04
6.471321250246928058e-02 -5.721753194795939357e-03 2.283807361527695479e-03 -4.444165434814711935e-04
6.500413637144311640e-02 -7.207438566926169243e-03 1.847192314753498543e-03 -8.062658235256092709e-04
6.276759402470105664e-02 -6.387622521808453135e-03 2.276632258384342355e-03 1.299010331801547791e-04
6.299285788705424882e-02 -7.061383861009268292e-03 1.088115228922520439e-03 -6.254357834831192342e-05
6.362448730685174580e-02 -6.869303360140716075e-03 1.444979161973725112e-03 -2.791460641711623891e-04
6.344463718902842997e-02 -7.795601806435320524e-03 8.605160709074938241e-04 7.291303595375192570e-04
6.328791307048911574e-02 -8.114198320020166166e-03 3.620100875786902428e-05 -6.678334912121608458e-04
6.308883583143704010e-02 -7.171168777234226965e-03 1.664286228414232904e-03 -1.035312578008623641e-03
6.375009149961127775e-02 -6.936108114460590168e-03 3.964102275858943925e-04 -8.210916920908389871e-04
6.397870970277061420e-02 -6.312369006576973307e-03 1.172082929292717068e-03 -1.527720300873919301e-03
6.320797438873534957e-02 -6.354572834319421881e-03 1.477339235927299654e-03 -3.713311457465978682e-04
6.415965900390505072e-02 -8.109287029077205666e-03 1.526546173160475695e-03 -1.047997869548247807e-03
6.449897170223090059e-02 -6.530946295617304220e-03 2.245440044623597808e-03 6.616905489685159791e-04
6.431945241007239189e-02 -7.161189201485868017e-03 2.085473374806579017e-04 -9.761096946032665755e-04
6.519611129259134108e-02 -6.470610088473743859e-03 2.198971378729014381e-03 2.442887575107299813e-04
6.394829084085898452e-02 -6.705669791954055325e-03 2.036161602811670246e-04 -1.596161795408557182e-03
6.308105237871805548e-02 -7.689884623034035083e-03 1.087645910434087426e-03 -4.973201180259040344e-04
6.416641686929927535e-02 -6.559482934967025836e-03 1.329462430769062786e-03 -1.031490983938551653e-03
6.444533934699206434e-02 -8.109319645187698655e-03 -6.170294890819882916e-05 -2.985487585819152079e-04
6.415324459782256739e-02 -8.208416766240150819e-03 1.346587906473725726e-03 -1.020251786181064491e-03
6.340239256010218871e-02 -7.606746086625745806e-03 2.810271408533737691e-03 8.265883671013107836e-05
6.326688279867595521e-02 -7.252839503474522997e-03 1.308804645017841439e-03 7.938291484547999044e-05
6.306917108048981646e-02 -7.351595026217350171e-03 2.018073228738148650e-03 5.543210399103076780e-04
6.376730094950136540e-02 -7.431085416194763149e-03 2.181213470464737902e-03 -9.085833885899285978e-04
6.345892825309265572e-02 -8.960153647508642405e-03 8.116936365614446647e-04 -1.032866208383886875e-03
6.402902390288753298e-02 -7.305204398275866318e-03 2.473099551970767140e-03 -3.811369029392969177e-04
6.476030844651553542e-02 -6.608578230745190685e-03 1.909958465554639773e-03 1.815413640116059213e-04
6.404446076908545948e-02 -7.299170807535546035e-03 9.499319993411942109e-04 -1.288096277555356162e-04
6.414778415461966365e-02 -7.384031841975682853e-03 1.366222236430347792e-03 3.982340877116963274e-04
6.312706724941588576e-02 -8.177698562397625603e-03 1.495367133659317171e-03 1.248367215512094508e-03
6.327561206845988551e-02 -8.212087903879145001e-03 7.905109830747270028e-04 -1.474012848809297394e-03
6.399551023281147000e-02 -6.777189843720859974e-03 1.532332382553722172e-03 1.467992789444261259e-04
6.339230918772076340e-02 -7.131468820457564917e-03 2.152403484593917726e-03 -2.146337566357736648e-04
6.275623542381755793e-02 -9.146058684043306686e-03 2.261070623258892853e-03 1.817085527282824575e-04
6.341407888715488994e-02 -7.582152477031617321e-03 1.294899510760089134e-03 1.353438673780543722e-04
6.381659945966031144e-02 -7.212327319148226223e-03 1.132802928823381516e-03 1.405249977412675877e-04
6.302595626192686318e-02 -7.673809249383101161e-03 4.560450248725922417e-04 -1.046332227643526069e-03
