,theta0,theta1,theta2,theta3,theta4,theta5,theta6
0,-0.8768455307497267,2.5214963592198565,-2.81380001456083,1.6130719088587129,-0.2473230334742546,-2.247975837664999,0.5640480463631071
1,2.686008310488481,0.3889599583405605,0.7934223344373378,-1.0057587269622608,-2.330152912933374,1.7876168396336076,-1.92272368365858
2,0.7448705741745155,-1.7711997493946556,-1.2437801660924481,-2.5841466623500122,1.6644927936840492,0.27187772102649604,2.6017734365928447
3,-1.5973704509367526,1.7619186593560778,-3.1301578602290756,1.0986803351468937,-0.75241165759553,-2.709042496760115,0.24367495650193177
4,2.9144830054778055,0.04511029400121352,1.0919491217975466,-0.20934259550056816,-2.3013739818367407,2.239075402510105,-1.711858441072189
5,1.2152754134471482,-1.761267521645679,-0.3897516012411362,-2.2488522746006696,2.0478069218340558,0.06682301153288212,2.8909181293753825
6,-2.6693378100919802,0.5780385175653583,1.9025517423632035,0.0849980017273628,-2.0551445829852115,2.7985694635117198,-0.6104198343913255
7,-0.5287316272540371,3.094012139100081,-2.555730837934285,1.8370714545643099,0.18202781879872562,-1.8958752031548607,0.9469493685957941
8,-2.5780691455938687,0.7953320371633392,1.6603117665821303,-0.2631715321548313,-2.224817978548229,2.5680882968219465,-0.7271127997813053
9,-1.3446216861311064,2.1098987081175693,-3.1196738224056313,1.228182222546087,-0.5736673375659952,-2.5806069999924945,0.27457296154469985
10,-1.7096035460831325,1.9395693113765207,2.6432656479888452,1.0894576152889104,-0.832674914518136,-2.408221305259241,0.10257057303662868
11,0.025066923994811162,-2.6398928681755827,-1.6667026559248308,2.619256131651472,1.208271365617738,-1.2797449012750584,1.3480236930507365
12,-2.3163374589347887,1.1145052921032972,1.7035062435272523,0.39254560122579535,-1.6213189560897543,2.7842784125583764,-1.092446979790494
13,-2.277581520957554,1.2950055573154784,1.9044358952894471,0.058826669002497736,-1.7016614609040177,2.699569964851728,-0.696745882290853
14,2.260125843698859,-0.23981233806428723,0.18575216931143693,-1.7257955236933844,3.0702634225360903,0.7429528285746294,-2.6425778078172537
15,2.2173742706621336,-0.7279334647579931,0.0960388440553406,-1.5155152897533455,2.6684616645427592,0.9077660385915552,-2.6477113293033123
16,2.8392632383780576,-0.3955871241156437,0.5719335530650491,-0.9625023211012,3.1237112745585596,1.0331380148360234,-2.6066168672065464
17,-1.7291050539219541,1.843676066318889,2.3730225077806573,1.060863961887557,-0.8643041582157932,-2.685761658498422,-0.34961557588993863
18,-2.004125060265933,1.624948422362454,1.9901698480580179,0.5511968439347649,-1.3699146476995452,-3.102939685131752,-0.5345781594479576
19,0.7198980007063561,-1.8851336054730055,-0.9587310589107331,-3.042781396501638,1.6854895297357504,-0.40985579259222854,2.4806587994518576
20,1.0647053126228514,-1.6155881697041141,-0.7286887946817651,-2.8701633386872696,1.8369720384345625,-0.5006827956987686,2.5307080325762956
21,1.8189884345712717,-0.6054529859609198,-0.16447807464532777,-1.5754044281331614,3.1232412014661874,1.0944770262731238,-2.997559495622454
22,-2.40994730749052,1.0320449597174177,2.4606934269276515,0.5502576385314466,-1.2821946328832456,3.0914137414784797,-0.4491156862218612
23,0.5796727473998152,-2.2459401325037547,-1.5602976033314406,3.081499396281461,1.0962064820093862,-0.6449367784557946,2.0563377787665558
24,-0.5190184057114268,2.715463306516481,-2.2709208920581907,2.3728629193378796,0.46443416940895327,-1.761074633282175,0.7563242861269747
25,-1.3645830356009605,2.539704845430882,2.9129641327185745,1.1645614953930494,-0.2435123464926328,-2.365753427612928,0.21033226945468694
26,2.7569503466138663,0.008223178304299798,0.5515580801829949,-0.9218227404911387,3.1278646623181663,2.0756121376262167,-1.593060407826289
27,-0.35550305459755094,2.883233795158878,-1.8715569324335521,2.534035760353466,0.41048666167126513,-1.1402765776909118,1.7352416595204778
28,-2.1725593085450274,1.2655708468817797,2.05196206318529,0.8761266687711137,-1.1169387706503076,-3.008050227921978,-0.8514751996317675
29,-1.0408389228421904,2.564023197790062,-2.905202146190863,1.3629539781991076,-0.2956597955381364,-2.168263934932519,0.7624426560173005
30,-0.6819654925665866,2.7677428063429073,-2.9508026064461084,2.2019657668880477,-0.07326452945605273,-1.5004970426438675,0.8011312283772783
31,2.7505887354628507,-0.11435408850824151,1.0846989920195933,-0.8828720980929321,-2.6999068204696206,1.4775317672790518,-1.898453876669853
32,-2.235481495651401,1.1524894308774152,1.4906587611964692,0.7136897387917932,-1.800432277498515,-3.1248697594306543,-0.9069266271958817
33,-1.4258191790054473,2.273233751208919,3.045050664073427,0.8445694923859957,-0.5909951806247548,-2.568982887677226,0.5019970820049731
34,2.7505412506131286,0.5248851100639105,1.178918023203932,-0.6461198227659789,-2.002545760180982,2.361292825122635,-1.5436705096150443
35,-0.13144051944990734,-2.899751832482439,-1.6412492901108926,2.7741396543095145,0.8902681861904186,-0.7914249732936429,1.9102183988189474
36,2.454178623931115,-0.25782775634277105,0.42119754662586223,-1.1872442834716206,3.1164501500239314,1.5692829350881572,-2.052491168737854
37,-2.54108217689807,0.7857346666653601,1.740030016743378,0.31873407875724885,-2.1421424617609475,-2.9993742161021633,-0.47624633571810004
38,1.5871970138995113,-0.9181243604271915,-0.005823740455130547,-2.083430007642955,2.8046140096281507,0.5358595373670382,-2.9714331361794044
39,-1.1112419654063868,2.3410718356822473,-2.592934356969127,1.613058092016908,-0.1360004284301535,-2.2274192539632685,0.6797608502415656
40,2.421937194158749,-0.5677666252173579,0.4206722507195968,-0.7352805578556427,-3.034078656485075,1.6256114548316987,-2.2933110985838123
41,-1.584251830105871,1.505748311948932,2.208141103758882,0.9252909143443818,-1.4425924321744206,-3.094647693403127,-0.5964744704753614
42,2.3642078699361457,-0.04440817445720503,0.7567249309192371,-1.1927205151115683,-2.6937276028612267,1.762753657271938,-1.8444791672812062
43,1.103574493763499,-1.4912304667983411,-1.0604275632347369,-2.391559445488105,1.9561416412754749,0.2171966241811521,2.599325649852325
44,0.7201129081856427,-2.3993583198872797,-1.3045526219649681,-2.8508165309871325,0.8849112707284761,0.09964592814930084,2.735972542974954
45,2.2560723008640853,-0.653885854997983,0.30374345414628157,-1.4715890524750326,2.8604945668150212,0.9155699364806832,-2.570797500626964
46,-1.8388057596187872,1.6679540701645637,2.900867238039263,0.9812548040755222,-0.7592540725791396,-2.721127726825862,-0.00402132667647872
47,-2.0590353998809894,1.8233531078615608,2.4373333913252906,0.491229232904768,-1.031772065607971,-2.6096172598306944,0.16185636058705355
48,-2.435584787799108,1.2288721177654303,2.670134066557312,0.5376765065190158,-1.0451888514648033,-2.970328021552592,-0.22611195841555853
49,1.8011804899105195,-0.9262773326411726,0.15327399282788412,-2.042606346088572,2.5823049145520858,0.6504965836593967,-2.5323072481383755
50,0.9696684474116855,-1.7246520642571668,-1.2563766063611994,-2.567543559001915,1.5990433350583964,0.09281430907746689,2.540893154097311
51,-0.08482898259005515,-2.7971473356204064,-1.517180714172813,2.929939326533312,1.3445972808807027,-0.8689109826815632,1.5660386687558787
52,0.5267140245796009,-2.2311211468968244,-1.2097528733113627,3.1286217041680726,1.2846435872093993,-0.36693845345313825,2.4866948493124528
53,-2.604742343827346,0.79872401292401,1.229421628786233,-0.028209729811687262,-2.1714638235737485,2.3687026571925394,-1.4472064336389932
54,1.4441240330150005,-1.350259297850594,-0.33085572140861985,-2.3718201224043716,2.171870661464233,0.05441830878030519,3.0157641552540766
55,1.3872183937744058,-1.5473295228755846,-0.7078068851142018,-1.9840255121493884,1.9171612813615608,0.6781992296664201,3.127071155343119
56,-0.24163008449120058,-3.0183873784994724,-2.1536330780919086,2.0565466007773705,0.34290948068377436,-1.726423183393,1.3033360312713675
57,-0.3366596210136517,-2.557743640542699,-2.034875296425902,2.1225317341704417,0.9148370674888986,-0.9621958731592968,1.8813016786134042
58,0.813024150153537,-1.5646090948599343,-0.9562962574593612,-2.823587065690001,1.9186228223581903,0.11181342688111193,2.7822595192985786
59,-2.309604879046058,1.1365718091526653,2.195568826714686,0.4667855600630948,-1.297588828459177,2.8633946685777243,-0.8341896561835335
60,-2.5248372811802824,1.5239987481739294,1.974984521500033,-0.212406229340848,-1.2307662415350176,2.7012228526815525,-0.6594123419036035
61,-1.7245747690428388,2.142122670234433,2.6601470884655476,0.5795174456145827,-0.7585571311604731,-2.862384738843246,0.09996938415772422
62,-1.0787797499863576,2.7503737679859475,-2.889643747226478,1.1701565058938852,-0.10194981635043932,-2.4266868226981892,0.6259486008300624
63,1.8113072518363482,-0.46203151332409614,0.5509415636999526,-1.8480995934838504,-2.7886424061547688,0.989560421852371,-2.5262254772527433
64,-0.4485003943875549,2.9214489490608258,-2.20717986743255,2.566018140476868,0.5354806116039775,-1.2821340722491104,1.1772354508027736
65,2.4011552311372544,-0.4494484186015095,0.6136004610705488,-1.0969232215867006,-2.9144028280839995,1.2284510505974982,-2.443341784105593
66,-2.9445470402697334,0.43551624646030224,1.2233267304736588,-0.7447079871139447,-2.6573268301816535,1.8400420159483268,-1.4093690310137899
67,-0.9310096591108605,2.668141124842497,-3.1270493218892437,1.6458615704878952,-0.2691072248598839,-2.0077245268218604,0.5651563613083381
68,1.0443040794032052,-2.1210981447875064,-0.6938243323744914,-2.6019973438205324,1.487778526653208,-0.25629997212492767,2.7322464025535886
69,0.9604004364896148,-1.7959180097141902,-0.11730415579171198,-2.4219672464538884,2.140904923914036,0.38750153862183945,-2.8492099361536836
70,-2.0648900624634314,1.3480136403119956,2.1979523414022704,0.495301476238737,-1.5221160047052533,-3.0864596273570086,-0.33203101453449047
71,0.04545438330088108,-2.4762818740229147,-1.2439766787097584,2.983417321659379,1.404874106326011,-0.4500676463055189,2.1971395672313365
72,2.2425657311680647,-0.25221416059210505,0.3736819447697554,-1.3323096211844792,-3.01752081635591,1.4676015521448813,-2.218537888096476
