,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31
0,-0.03576966085295366,0.20205354931017,-0.521991482147769,0.486905234770953,-0.819110251509762,1.71368849767348,-0.220993411586448,0.642280000421952,-1.82949049725382,3.01154762090298,-0.142073814685368,0.0807560572173421,-2.18528162843098,0.276445403365593,1.17500072795882,1.01677772177818,1.94834161846748,-1.40610558210582,-0.935651335418006,2.2314694022084,-2.70740244580977,0.747421794475794,-1.58587382545544,1.81475023991919,2.80309289621735,-1.21960131021787,-1.67981222433929,-0.667811900690528,-2.43560079262393,1.50092063469143,1.30962136312724,-0.36420815538624
1,0.00105236026453723,0.277274514207871,-0.501844525924095,0.548035230804977,-0.829873207534318,1.68678797136599,-0.190171333237615,0.724638247168823,-1.71126057970195,-3.09539121154828,-0.102989710301098,0.165632573654681,-2.16771463784487,0.378939217855351,1.08751920301969,0.950272158967508,2.34612882081488,-1.31174826148707,-1.02845889960541,2.49785270754107,-2.78422974920547,0.782624169549264,-1.35446454527979,1.98046301451589,2.73318378309914,-1.12809708848405,-1.51397387429917,-0.651333017387223,-2.45567513215543,1.55504846973922,1.35513183075385,-0.337426045348512
2,0.144306683039741,0.460481243036916,-0.411448592415601,0.623801078729283,-0.766323715865398,1.76669720518769,-0.130739722557616,0.776263718958162,-1.60036770844001,-2.77850300971721,0.01730610366570582,0.288998054950952,-1.87612099078494,0.584177630409689,1.43562827709232,1.14411052091841,2.3101121184251,-1.18529771782206,-0.849422467994487,2.82576952802869,-2.36302158789495,0.99509049429527,-1.29372196143959,2.1083183398305,3.08372099061959,-0.971626844203516,-1.38368389682585,-0.585694776457763,-2.04202196751958,1.74300480134961,1.54008590933466,-0.276177867036671
3,0.01974980715679856,0.262082895825944,-0.570161421289148,0.475339982560792,-0.932184830408815,1.6658712277542,-0.338695390788038,0.624392976326179,-1.79354378516403,-3.12908284915197,-0.18899453288887,0.121786619859526,-2.46741975131014,0.408534814328152,0.967038326582252,0.855484271380759,1.98275017926695,-1.39135569861883,-1.02329623535079,2.2287285713852,-2.66248630810138,0.685529717760675,-1.54178450242323,1.79272089672829,2.38849338804046,-1.23858728207575,-1.71833806129469,-0.734478792198148,-2.58017354844344,1.52853766132584,1.33885316923617,-0.495584940920108
4,0.06823766168154856,0.35461135975649,-0.499568384437991,0.64708771950337,-0.735581413536994,1.810828237261,-0.186336778544659,0.77374475933921,-1.71734937244306,-2.63541532523408,-0.04476237095674786,0.277104115929673,-2.13212120737043,0.446505535510495,1.12642334529256,1.03496719216875,2.11726999266876,-1.24808728596463,-0.990355171706226,2.32693660678482,-2.46768970144034,0.903373459830891,-1.31913042291785,1.99817240500107,2.83636975172316,-1.17841234968376,-1.53744918943536,-0.641093980496976,-2.175316243766,1.59494971474875,1.4847583727836,-0.313309848326016
5,-0.262234993904503,0.07294481154512208,-0.792193741392157,0.315748619109236,-1.00735946065408,1.29101603886817,-0.397177131661716,0.454738154663106,-2.28247386529249,2.63604652665469,-0.34440165034244,-0.09857669217964095,-2.65090001717455,0.104994747807233,0.946393149237522,0.856561541735979,1.95605814971332,-1.5386708989598,-1.06925212903781,2.02565491612373,2.96552804844782,0.587301382114756,-1.83502365165976,1.59008390519249,2.18176213392365,-1.23762929157387,-2.02099655638647,-0.938745010481594,-2.87194010075193,1.23192274848873,1.07656301392633,-0.53318186812122
6,-0.415353865228167,-0.07484127615488403,-0.909690630238363,0.237782135700846,-1.15914228499774,1.21997119289266,-0.560345113921971,0.319274333191337,-2.52047130525088,2.29350787958188,-0.545547086997139,-0.29706438499977,-3.10308299123583,-0.02474294417502822,0.762869603021321,0.619327544505899,1.55314695201065,-1.66294756672495,-1.33965519851234,1.81760077902448,2.50058605741689,0.459712761037599,-2.03320508234536,1.4345333808016,1.945216764678,-1.55646935628029,-2.29192535424081,-1.03215663522089,2.87705695510544,1.08216237556613,0.890591254616132,-0.801998668368145
7,-0.399220909712626,-0.165867404206042,-1.04814743977525,0.194585774220448,-1.28801027904022,1.14422528138887,-0.641171760081794,0.2157243710586,-2.54731759971888,2.01772725886358,-0.508054790910948,-0.24100182616635,-2.98375167673158,-0.01690621776053391,0.801343926867796,0.665520874955976,1.52457557510279,-1.85756467981938,-1.47942047283632,1.69902204961544,2.29086357404289,0.3666012659028,-2.02536160260808,1.43592425280109,1.91478098969704,-1.72543870812826,-2.24467452761535,-1.13511900640272,2.66336900730083,0.986818438788462,0.94741226034045,-0.81483746553036
8,-0.274490421987854,-0.04854444617034455,-0.958787517505085,0.117870852890881,-1.38413543994265,1.16763051388156,-0.657939763820627,0.236178879571808,-2.48445543663931,2.26113205798348,-0.435894631022521,-0.214204698306357,-3.06694954001061,0.01177605691027741,0.588610515418093,0.518283377773352,1.47615970762906,-1.94757524331472,-1.52527526699766,1.68645744546405,2.3761176300869,0.421298590792984,-2.17887330060545,1.38662141852261,1.86589794108507,-1.67426277500874,-2.34933889849315,-1.09934976649489,2.68354994341813,0.971104187299975,0.833467268998592,-0.838785337056876
9,-0.305599524978138,-0.0920674884021778,-0.95755085723165,0.194366066596741,-1.34432907787916,1.19714254486178,-0.593915001109803,0.347178616496509,-2.46346023761145,2.18365750514024,-0.394837658194341,-0.197142848763254,-3.08441849210577,0.01985077516038955,0.735892482740598,0.558513196889896,1.46401783812522,-1.75742287554147,-1.47668191477062,1.64814966173065,2.45516496014562,0.399286022904437,-2.04259998912867,1.38021057266591,1.86278643885261,-1.60484732499641,-2.29177058668099,-1.23180748734086,2.88533833994316,1.03613131887682,0.842422678853702,-0.840069060295757
