"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.866402455373269764e-02,-1.274381729687350598e-02,4.339580621298367788e-04,4.511673357876751027e-04,7.864999073018827391e-02,-1.273804850161440461e-02,7.823705535076994066e-02,-1.320442184565341626e-02,7.910592159098996101e-02,-1.230140020523094735e-02
