weight logl k1 k2
0.000000000000000000e+00 -5.313997981015381962e+07 9.706937412649324637e-02 -8.278880829362025850e-02
0.000000000000000000e+00 -5.313997981015381962e+07 8.047229983196160785e-02 -8.855862191778032799e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -8.405569783426106167e-02 -9.249181626537555934e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -6.611982298591619067e-02 -9.682883840164800693e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -9.357672056227198110e-02 -7.902049033269852030e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -9.682660099240616991e-02 -8.822368835122629260e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -8.849025849909859798e-02 -9.410923241507279657e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -9.423501219129828965e-02 -7.300773550190207961e-02
0.000000000000000000e+00 -5.313997981015381962e+07 8.689840769636925089e-02 -7.778927695280682397e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -8.667820849513452330e-02 -7.718800441444735594e-02
0.000000000000000000e+00 -5.313997981015381962e+07 9.759413483730947081e-02 -8.405572336480474083e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -8.888552440568767143e-02 -8.818074334601107289e-02
0.000000000000000000e+00 -5.313997981015381962e+07 9.500371080459041329e-02 -8.062578278921905817e-02
0.000000000000000000e+00 -5.313997981015381962e+07 7.041743112493953349e-02 -9.424872280770546507e-02
0.000000000000000000e+00 -5.313997981015381962e+07 9.555102469458889858e-02 -9.520601878798880258e-02
0.000000000000000000e+00 -5.313997981015381962e+07 -9.143699032837115936e-02 -9.219758138744880982e-02
0.000000000000000000e+00 -5.313997981015381962e+07 7.927356780324076868e-02 -9.466998990037932271e-02
0.000000000000000000e+00 -5.964268442421728978e+05 -9.905639857548349803e-02 -6.005606577214683828e-02
0.000000000000000000e+00 -5.583984429049284663e+05 -7.851259553587197626e-02 -7.937170752682483343e-02
0.000000000000000000e+00 -5.087533142452521715e+05 -8.464123260325957798e-02 -5.442941500797720406e-02
0.000000000000000000e+00 -5.077400006274670013e+05 -8.392881307743448038e-02 -5.474668499734694493e-02
0.000000000000000000e+00 -5.045661987366823596e+05 -9.873996072530491497e-02 9.647117999809726174e-02
0.000000000000000000e+00 -5.004731339770938503e+05 -9.701708805855605022e-02 9.238912170770069432e-02
0.000000000000000000e+00 -5.003209204277667450e+05 -7.548240321565324873e-02 -6.156746760517950445e-02
0.000000000000000000e+00 -4.996631469340758049e+05 -9.243009870059371025e-02 9.625374982922543787e-02
0.000000000000000000e+00 -4.978959679828876397e+05 -9.437119776640695568e-02 9.146367413317688100e-02
0.000000000000000000e+00 -4.974391241943767527e+05 -7.773372983534482250e-02 -5.574375193904120007e-02
0.000000000000000000e+00 -4.972674729991099448e+05 -8.056949399883882312e-02 -5.111870854847377910e-02
0.000000000000000000e+00 -4.941443736014362657e+05 -8.469273273646567290e-02 -4.085893152731530364e-02
0.000000000000000000e+00 -4.935329378107910161e+05 -9.664060595068491022e-02 8.053104510869071864e-02
0.000000000000000000e+00 -4.909115299405971309e+05 -8.250375506878240839e-02 9.354830706770128623e-02
0.000000000000000000e+00 -4.903589542425895343e+05 -9.566131296792534933e-02 7.514581768454273170e-02
0.000000000000000000e+00 -4.892146176123660989e+05 -9.807723601336865160e-02 -2.441089527872614129e-03
0.000000000000000000e+00 -4.890997452721691225e+05 -9.096735377873149675e-02 -2.101137136404362948e-02
0.000000000000000000e+00 -4.890099562879987061e+05 -8.081305133583094324e-02 9.233261666959785563e-02
0.000000000000000000e+00 -4.888445270411301753e+05 -9.703604065341722706e-02 6.845166387237419658e-02
0.000000000000000000e+00 -4.867545350773457321e+05 -9.134642202549692058e-02 7.418092838683326695e-02
0.000000000000000000e+00 -4.865220683904944453e+05 -9.406714024295531607e-02 -7.467934039457557738e-03
0.000000000000000000e+00 -4.859911110724126920e+05 -9.592176974252442090e-02 6.215733228101433250e-02
0.000000000000000000e+00 -4.858506921814570087e+05 -8.202919594078324217e-02 8.567950354048989303e-02
0.000000000000000000e+00 -4.857048395758739207e+05 -9.189818764772801629e-02 7.050014378600921727e-02
0.000000000000000000e+00 -4.855493801643039915e+05 -6.169446366088813388e-02 -6.894652393149630631e-02
0.000000000000000000e+00 -4.855138333539529704e+05 -7.627088535402354319e-02 -4.506459882256972499e-02
0.000000000000000000e+00 -4.851668417337095016e+05 -8.098752934563774319e-02 8.568077982059790765e-02
0.000000000000000000e+00 -4.850397417320741224e+05 -7.784617034158405890e-02 -4.151298548742088368e-02
0.000000000000000000e+00 -4.842334892700179480e+05 -9.882154277228807904e-02 2.684756437837468313e-02
0.000000000000000000e+00 -4.840230303318345686e+05 -9.589482069985554025e-02 7.319330470961005197e-03
0.000000000000000000e+00 -4.831877032253530342e+05 -8.485248749328144768e-02 -2.390369487348922850e-02
0.000000000000000000e+00 -4.829023478554426692e+05 -7.700082902706373300e-02 8.621236549556079987e-02
0.000000000000000000e+00 -4.828398267012105207e+05 -7.263598461604381384e-02 -4.797763236827430611e-02
0.000000000000000000e+00 -4.827303124837165233e+05 -4.889249343522357460e-02 -8.464964942500330380e-02
0.000000000000000000e+00 -4.823234602530137054e+05 -7.629348019926465718e-02 8.597147181191644449e-02
0.000000000000000000e+00 -4.820525436378165032e+05 -9.560828337162952106e-02 1.714163804763660370e-02
0.000000000000000000e+00 -4.816281873216810636e+05 -6.205050689820304499e-02 9.807586219913910774e-02
0.000000000000000000e+00 -4.814589346948663006e+05 -8.356832113403500628e-02 7.455519734947163579e-02
0.000000000000000000e+00 -4.814580204112261417e+05 -7.879376096738568980e-02 8.133762683746292854e-02
0.000000000000000000e+00 -4.806212231329713250e+05 -9.408389645693591985e-02 1.716417778368406477e-02
0.000000000000000000e+00 -4.792777791831963696e+05 -9.052272498954730406e-02 5.155368831528431284e-02
0.000000000000000000e+00 -4.779983130885445280e+05 -7.149130359994278205e-02 8.342340444107540498e-02
0.000000000000000000e+00 -4.772428267252846854e+05 -8.822873338209930028e-02 4.998972838494106230e-02
0.000000000000000000e+00 -4.767576135647112387e+05 -5.188487215716100498e-02 9.874643823421544453e-02
0.000000000000000000e+00 -4.760731221155220410e+05 -7.430826443359105082e-02 7.594204395918954797e-02
0.000000000000000000e+00 -4.758301317115683923e+05 -8.534471460172834978e-02 -2.238527275749954693e-03
0.000000000000000000e+00 -4.750025759428241872e+05 -6.953155208717409774e-02 -4.163572870128535997e-02
0.000000000000000000e+00 -4.747820695693386369e+05 -7.502348635276741284e-02 -2.932807731688635844e-02
0.000000000000000000e+00 -4.744646788427294232e+05 -8.492077318553110932e-02 4.818117757671686041e-02
0.000000000000000000e+00 -4.743766959196442040e+05 -7.109082376839524764e-02 7.653304804929714211e-02
0.000000000000000000e+00 -4.739969618572471081e+05 -7.951571321815363580e-02 -1.559688863051471308e-02
0.000000000000000000e+00 -4.738708706806299160e+05 -5.905261823503278606e-02 8.865026498232406182e-02
0.000000000000000000e+00 -4.737787945525081013e+05 -5.367530930935942440e-02 -6.791604314071708615e-02
0.000000000000000000e+00 -4.734577642296089325e+05 -6.230760924860772459e-02 -5.282393453585672305e-02
0.000000000000000000e+00 -4.729722235578807304e+05 -6.638419147682703136e-02 -4.428838098653138655e-02
0.000000000000000000e+00 -4.720817677968430216e+05 -8.424872697266552746e-02 1.587033940637269658e-02
0.000000000000000000e+00 -4.718273554906049394e+05 -5.396819677165989870e-02 -6.480032467559966591e-02
0.000000000000000000e+00 -4.717204936455231509e+05 -3.991445754296150256e-02 -8.598506680740447550e-02
