"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
8.011068554407073383e-02,-2.109651677244053433e-02,8.364623121988522215e-04,8.742671352754017439e-04,8.010126077162824099e-02,-2.108923015193014949e-02,7.929762803074572042e-02,-2.198525556414157589e-02,8.093883237558707755e-02,-2.023169132230714928e-02
