weight logl k1 k2 k3 k4
0.000000000000000000e+00 -1.381551055796427280e+07 -5.250276781217622091e-02 -6.757487271359202685e-02 -5.480972371023595802e-02 -8.658317607420087936e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.441096518102508328e-02 2.840995727332065734e-02 9.682048699936365854e-02 9.664254487089093959e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.825176554941372764e-02 -1.215056777324881321e-02 -7.548919743394061355e-02 -8.107132530995030117e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.673288358595591441e-02 3.115249867764263714e-02 -2.811405984651715873e-02 -6.937220365438430403e-02
0.000000000000000000e+00 -1.381551055796427280e+07 6.253610101831208468e-02 7.102314048043067984e-03 6.372539605885660374e-02 -5.738549199900597891e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -3.293507940563482339e-02 8.371596228988362198e-02 -9.478344219592496622e-02 -5.680632269962402475e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.734048284514628557e-02 -8.346479776160312114e-02 -9.482770177232845155e-02 -9.957342511506273031e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.248792737477290471e-02 5.980275508415874852e-02 7.345121594235617946e-02 -9.377546297299482747e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.115358614336458887e-03 8.773573856744201760e-02 -8.509933066607842933e-02 -8.819294380606167161e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.512651494594986046e-02 8.564002179325949649e-02 3.940638996779985415e-02 7.277410838433551188e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -4.173459438960416823e-02 9.681736878965108151e-02 4.707555140858418752e-02 9.369005229200813578e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -1.149155064689351413e-02 -5.501006718476453283e-02 -4.859756014225984772e-02 -6.270307551815021418e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -5.444163429244446711e-02 7.819280190317243195e-02 5.316015991138742236e-02 -7.651280909716846879e-02
0.000000000000000000e+00 -1.381551055796427280e+07 6.446610009047623602e-02 -4.161840021645546450e-03 9.351041707852669749e-02 -8.753642968833935667e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.172344987565952373e-02 -1.762428015959816019e-02 -8.385041898340561684e-02 -9.806979566725469721e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.860807943189186409e-02 -6.473152521173392016e-02 6.226431017374300936e-02 -3.598335328854088133e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.381677708544518990e-02 7.112515397004287587e-02 -9.845959984317681490e-02 -9.230485329818305384e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.954064907663159878e-02 -8.112783666231956903e-03 4.948016990929834935e-02 -5.999882722762557574e-02
0.000000000000000000e+00 -1.381551055796427280e+07 6.755213858133224392e-02 -6.279217139088538735e-02 9.522533173517983007e-02 -3.679079087744432930e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.864588786168393519e-02 -9.767473006126892177e-02 8.649768369075239161e-02 6.329386556794600049e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.504568376284276310e-02 -1.354690591175304604e-02 2.214331068448933959e-02 -8.945621497416565704e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -1.140041157156153340e-02 7.573677398787906356e-02 6.927667923783056847e-02 -8.799061027989565908e-02
0.000000000000000000e+00 -1.381551055796427280e+07 4.129691374029983986e-02 -9.691514765023317990e-02 3.437148888966240490e-02 -6.181192177167324497e-03
0.000000000000000000e+00 -1.381551055796427280e+07 6.743604992370386131e-02 -6.083154838567759320e-02 1.990515234742988582e-02 -9.514632970607775353e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.483239912565966212e-02 7.274044315415506556e-02 3.509072924369821544e-02 -8.768051510613994459e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -5.487568185529245746e-02 8.966545376622467312e-02 8.994420367771144287e-02 -5.896966848415668289e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.293562499238709862e-02 -8.507507548615195203e-02 1.434406371591365192e-02 -8.158667773973474202e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.627144908538253665e-02 -4.674135321844761354e-02 -8.311324196114706908e-02 9.104538897709901768e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.637809439350302432e-02 1.009291270447747191e-02 2.053882442062955616e-02 9.608222755370496304e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.341646964308303325e-02 8.110314791195116779e-02 3.649106818709840772e-02 6.389188433752751584e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.608528755351850026e-02 7.787911731779459390e-02 -8.430215408861124748e-02 5.207620965858633655e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.764173600566807498e-02 7.697180994115743191e-02 1.303776008756549198e-02 -9.567372235679144632e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.449445851059991797e-02 2.696426851820832304e-02 6.764470949785053588e-02 5.580353643631624783e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -5.917094711210333507e-02 -4.219752297032504373e-02 -8.857992280375810712e-02 -1.734467416997240163e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.523734566503044952e-02 9.388700896539267648e-02 8.014098302377856142e-02 9.035542525204781628e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.682227694616919345e-02 -8.783697834663789505e-02 -3.290037509205966104e-02 -7.894578454518025312e-02
0.000000000000000000e+00 -1.381551055796427280e+07 4.101552176122769122e-02 -1.993925036914312443e-02 6.777596429115112509e-02 -7.788498682108094262e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -2.450800605866734760e-02 -5.988940802241737860e-02 -8.261187647460864480e-02 -8.535596034096196161e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.965134815461258566e-02 9.861638336687514328e-02 7.863685642993553659e-02 -5.719360804060891201e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.106434238199381137e-03 8.515983142167260489e-02 9.068828426014052813e-02 6.111263960207843904e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.163529096258032025e-03 6.988265700299925443e-02 -2.848638301657369087e-02 -9.775804189225455187e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.651829404042752691e-02 3.363221625008577798e-02 9.153400583196766305e-02 -3.121134465044843320e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.720919364554317377e-02 9.616398804114098531e-02 -1.207234886322683387e-02 -9.601970881191149165e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -2.827136484165433672e-02 -8.609003383985674995e-02 -2.790588673515692619e-02 -5.822283327616104703e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.754249208739774635e-02 8.396354945401376946e-02 -4.862890326113260969e-02 -7.764120905274247975e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.732427876204512662e-02 2.154708955956283201e-02 -9.125444584556419159e-02 -4.178104876522351074e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.838304142147390685e-02 4.512015324329501920e-03 6.677949510816758028e-02 -4.186588958571020591e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -4.372969643317461963e-02 -8.019404973625042510e-02 -6.459682476935209305e-02 -3.217517674397318839e-04
0.000000000000000000e+00 -1.381551055796427280e+07 -8.864577730923726973e-02 2.953363206033549071e-02 -7.849359422882318249e-02 -7.226970555025030718e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.528725241042990124e-02 -6.981617038053250512e-02 -4.789087130817899773e-02 -6.648730833266308649e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.294957314217243416e-02 -8.361437811004779341e-02 -9.873596094787139010e-02 -5.619544412671373390e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.934155948332667130e-02 -8.059753615097363377e-02 7.008189617859292286e-02 -8.057354730150111111e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -2.489324785168819942e-02 -3.562017059932487406e-02 -8.553574195307003802e-02 -1.577076975812038984e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -2.282256302154883620e-02 -6.491368737024144631e-02 8.501052080272727962e-02 -7.466433521158583053e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.283202864542272614e-02 4.123746331362726503e-03 6.056935468511076559e-02 -5.590829800268529159e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.909780316116517274e-02 -5.334893463043129114e-02 3.505241887679580448e-02 9.174625152340423750e-02
0.000000000000000000e+00 -1.381551055796427280e+07 4.000860230127495365e-02 9.074351735276883768e-02 -9.764024245704250315e-02 5.698785383319149300e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.187789306073218532e-02 2.347041852784143012e-03 -7.127294531423403190e-02 -4.304473746587622607e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.481342886181551299e-02 -5.107953891804315610e-02 8.140553257661314879e-02 -4.875158081960023065e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.659892116756826019e-02 -5.288998980857913257e-02 1.058931909474765398e-02 -6.198919259741815513e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -1.080681190197227415e-02 -7.624441253016067677e-02 -3.510885212263896438e-02 -3.718208133299982787e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.845033969290972575e-02 -6.219306512641369772e-02 -7.824065724140688571e-02 -7.160187972144138602e-02
0.000000000000000000e+00 -1.381551055796427280e+07 3.478926251186864604e-02 5.122700153608844564e-02 -8.943514387320748715e-02 5.187329166959517290e-02
0.000000000000000000e+00 -1.381551055796427280e+07 5.341877022834568001e-02 7.029692770556564274e-02 -5.834295501261093503e-02 9.310050282509682584e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -2.575054742879538672e-02 -7.032157240787828556e-02 -4.831699151223898397e-02 -7.669754352616112159e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.457512368634273081e-02 -5.576078864929823187e-02 -3.950388393864126546e-02 -6.823207891579319284e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.718643968638934871e-02 3.822025456638861174e-02 8.654212987326334594e-02 7.572944219916127873e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.551460590496354208e-02 -7.402217905463824577e-02 9.808657652562974283e-02 -7.250421956283491232e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -5.168314160020812814e-02 5.207119976156665553e-02 7.000608874537070370e-02 -9.908490667096477023e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.728634190504983237e-02 -5.958036548097205704e-02 -3.037605134380767791e-02 -9.907027598740106300e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -4.158215003124952208e-02 7.780754709441375927e-02 -8.946439722974340591e-02 9.207972661993216179e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.753633124153963552e-02 7.845775184019576631e-02 1.901791821210915834e-02 -9.049584589932904710e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.655416955570926552e-02 -7.946747481341803754e-03 -5.588496568734984543e-02 -1.661717566196355134e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.870549067796421050e-02 6.869241158732436459e-02 8.864804601637771286e-03 -9.968306445826290163e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.454657186071828257e-02 -5.160945810928785349e-02 2.317427691814913371e-02 -7.065288375806633159e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.727081167135105289e-02 7.255303278015354240e-02 -8.625428302571205852e-02 8.433340501297159619e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.196658304086935409e-02 -3.770989917870289088e-02 -6.747574849222459648e-02 -1.963257869500348307e-02
0.000000000000000000e+00 -1.381551055796427280e+07 3.172506041365089069e-02 -9.830620276729062912e-02 -8.772824508188137305e-02 -9.483727851246387397e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.226687293406009294e-02 -2.619007072232569511e-02 -3.696201357364010953e-02 -4.258266304396101515e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -2.889262457182545374e-03 6.691167131621975073e-02 -8.385826707138582803e-02 9.479553200151483172e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.713027582738024579e-02 7.488705572983073155e-02 8.907724440661965448e-02 -7.420486040961654650e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.896380934518467232e-02 -8.910679093035445142e-02 8.449289036949800269e-02 -7.649984166358608784e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.469981302127803369e-02 2.530307729441241826e-02 9.832546695246319191e-02 3.764584056544115209e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.154966947942504263e-02 -6.559786707267496741e-02 2.259127980083626419e-02 -6.543465966177516857e-02
0.000000000000000000e+00 -1.381551055796427280e+07 3.419288761142705302e-02 -8.627501296517298135e-02 1.702845839562691643e-02 -7.995869238565933568e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.718156850340203823e-02 -9.333360818943650661e-02 -1.026145672522278673e-02 2.719796524420500794e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.813721267625533096e-02 3.255594928819208200e-02 7.631101533892517552e-02 -9.970880857541691844e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -5.126485872345967754e-02 -6.261756054934226878e-02 6.102966660334038784e-02 -9.046443842005308378e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.863826376850039712e-02 6.657756737009265513e-02 5.257008502121307547e-02 8.044190429863137815e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.987887039815728951e-02 4.485503634924503658e-02 7.486588622028264584e-02 3.944544753709877671e-02
0.000000000000000000e+00 -1.381551055796427280e+07 6.094767548200996643e-02 -5.896772717715135365e-02 -9.073680320369287289e-02 7.288481448437936217e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.997325985655880487e-02 -6.359397502613103881e-02 8.103801744271466045e-02 -9.566240477731009773e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -1.064414961828594186e-02 -9.398832911884238972e-02 4.224361205324719815e-02 -9.783367415204574646e-02
0.000000000000000000e+00 -1.381551055796427280e+07 3.603216878237169851e-02 -8.624169088515587500e-02 3.290866052227553462e-02 -3.244334869380516295e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -3.657597008423134344e-02 -4.144727074304861703e-02 -7.203033319716829752e-02 -5.442804068372533721e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.576344612988964999e-02 9.085387043242285077e-02 6.333574724239474096e-02 -7.617020965211007688e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.582432835710702479e-02 -9.059611873299627804e-02 7.733489727200687502e-02 -3.033834716041187984e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.018698132628830133e-02 -4.369950329853400373e-02 9.923831824291370896e-02 -5.355343732581639010e-02
0.000000000000000000e+00 -1.381551055796427280e+07 6.097877901894677155e-02 -6.690339897614767939e-02 2.488282171382157071e-02 -1.061230123985387741e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.325236902063376743e-02 6.853987334503428008e-02 -7.450700935942755621e-02 -7.708070177183422300e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -4.666993815458175821e-02 -1.948082123896847928e-02 -6.164824920478435832e-02 -3.951933687725339706e-02
0.000000000000000000e+00 -1.381551055796427280e+07 4.343165340237314931e-02 -4.726272193584374337e-04 9.976801777741586830e-02 -9.430358410880104736e-02
0.000000000000000000e+00 -1.381551055796427280e+07 1.266507038315398126e-02 -4.813674245998187523e-02 9.205557152258489473e-02 -8.180793406125844158e-02
0.000000000000000000e+00 -1.381551055796427280e+07 2.578451769246201120e-02 4.389708091783434130e-03 8.759025717923346610e-02 -9.757447229121246624e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.653120089995116282e-02 4.649193451178229575e-02 -8.725641188205812693e-02 -9.527285545223321273e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.990635080202520224e-03 -6.170682481547873355e-02 -6.924018026704477358e-02 -4.568667130621317796e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.048234312838054905e-02 -8.497245996041090377e-02 -8.990365947569439742e-04 1.239245656241783067e-03
0.000000000000000000e+00 -1.381551055796427280e+07 -6.415720918221630431e-02 1.349518821997577889e-02 6.618393443003731114e-02 9.007698299058447544e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.717855277140960035e-02 9.872184227431732295e-02 7.711606287393854564e-02 -5.346701846575563355e-02
