,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23
0,-3.13549765389906,-0.25933634704873,1.70269415341121,1.12967560825076,-0.873554487356887,1.93211389045675,0.637043258576365,0.05430312221899668,-2.08974824990304,0.831864379993605,-0.04345883560008627,2.23925441242823,-1.40467109619077,-1.25313142304445,0.553706937177153,-0.699713556114893,-2.61093285733975,0.178699720267716,0.343942935160658,-1.89080605568219,-0.582038304123382,-1.54873162664115,1.39353103855864,2.62174991080002
1,-2.58801689448814,-0.109125904496941,1.66186623145659,1.45592897788585,-0.650809870150987,2.41762346636691,1.04170831887394,0.272984832051103,-1.74431965700936,1.09028190852994,0.150336432564838,-3.11935275530597,-1.16247432340525,-0.910967339422975,0.724689450535851,-0.361777273248701,-2.10487181637427,0.441247982986096,0.630060928228219,-1.59669222798482,-0.167254520818997,-1.34557579439579,1.55948490639512,-2.9514564405558
2,-2.16763624566806,-0.01029098802235704,2.03480711004774,1.53403432991923,-0.623791239191483,2.54328872870811,1.17646910576659,0.512187634496883,-1.76235415082841,1.32489921551574,0.231447410333057,-3.06059142667384,-0.94148660113983,-0.690625747422057,0.897695072145807,-0.391609985671106,-1.9470916692105,0.540268761541596,0.713404316844377,-1.37725380212812,-0.254979817712286,-1.14535851345272,1.78089980124336,-2.48245400692493
3,-1.98746726297603,-0.01859844682685237,2.06214979991107,1.72455350717365,-0.555445305423631,2.38098787500042,1.25179028380097,0.503223931781731,-1.68312609396139,1.46340019023805,0.263381769018597,-2.5824563735453,-0.948297421260839,-0.745095738277868,1.0304070832664,-0.265757106670698,-1.86963256199712,0.687933700801285,0.841800994451982,-1.20286487904906,-0.18104603619066,-1.09750929843156,1.95031992488178,-2.34314435385789
4,-2.48938380189145,-0.01523647459870485,1.72950097632719,1.48126020420729,-0.840573493405452,2.23018390096655,1.06453869035176,0.387524952684308,-1.70321969858006,1.18925329319289,0.08742574493064659,3.05923927392356,-1.22860846112212,-0.905496242646666,0.678127888575524,-0.459731997931695,-2.10451629085032,0.548989647033481,0.597298861417087,-1.4672953678989,-0.327708362768183,-1.27529665893565,1.64218572081258,-2.97285548317907
5,-1.80547925205197,0.195555068589007,2.35451170148477,1.66831912890723,-0.443942045550939,2.72752763876237,1.22262291305217,0.455318106246925,-1.47813359870054,1.45007336165839,0.355277107890099,-2.67904892381026,-0.955859713848721,-0.584532329363453,1.16178733873349,-0.239617916030332,-1.73597505266004,0.604859631672179,0.873692167798454,-1.31087894350942,-0.110428457466304,-1.01998527993624,2.20523197564101,-2.34682995835047
6,-2.05841815093653,0.03788766924000993,2.67846415797037,1.83699741382497,-0.443632997569396,2.78148332326927,1.19108687532113,0.445740720727475,-1.37359535184206,1.56085927936684,0.290138686345241,-2.81213120597548,-0.749267423043327,-0.672210448572471,1.14654537682646,-0.318485889160641,-1.59716720519682,0.745757899664553,0.906040810692986,-1.19724719009496,-0.104527260813349,-0.964479635885691,1.90897498779887,-2.39728014649884
7,-2.35730342997755,0.00173128272818646,2.02175179324575,1.53084120423163,-0.552075067472134,2.46439684453024,1.01990750121862,0.158178034038223,-1.80417788275474,1.27887435280114,0.04909010982977543,2.85111843017934,-1.00524032977062,-0.845423734648009,0.858388914634568,-0.46571780534777,-1.96544273583814,0.318220504803928,0.677865710105604,-1.39337572870755,-0.27505612159039,-1.18739738571631,1.77778410957342,-2.98690888394694
8,-2.69481306505633,-0.328577105417294,1.59161142271266,1.29101820414208,-0.824198047074186,1.85356875883882,0.873054199406039,-0.007313332069736232,-2.1492744526419,1.09516292965145,-0.118399758761253,2.15592576708475,-1.26119131620492,-1.04784816181617,0.614256650064182,-0.550351875470647,-2.39898887174355,0.141671803879708,0.303303975102168,-1.96831769731412,-0.442777815842194,-1.50703258818677,1.54153622759877,2.73876893384986
9,-2.18198139807085,-0.01727753631614225,1.99781411109327,1.62151939097514,-0.604922822758436,2.50533593647209,1.09501508750721,0.123841993050651,-1.63582331658035,1.38404054716473,0.07894215019508306,2.82135550686746,-1.12572100802855,-0.733181079738477,0.874600287056263,-0.409625118999508,-1.93665566092397,0.441864628753415,0.577045090697494,-1.32238018890515,-0.230778969257537,-1.18330114072384,1.88717775062863,-2.98896326914905
10,-2.96661216391728,-0.499540632472938,1.44421755322,1.13086405187956,-0.995164356241118,1.63428047446832,0.73217820528195,0.0614721635298487,-2.22169090091976,0.865511876137485,-0.164785246825928,1.98565341625684,-1.36245381563214,-1.24191807971786,0.510869176774716,-0.818465205826603,-2.5949008203381,0.215003090751473,0.377946826247366,-2.04191335343139,-0.707346490513116,-1.9416666876572,1.23143071353222,2.24111881459454
11,-2.49088479391277,-0.376132765444686,1.75495430946599,1.28600821714513,-0.891767832229591,1.98499000878122,0.936318758971785,0.08783751865137902,-2.03147436557158,1.06887715712409,-0.175727919801955,2.21030825911669,-1.15521478977407,-1.03619037253646,0.744666497490373,-0.734271364104836,-2.19511759864844,0.198500717647442,0.62918206473034,-1.86136081105401,-0.532823834448125,-1.46159722287346,1.50072809801821,2.43752490324293
12,-2.35428058732201,-0.201092668058977,1.86582250232173,1.40094660871925,-0.812966902954746,2.18178992305209,0.977516956108219,0.182750344095104,-1.8140343154005,1.26619586552279,0.001775582117586976,2.44150915249772,-1.19102389648411,-0.94219955906882,0.801006547972021,-0.620149570278762,-1.9790035030434,0.335043575455656,0.584339183788457,-1.67320008471526,-0.365411519523396,-1.31312392629663,1.53032766447334,2.9497018796911
13,-2.64931839055213,-0.356296077212657,1.80848367605271,1.34603504045363,-0.778211916484891,1.86012053172566,0.792187140941009,-0.01494754151603161,-2.1827698690226,0.94320847210962,-0.152903154848554,2.30279620808567,-1.2682372907916,-0.99095802945703,0.589744342835493,-0.574196314822188,-2.37930273253963,0.273896641196969,0.480604573076926,-1.80813864776039,-0.437207203095308,-1.52144590481595,1.49515874902145,2.65025353020413
14,-2.2858543643088,-0.174690925335426,1.93409964607311,1.61162678723817,-0.675742727219135,2.26818188341215,1.00987413233727,0.261882247972571,-1.72478247169183,1.19847305322772,0.06839980286396083,2.74583729802261,-1.1504646602269,-0.834078725807244,0.861049396699501,-0.535592879071204,-2.04136578759663,0.579619855927171,0.761968588245785,-1.36284111113503,-0.279182606380109,-1.18975216762362,1.76628826655268,-2.74220675087976
15,-2.76287550009988,-0.21603923722402,1.90470957952119,1.33909076832422,-0.724209467831851,2.20297430967861,0.951169632348878,0.21258335795287,-1.92448192023405,1.11192109643004,0.005148647251579931,2.49139761222848,-1.1870548049247,-0.85755981256012,0.663131227629387,-0.547306875112333,-1.98289288697331,0.362596160518696,0.430127039599324,-1.70447028302375,-0.302538032151904,-1.25089470894211,1.77779436600125,-3.06188895094865
