weight logl k1 k2 k3
0.000000000000000000e+00 -4.347280655572760105e+07 5.151116200953909097e-01 3.801773667326080464e-02 9.170099456198396171e-01
0.000000000000000000e+00 -4.347280655572760105e+07 2.795307480805431233e-01 3.115516322233402580e-02 1.698432685233508543e-01
0.000000000000000000e+00 -4.347280655572760105e+07 5.783534804453340783e-01 3.880260360024689881e-02 8.346728275809196518e-01
0.000000000000000000e+00 -4.347280655572760105e+07 8.191374800863763239e-01 5.916317959965178286e-02 7.878639731449884609e-01
0.000000000000000000e+00 -4.347280655572760105e+07 5.501990730902717175e-02 3.481205867714350921e-01 2.014755141779084324e-01
0.000000000000000000e+00 -4.347280655572760105e+07 3.201282157170096676e-01 2.216008558542365003e-01 1.433100883658485758e-01
0.000000000000000000e+00 -4.347280655572760105e+07 1.256792738056846659e-01 1.363502516260267639e-01 3.428234255046426204e-01
0.000000000000000000e+00 -4.347280655572760105e+07 3.500607880752037993e-02 9.478127307107719890e-02 1.612150898474284944e-02
0.000000000000000000e+00 -4.347280655572760105e+07 9.598881907748565423e-01 2.446475745786358402e-01 8.752032491919053969e-01
0.000000000000000000e+00 -4.347280655572760105e+07 8.482203655958066024e-01 2.346423535934447635e-01 8.359699589898936800e-01
0.000000000000000000e+00 -4.347280655572760105e+07 9.771484363388717176e-01 2.987246735122032204e-01 6.619615741479738524e-01
0.000000000000000000e+00 -4.347280655572760105e+07 4.404960904239136887e-01 7.021600426939067496e-02 9.718963560292304127e-01
0.000000000000000000e+00 -4.347280655572760105e+07 4.464441611337740534e-01 1.874531737920837049e-02 9.415681696930401356e-01
0.000000000000000000e+00 -4.347280655572760105e+07 9.566348524346792725e-01 9.586166252070549287e-02 7.712258813828110071e-01
0.000000000000000000e+00 -4.347280655572760105e+07 7.925061747713048055e-01 8.193282067919613887e-01 1.718566858904979622e-02
0.000000000000000000e+00 -4.347280655572760105e+07 6.047379433414851180e-01 3.257105230275325614e-02 7.389821766783560841e-01
0.000000000000000000e+00 -4.347280655572760105e+07 9.717818437113784347e-01 4.479347644758785441e-01 8.816136699286729606e-01
0.000000000000000000e+00 -4.347280655572760105e+07 5.159826444548316626e-01 1.487194030070552175e-01 2.448755455163664774e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.229602715713989713e-01 1.211477490768483323e-01 8.880855377042329302e-01
0.000000000000000000e+00 -4.347280655572760105e+07 7.263374345941470134e-01 8.904711120517339040e-02 8.585689775866338636e-01
0.000000000000000000e+00 -4.347280655572760105e+07 9.119587806158026000e-01 7.512232499694349031e-03 7.595445318513714961e-01
0.000000000000000000e+00 -4.347280655572760105e+07 6.810239809591744908e-02 9.117579749853099713e-02 1.351252066913154470e-01
0.000000000000000000e+00 -4.347280655572760105e+07 5.622426990915414535e-01 6.926975398628387737e-02 7.128396039047002475e-02
0.000000000000000000e+00 -4.347280655572760105e+07 6.940843581642945903e-01 2.460424197866488694e-01 8.734932978630656208e-01
