k1 k2 k3 k4
6.380239144640220683e-02 -6.362320202125792967e-03 2.989753364495514876e-03 -1.681183768125898981e-04
6.540742568264687473e-02 -8.361239361891814603e-03 1.697786288971436797e-03 -2.888716904597410373e-04
6.574297374292287222e-02 -8.607037916875975858e-03 -8.095440249629437535e-05 -9.219308013906080124e-04
6.401909831896593350e-02 -8.182340046518646326e-03 1.669726901597862190e-03 -1.833901417011590818e-03
6.480310538293171385e-02 -7.627889371071130964e-03 1.429807406618771592e-03 -1.470358207929636785e-03
6.227383726279586695e-02 -9.264126591720531212e-03 2.842867340960703038e-03 -7.952164470110822947e-04
6.223509099331994698e-02 -8.554876115052817420e-03 1.601855709498306579e-03 5.027406704561226958e-04
6.259747078674551823e-02 -8.384756833330272996e-03 7.788248003608166936e-04 -1.299156347326468897e-03
6.347577529356451809e-02 -9.405690957657864004e-03 3.351212016699828267e-03 -1.380460381589232455e-06
6.434453871484854814e-02 -7.416328917923639685e-03 -2.246798763485685635e-04 -2.686764231486338250e-03
6.339682006283892113e-02 -7.952537044184193604e-03 2.370207369167112721e-03 -1.503803884171095451e-04
6.360076722046251185e-02 -8.025787779810153455e-03 1.109757255255389152e-03 -2.205947459020529688e-04
6.350157789760477178e-02 -8.800620991974344998e-03 3.421333545958638034e-03 3.646454192253872906e-04
6.469559686200843096e-02 -8.360572192801063451e-03 3.099476824009211873e-03 -7.200770106202125653e-04
6.362093809758412322e-02 -7.128487344419259797e-03 4.459543746087452076e-04 -1.003988059161006752e-03
6.415128600000810644e-02 -8.431212746150856807e-03 1.803630618146562226e-03 -2.218498879239860777e-03
6.350567493735423397e-02 -8.900797830933643295e-03 1.452662432638487933e-03 -7.737345666509742870e-04
6.298411658770219912e-02 -7.380767180432248886e-03 9.772218571767882223e-04 -2.124590804344433925e-03
6.456823911876283240e-02 -8.915454573624692625e-03 7.903003687835530311e-04 -1.882513930892990017e-03
6.401550217637827500e-02 -5.931110512692017167e-03 1.821389589252125907e-03 -3.748947355004944582e-04
6.347876848466277311e-02 -8.141826242720168194e-03 1.345373901057350663e-03 -1.021064046611938614e-03
6.545909859237697415e-02 -7.969845927759428017e-03 2.346162157286849070e-03 -8.203752964736354958e-04
6.443187258002655571e-02 -8.808597552249913809e-03 6.111015535825436995e-04 -1.086288073776364715e-03
6.431259989511947661e-02 -8.523994838495169146e-03 1.874607207338049863e-03 -1.285786397669727577e-03
6.142716774761811105e-02 -8.350311637122742603e-03 1.420253116815331507e-03 -4.412015456588674889e-04
6.395521353172059498e-02 -8.238412881262174858e-03 1.143499106142906174e-03 -1.595981634697110629e-03
6.380239144640220683e-02 -6.362320202125792967e-03 2.989753364495514876e-03 -1.681183768125898981e-04
6.323194398645179404e-02 -7.201681934405373964e-03 1.921466659286164003e-03 -3.180243071860072712e-03
6.457538140195903664e-02 -8.010230381804733790e-03 1.225227601083039852e-03 -6.297564254062609779e-04
6.637990480454969422e-02 -9.077599602176633642e-03 2.418601488514915410e-03 -1.350830624200216601e-03
6.430416909474634402e-02 -7.374729230216398035e-03 2.381087775042617372e-03 -2.067706001501745661e-06
6.574297374292287222e-02 -8.607037916875975858e-03 -8.095440249629437535e-05 -9.219308013906080124e-04
6.179616028502266101e-02 -7.483339919910445004e-03 2.718797346338397425e-03 -4.983357349316042129e-04
6.413387902254627515e-02 -7.823401863277804069e-03 7.068224598013594928e-04 -3.924884252351212854e-04
6.265496766498268588e-02 -7.142051733920740109e-03 3.543027943035681471e-04 -1.492374448777103457e-03
6.481222331386155000e-02 -9.093793059433002979e-03 -3.178543898179481131e-04 1.198610996437088350e-04
6.480859584589743205e-02 -6.709490678348362103e-03 1.661646860546858728e-03 -1.306706844390131961e-03
6.433651490887390412e-02 -7.250456260688861732e-03 -9.712730099377397952e-05 -1.015912175062305689e-03
6.376131154393122058e-02 -7.217757581262418398e-03 3.914666451485124266e-03 -8.248710258400848705e-04
6.346484506265473446e-02 -7.723697134192533675e-03 8.608833459507192476e-05 -1.261746919156508939e-03
6.398557260448453632e-02 -8.548948493062549780e-03 1.188056823331964940e-03 -1.546745743406158224e-03
6.333857158565978085e-02 -9.088895436475924461e-03 1.303642186983242079e-03 -4.096934418884451423e-04
6.512750184486734706e-02 -8.254570654247478378e-03 1.556439002975903985e-03 -6.495899741534166827e-04
6.394356433803319306e-02 -9.056146052729904805e-03 1.137140059808847137e-03 -1.442226459740542088e-03
6.267790662227457066e-02 -8.835543573704904285e-03 5.239954347789482769e-04 1.708136825744610565e-04
6.352055856325805605e-02 -7.713898588319736960e-03 9.194355989488450787e-04 -1.648751205445178614e-03
6.442240278781624641e-02 -8.780346324562510185e-03 1.837731375010240309e-03 1.230319325076223436e-04
6.332826763872709264e-02 -8.575062702541380588e-03 2.158927196718882224e-03 2.445649931294979762e-04
6.270976877723669074e-02 -7.896901920142196385e-03 2.385299536846602342e-03 -1.871504834859372135e-03
6.406607956010584859e-02 -8.753402825608047610e-03 3.664345561924936545e-04 -1.452195152693291913e-04
6.269418177438557116e-02 -8.148101096610682603e-03 2.984099631903519567e-03 -1.772123355748583817e-03
6.502841759267519173e-02 -7.545914684910448589e-03 1.370127733939588421e-03 -1.254705739476141835e-03
6.456065802082117111e-02 -8.928197731550985283e-03 3.120900790464412045e-03 -5.804847110794097986e-04
6.226474836725653939e-02 -8.770271069091645222e-03 1.201480314644329250e-03 -5.042254663490397526e-04
6.323194398645179404e-02 -7.201681934405373964e-03 1.921466659286164003e-03 -3.180243071860072712e-03
6.301222908313452997e-02 -9.643138597855260841e-03 1.458784281642949709e-03 -6.662973261552102011e-04
6.363982762284253747e-02 -8.576514305799434745e-03 2.341072047879852458e-03 -8.894108140510559313e-04
6.511283552458010937e-02 -8.261693823903987210e-03 9.379507185923313672e-04 -2.151695959504651423e-03
6.386634141566294165e-02 -6.921549365383999897e-03 1.149296657522017040e-03 3.498043550820284509e-04
6.409086457562657158e-02 -8.195563495547966704e-03 2.176311192708918485e-03 -6.606297963221291480e-04
6.315837381231692582e-02 -9.709299527373704830e-03 -4.684909528095970721e-04 -2.580037875714438766e-03
6.408778430215103517e-02 -9.423035138247673470e-03 1.372741221094028741e-03 -1.389826278340763888e-03
6.385582381956372844e-02 -8.099180611466361146e-03 1.980789199730062511e-03 -7.909748353339407512e-05
6.298411658770219912e-02 -7.380767180432248886e-03 9.772218571767882223e-04 -2.124590804344433925e-03
6.271400750474623309e-02 -8.818300584342422810e-03 1.226821765354643712e-03 -2.020576463286141711e-03
6.362543863752537221e-02 -9.882687701471284947e-03 1.217526395075108070e-03 4.940067719766683130e-04
6.392194080315929949e-02 -7.776091562173209626e-03 1.801721280965673522e-03 -5.069773097210322765e-04
6.386895045507184898e-02 -7.588791499073627156e-03 1.859947397776173794e-03 -3.694405982849896519e-04
6.325572090247735813e-02 -7.046580407343988606e-03 2.619327788357939113e-03 -1.365577845411886093e-03
6.233759227868232444e-02 -8.443367305067117634e-03 3.726330075069533843e-03 -5.323066503044315834e-04
6.323591339487893981e-02 -8.331834381039751602e-03 3.464039858712214537e-03 1.439848718808173222e-03
6.300791317175746808e-02 -7.948896897735951983e-03 1.925646469406891437e-03 3.524823942570864954e-04
6.500044630541473856e-02 -8.271865501381911456e-03 8.304224050460079498e-04 -1.142480565813494553e-03
6.268332368016010792e-02 -7.917718865706885323e-03 1.396691089687651655e-03 -3.204381440652659396e-04
6.378145911304280991e-02 -8.840851958816370315e-03 1.757649819357109955e-03 6.551902980074519878e-05
6.445896426080127695e-02 -8.822974876535286115e-03 1.065740917678081878e-03 -1.453055021566701521e-03
6.351959760584954817e-02 -1.038122843860023181e-02 2.291999253756824007e-03 -1.303893347695844751e-03
6.223808317378196064e-02 -8.754691045184115339e-03 1.029557453917348542e-03 -3.355495558567123116e-04
6.268672494113078364e-02 -8.333052447555611142e-03 3.252883554009350364e-03 5.987750011005044115e-05
6.243235825295401220e-02 -7.870647613939685261e-03 6.453804219973269252e-04 -1.540261590094099686e-03
6.360930415979451635e-02 -8.948748261541406013e-03 1.292203827205656852e-03 -5.409793024249986981e-04
6.225477724743080921e-02 -8.102514435673363602e-03 4.491427540465053880e-04 -1.098829191822428553e-03
6.360508984913978980e-02 -1.005176646179620215e-02 6.284320507699420189e-04 6.318756456112489817e-04
6.352342236852437374e-02 -8.290366840322554998e-03 1.338182658589731622e-03 -2.770127570905639436e-04
6.287402780610118480e-02 -7.990781715601830149e-03 1.221175847644848100e-03 -1.518956272690080711e-03
6.392827663319419762e-02 -9.607536937957072976e-03 2.858824890005190467e-03 6.852113306525381420e-04
6.376285288729036105e-02 -8.894865086279998834e-03 1.351620823169003005e-03 1.221804086804223477e-04
6.234264701043634727e-02 -7.962432622032694640e-03 6.525647814341617448e-04 -2.216258558066480644e-03
6.474171576538820250e-02 -8.154675494849106254e-03 1.380819609387226587e-03 -2.508532343910713225e-03
6.524333605878215869e-02 -9.754260931377461974e-03 2.945284630373551371e-03 -1.685838266319725220e-03
6.373769682302513062e-02 -9.371234917601528602e-03 4.239126344806887214e-04 -5.489682138730550554e-04
6.508372718195537532e-02 -8.409896893947985119e-03 2.039222498359749558e-03 1.248240258086757981e-03
6.369186322427886071e-02 -9.765193331292360002e-03 5.113759079139884589e-04 -1.818471083055231419e-03
6.442051668307766099e-02 -7.654394552882665126e-03 9.484242944976656320e-04 -7.717735177103779431e-04
6.308283105504419730e-02 -7.305672376712327165e-03 9.439408162467827212e-04 -6.358510061479638598e-04
6.337403950396086616e-02 -7.280779933762610012e-03 2.709557154034425430e-03 -2.169461479903087020e-03
6.225411932898364253e-02 -9.060887114388599395e-03 -1.808890588284040035e-05 7.246516646211564883e-05
6.344765887840944640e-02 -9.598927833467468806e-03 1.110995965111397088e-03 -5.402934069986264909e-04
6.256356688287964540e-02 -7.815984779268286831e-03 8.046743495565139570e-04 -1.341140338549887123e-03
6.300321990383048187e-02 -8.470786323750395530e-03 1.740230297514772095e-03 -5.401282798525863793e-04
6.319538883982056543e-02 -9.413303738078138139e-03 3.196960660392100806e-04 -2.779887396990338155e-03
6.535560865091680216e-02 -8.497985873032923299e-03 3.630955052480455691e-04 5.233413062366992774e-04
6.285665790368177852e-02 -8.105304765892690222e-03 1.103577590799792452e-03 -1.538083045768454116e-03
6.276938696641384818e-02 -1.022712904694475511e-02 1.248623928399902883e-03 -2.099087147361122785e-04
6.340733927698527506e-02 -9.555411571422103845e-03 1.018713188627409783e-03 -2.358295838410295886e-03
6.308283105504419730e-02 -7.305672376712327165e-03 9.439408162467827212e-04 -6.358510061479638598e-04
6.328128852264233717e-02 -8.198963847285981044e-03 1.138314690658864814e-03 -1.867082391283220177e-03
6.420915211046288040e-02 -7.447817598525474647e-03 1.759266809390647168e-03 9.533334991919939494e-04
6.362792950736162467e-02 -9.556548889304211647e-03 1.949040839701307593e-03 -6.772181717118880284e-04
6.369892020995807091e-02 -8.394760713008236896e-03 1.482235735808010157e-03 -1.453595444795091618e-03
6.283557862727892629e-02 -8.471465622667012640e-03 1.510838473011547056e-03 -1.020033965813987864e-03
6.354005666546774789e-02 -7.472492871595681763e-03 2.608487240401219376e-03 -1.045961581561810627e-03
6.397079937812297223e-02 -7.574634966027074534e-03 1.494719298572616539e-03 -1.941794446653710704e-03
6.307740532986833015e-02 -7.797897748240939508e-03 1.848321111730194533e-03 -6.327977279193680582e-04
6.320749369141495655e-02 -6.954051009344763834e-03 2.704402342643422164e-03 -8.805503444303808269e-04
6.369186322427886071e-02 -9.765193331292360002e-03 5.113759079139884589e-04 -1.818471083055231419e-03
6.422087611465401857e-02 -7.317746952456266607e-03 1.932578069672841181e-03 -1.883489019472245340e-03
6.198973251243891647e-02 -8.285530020660597517e-03 8.729073595229452920e-04 -3.186154982252345502e-03
6.316608898292605523e-02 -8.394854659730499602e-03 1.157931788879504320e-03 -4.711076598187535769e-04
6.495792197478139629e-02 -7.184158711878080306e-03 7.227319363362350035e-04 -2.390578020983247232e-03
6.394511068071828674e-02 -9.417909957578657343e-03 7.617008000710551174e-04 -3.440174931868822394e-04
6.351462685939390784e-02 -8.628145427949943103e-03 6.639530516616698463e-05 -3.412292338737799025e-04
6.477111265094867565e-02 -8.517733935724206007e-03 1.675821883972528070e-03 -6.419936058842390381e-04
6.322014481585921941e-02 -7.994107462760496885e-03 2.067582680622931379e-03 1.183324542072400343e-03
6.298062643491855739e-02 -8.172336912401378939e-03 2.028273829754567714e-03 -7.371793076892119156e-04
6.298961117234452844e-02 -8.332286786705708770e-03 6.236636273974915934e-04 -3.839960379940637880e-04
6.529888863550312172e-02 -7.995570178987901344e-03 -9.254278895876044686e-05 -1.662251842472567409e-03
6.280543986062933626e-02 -7.851665576199429175e-03 4.829441490544761351e-04 7.914981232162721092e-06
6.306362726014133613e-02 -9.258882864607895224e-03 1.907694178536353813e-03 -1.365775294674159701e-03
6.380146367171912747e-02 -7.154907292179990552e-03 3.359328545387937903e-03 -1.676068024940302603e-04
6.327730246717136464e-02 -9.326000033191547689e-03 2.493228104010050683e-03 9.011823325433265808e-04
6.275744686146772500e-02 -8.303947387815716064e-03 2.749295859702918787e-03 4.770771479742363930e-05
6.433486151673381559e-02 -8.231974933237865000e-03 1.523166646619639186e-03 7.963369238021267282e-04
6.316045298925351825e-02 -7.468235327524136435e-03 2.513227741477747079e-03 3.793993126390560189e-04
6.426170179516707548e-02 -1.047716523908179265e-02 6.025167655708124625e-04 4.897297800752625774e-04
6.408778430215103517e-02 -9.423035138247673470e-03 1.372741221094028741e-03 -1.389826278340763888e-03
6.326573851601249854e-02 -9.649718454360578512e-03 2.198291467904650576e-03 -8.811596744204841514e-04
6.216649974767127218e-02 -9.404344099215228292e-03 1.887352303673761611e-03 -1.579780156445928507e-03
6.384707844086787154e-02 -8.969596359717807443e-03 1.672922861542858186e-03 -8.574527823952543537e-04
6.338793605477521798e-02 -7.420783290867205562e-03 3.793649605971199934e-03 -5.245357350419643794e-05
6.378027750833717424e-02 -7.113669047420209668e-03 1.486138949018875333e-03 -1.683548559915384879e-03
6.370442182413418863e-02 -7.024979711247547609e-03 2.813519994575838790e-03 -1.150780704234979912e-03
6.513021086307116403e-02 -6.624121433074198206e-03 2.841372111762080488e-03 -3.176950661175625967e-04
6.490276511339149179e-02 -8.839287617765784200e-03 -3.685262690503315897e-04 -5.417847583798346411e-04
6.456065802082117111e-02 -8.928197731550985283e-03 3.120900790464412045e-03 -5.804847110794097986e-04
6.344009672745215545e-02 -8.892843157329327619e-03 2.088680775342188767e-03 4.501394954859183617e-04
6.455054469031146214e-02 -8.904097417526485314e-03 1.768453552849116872e-03 -5.425827252127923828e-04
6.373565670569972252e-02 -8.548577305640181478e-03 1.815214432358255858e-03 -1.921484588657693116e-03
6.472999200667869935e-02 -8.513931939098426382e-03 1.094870128259289865e-03 3.246805579141948117e-04
6.547539682002184724e-02 -7.434685543963884258e-03 1.120701894031128631e-03 9.036285872914551209e-04
6.369869470561581593e-02 -7.371331703368816379e-03 2.441930242396667117e-03 -1.670239963696140695e-04
6.389928949939979730e-02 -7.923523720980749085e-03 5.964896620306997521e-04 -5.130730363908653224e-05
6.405895459461000141e-02 -7.522119021279610740e-03 1.712257911188078130e-03 -1.777881032543476847e-03
6.445225160661913200e-02 -7.062378559645157705e-03 1.867314212267795481e-03 -1.448782161072165175e-03
6.286921201953440952e-02 -8.954583410990993309e-03 1.080316047674861890e-03 3.700842264334341936e-04
6.413387902254627515e-02 -7.823401863277804069e-03 7.068224598013594928e-04 -3.924884252351212854e-04
6.244823368553034659e-02 -9.206113737563859090e-03 7.016869227983724144e-04 -9.790486837815970400e-04
6.280543986062933626e-02 -7.851665576199429175e-03 4.829441490544761351e-04 7.914981232162721092e-06
6.428163190910232694e-02 -8.128644119515665567e-03 1.805594560126855264e-03 -1.562662469375947216e-03
6.376466395817295685e-02 -8.390757285703001611e-03 1.397515619682682120e-03 -1.556761543741680409e-03
6.220438695736493773e-02 -8.309297618182553968e-03 3.367551845679467304e-03 -1.804778784204402742e-03
6.386634141566294165e-02 -6.921549365383999897e-03 1.149296657522017040e-03 3.498043550820284509e-04
6.295874985520835687e-02 -1.070199115608558293e-02 1.880093094422122246e-03 -9.604063795237149925e-04
6.412320583717093236e-02 -7.330559948351564326e-03 2.243254396932264916e-03 -9.522183347351470539e-04
6.500323932620810652e-02 -9.479094182951383618e-03 1.061838910295903604e-03 -5.907199144073588259e-04
6.461197761973933029e-02 -7.468372150341323623e-03 1.528784093490581641e-03 6.201282732171409240e-04
6.479751653854767812e-02 -7.553960997615266626e-03 2.791245716752710493e-03 1.821481632547222729e-04
6.282239327831537490e-02 -9.317215916356216820e-03 3.072494320195004458e-03 -2.181907279934475197e-03
6.429149460156100004e-02 -5.607078127405518142e-03 1.307879499527792033e-03 -3.681172101485385983e-04
6.372580049006973391e-02 -7.704223605527679708e-03 1.289423520260998823e-03 9.923330773149718897e-05
6.330634957550432262e-02 -9.327939526419776195e-03 2.305114015779971548e-03 1.646038843679253905e-05
6.295667064835433480e-02 -5.855631101283509388e-03 2.821056517566769561e-03 -5.547876186614286720e-04
6.317795405509837869e-02 -6.820267931745255252e-03 3.138984452183385399e-03 6.944556885408320612e-04
6.379398640131173082e-02 -9.928221378262727659e-03 -2.472037941708554731e-04 -1.116240100252255396e-03
6.276806321744382577e-02 -8.995318088283799085e-03 -6.130426838776847909e-05 -2.268254603757888233e-03
6.296997491529182644e-02 -8.465900563835310200e-03 1.968603273511157492e-03 -8.367022243818689198e-05
6.268332368016010792e-02 -7.917718865706885323e-03 1.396691089687651655e-03 -3.204381440652659396e-04
6.315377625634277514e-02 -8.625719338969564665e-03 1.971805999992387592e-03 -1.162984225837576657e-03
6.380146367171912747e-02 -7.154907292179990552e-03 3.359328545387937903e-03 -1.676068024940302603e-04
6.344253091273144296e-02 -7.989680899487136556e-03 2.100141222642265548e-03 -2.005083839670879220e-03
6.426973338938035685e-02 -7.662777310071394732e-03 6.796568976491779157e-04 -1.509068632199531135e-03
6.445225160661913200e-02 -7.062378559645157705e-03 1.867314212267795481e-03 -1.448782161072165175e-03
6.353253830071306507e-02 -1.043776065246246332e-02 1.649559893254701204e-03 -1.313279329784311500e-04
6.386209025586234156e-02 -8.280668335371818567e-03 3.644088749081883516e-03 1.839653691944054259e-04
6.348933733951273028e-02 -7.934624303695847480e-03 1.700347117260386787e-03 -5.135896312788851281e-04
6.340343487109420528e-02 -7.361643581649243706e-03 1.213283311609997250e-03 -4.206840581361115383e-06
6.340109345955499687e-02 -6.093762987018941368e-03 9.680154484670716597e-04 -2.695746131639351062e-03
6.418168561379786197e-02 -7.861604782887873788e-03 1.580195808687359649e-03 -1.668415598967576408e-03
6.306769302581047287e-02 -9.170703627758250431e-03 6.358090408837419050e-04 -1.767346034226305318e-03
6.342658373650900128e-02 -9.092806257765900790e-03 1.910335011139838168e-03 -1.620022488961342377e-03
6.386585212408724122e-02 -9.249428747797092121e-03 1.283251328460230378e-03 -1.034886331893483669e-03
6.387025917318703283e-02 -9.527139560610659030e-03 1.429815316867893982e-03 -9.352719591147196088e-04
6.304428695226513280e-02 -8.620145147327312740e-03 2.737770532340949581e-03 -2.338808822183888192e-03
6.319900219967067301e-02 -9.245078060781314333e-03 8.813070533860017930e-04 1.426869646730527519e-04
6.313734298470791151e-02 -9.180445307595791471e-03 -5.382992453811519251e-04 -4.489313486455148716e-04
6.303797782981121478e-02 -7.193016187576992126e-03 1.664952808205638624e-03 -2.572228437589488270e-03
6.343681538829892830e-02 -7.808724303031824854e-03 1.600816932561241468e-03 -8.960853369665011670e-04
6.350979549635168975e-02 -9.112370103532621557e-03 1.389544183210869588e-03 -1.486746214275816436e-03
6.435773279133769065e-02 -8.388172143141234272e-03 1.108346192024711740e-03 -5.884473430770864599e-04
6.431655068031133515e-02 -8.356495550148737572e-03 2.175369841380406233e-03 -6.218386955963162155e-04
6.329123541176726042e-02 -8.933205777929456581e-03 6.486588193539422065e-04 -1.104808999395495706e-03
6.319596036404459549e-02 -8.517032992479606213e-03 1.758049411072784562e-03 -2.162094598032335280e-03
6.265081434640101810e-02 -9.338441102163558272e-03 1.010633567994426163e-03 -1.805714278933084893e-04
6.419827060263977314e-02 -8.629999551739389596e-03 -1.469086149798543017e-03 2.644068201334004442e-04
6.485775717524241979e-02 -6.843342658469739326e-03 4.367863717600228846e-03 -7.602356517610736608e-04
6.377030372468267538e-02 -8.462616015021712235e-03 2.138497609455586312e-04 -2.150334658210295569e-03
6.364125067782333556e-02 -6.821863589912796622e-03 5.743161084585113318e-04 -8.618218574077129990e-04
6.315165679469758597e-02 -1.026498478637040412e-02 1.058846880184469152e-03 -5.048968469660436442e-04
6.316045298925351825e-02 -7.468235327524136435e-03 2.513227741477747079e-03 3.793993126390560189e-04
6.466108371231826801e-02 -8.447685791062281568e-03 1.898297588315028817e-03 -1.073742291430410112e-03
6.435121603908020016e-02 -9.960483140677753311e-03 1.018822039292016646e-03 -8.456849359165380386e-04
