"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.378058509048252500e-02,-1.160522034644864003e-02,8.453638211624507712e-04,9.052086176286562374e-04,6.377351214851845196e-02,-1.161394855537564719e-02,6.293421260186204957e-02,-1.253828843980582530e-02,6.465126878466420646e-02,-1.068527665394297665e-02
