"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.358150063114696715e-02,-8.028455327231336092e-03,1.837761032269831594e-03,7.623538657406664495e-04,8.057782120416552259e-04,8.041469308100410726e-04,6.358656364910261760e-02,-8.033753348436450947e-03,1.826522099540886512e-03,6.283380061556331775e-02,-8.842851662900580445e-03,1.035172658139307811e-03,6.432639055966057895e-02,-7.218404229516908396e-03,2.660376940817471558e-03
