"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
6.359122784008978957e-02,-8.213997591840454041e-03,2.274765625794168428e-03,-3.384719251054498380e-04,7.820694335811661244e-04,7.949799428206094729e-04,8.147489702132256362e-04,7.905938828874199903e-04,6.358792889385797564e-02,-8.195899285272187362e-03,2.264101276117341799e-03,-3.243653025569864790e-04,6.280291129091408742e-02,-8.996948232978002613e-03,1.477992662941504665e-03,-1.159766986262299486e-03,6.439345829864609461e-02,-7.414624253120588593e-03,3.111488512450272248e-03,4.881418633925910244e-04
