"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.915569128597679804e-02,-1.323280825321442207e-02,5.145485499762584170e-04,5.443874620364455791e-04,7.915102061548126566e-02,-1.322072254097647614e-02,7.864822803262147555e-02,-1.378364899721222503e-02,7.968243805325941898e-02,-1.269573367130825969e-02
