,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31
0,-3.04474163818189,0.800529690203832,1.1067919846927,0.344854057213615,-2.0029258710617,1.20633745699658,-0.476358359123865,-0.337366203253007,-1.88824974989232,0.123923488622279,2.62135837035576,1.46943435466688,-2.28617260887306,-1.33878729645594,0.582001537297739,-1.70663241364684,-0.877302930974684,-0.165162510145934,0.02941897091795446,3.01912428345736,-1.20902049262493,-1.02780432484598,-0.726943659834037,2.28345435627905,0.209257807160317,-1.58491497218267,2.09967901997467,-2.76886649454073,0.519905865564466,1.84277101205522,1.75485991046854,0.839980367580163
1,2.76573501691327,0.47772931831061,0.807798946511671,0.04833575361155902,-2.60086682641403,1.05681503644378,-0.765553588940984,-0.620916780768823,-2.38605084214159,-0.168679646065664,2.01768015021959,1.14839907014945,-2.96282214887772,-1.77129668990386,0.304628899407121,-2.25380955566375,-1.0923021890264,-0.500697361197507,-0.354578479121774,2.38511914551296,-1.418818046723,-1.26695128782392,-0.904373604103705,1.80211794836362,-0.08388090248768929,-1.95279485827023,1.68467703479792,3.0700397768403,0.23351404153402,1.51325986456107,1.27729942795029,0.567531083462192
2,2.91703133172697,0.57247826138383,0.974715617579504,0.255832532826832,-2.27915301198174,1.10269136361335,-0.723274069268801,-0.538262321095758,-2.17483247022357,-0.218818638851168,2.24600872213828,1.2309514455182,-2.89893582118292,-1.48148024497377,0.502148518919488,-1.87293858881595,-1.0669941763874,-0.483295840372829,-0.33071056917052,2.53392351144891,-1.41249765491374,-1.20719135085556,-0.955178443532398,1.97479169530499,0.07146324689948312,-1.66446888549641,1.66376260199325,-3.06543021889415,0.39713769883212,1.50934290150609,1.44423818787417,0.869358178204753
3,1.93483225129714,0.182177210060319,0.501275182515521,-0.256910848849348,2.90190443832108,0.64085121509602,-1.16001563027058,-1.09267292067716,-3.12388348976046,-0.590992205429684,1.64948864935138,0.675911899204892,2.53150964036776,-2.18763705838426,0.03996401147971616,-2.69410806464319,-1.56620220480562,-0.833983423206857,-0.671163397242214,1.83645536691288,-1.92484404412399,-1.70879111259867,-1.29892058163848,1.55466207759718,-0.401004738582919,-2.33049122229144,1.20560987138213,2.4109370114266,-0.009054994141366953,1.03813220518068,0.915110912044542,0.382881673714861
4,2.34456499732628,0.384184535440155,0.540287572657535,-0.04230975596214116,-3.0148641975827,0.780096566879095,-1.16409811314451,-0.927929736040297,-2.84073578611629,-0.45570250073416,1.75295145346834,1.00621776831079,2.78747687486022,-1.77200000154235,0.222600836199537,-2.41354495219319,-1.29743377776207,-0.731899000553078,-0.641693756762718,2.0267264866741,-1.56077956862856,-1.47587987147046,-1.2437053177965,1.53869581207598,-0.33034627381072,-2.27286943584393,1.38707044443987,2.59396259603654,0.117160082635784,1.28442476162259,1.10918043906196,0.470009468543077
5,1.89665975409641,0.09359857956335861,0.379315027707529,-0.174858542629361,2.91098759281364,0.507518103520394,-1.190196997666,-1.0821304279637,3.13711634555039,-0.61173949846633,1.55199041715206,0.628994597334169,2.35372975258645,-2.46546841060024,-0.05171233588081992,-2.70018741749847,-1.55604507354401,-0.943481042772401,-0.831576382974443,1.71688539489718,-2.16346373792215,-1.87521219748346,-1.4104550338813,1.36017147678796,-0.317950243128584,-2.55308704519783,1.18769438847261,2.06926160459789,-0.102199000920986,0.990021422098523,0.770997503962478,0.221914871919755
6,1.44170349985967,-0.194642014172567,0.09324068137287142,-0.548924662479798,2.22326409343553,0.215007040000274,-1.54978317267019,-1.48067216095788,2.41695283468957,-0.926833394403428,1.20211690432595,0.406245579001562,2.00483442913451,-2.95667524333092,-0.385627377033644,2.72990655554769,-1.99451589853024,-1.24103651210096,-1.10789074208176,1.26117161635861,-2.62229144425791,-2.37427777065708,-1.79080331332595,1.02951623492004,-0.80678542445848,2.95749719841992,0.747329787590547,1.72693092533183,-0.408846831860215,0.605293915921103,0.556219039171651,-0.03898342129279295
7,1.35057508876809,-0.262714280286688,0.04100748864615292,-0.890919456040778,2.0897098705966,0.184435963862106,-1.59283576480199,-1.49414821668132,2.20760421893905,-1.0132317864052,1.00895581443068,0.283240454549943,1.71448144102436,3.01906365158844,-0.278205392845581,2.63990748056671,-2.23616977005763,-1.32687091334259,-1.20177159905531,1.22240660325028,-2.67261760557503,-2.45025663278327,-2.02273512810895,0.924331258116387,-0.977258561586985,2.83943039909281,0.776640543252485,1.62982041714677,-0.653396139073672,0.606534944274671,0.442921530276196,-0.05155092709421406
8,1.81664117555268,0.03418842780917892,0.262667743254932,-0.421493388298191,2.50950108696131,0.380665878155285,-1.38589989688798,-1.25810270989924,2.76194905975103,-0.758919632588926,1.32397112273457,0.535241356920932,2.28136104170622,-2.55114498988623,-0.102719916369483,3.09828636103158,-1.77529975738009,-1.13958356818376,-0.902395135165211,1.40910513203079,-2.28462361245475,-1.97959768394083,-1.50478725948656,1.16033496695855,-0.64593270067612,-2.97214210057194,0.97088434414832,1.95978315262572,-0.265858117059688,0.838338537954245,0.733716340518203,0.122843453325138
9,1.60707543402381,-0.122014564190722,0.133286257412989,-0.540276225607096,2.36045425654732,0.192940021409542,-1.538071118369,-1.3638166446514,2.63468537580838,-0.790128885138325,1.3022656400124,0.393860728776675,1.91511461066801,-2.82519690534755,-0.232066596373499,2.79917438063397,-1.79178376124889,-1.21390917693823,-0.998170757220054,1.43783490964339,-2.3475534219261,-2.14138667304747,-1.64870410761294,1.13138054388676,-0.699827025572234,3.09603499344368,0.95525075870559,1.84860518211093,-0.399610342579992,0.852571750694565,0.582986797274482,0.04196890566821087
