k1 k2 k3 k4
7.696744480247705300e-02 -1.201246227281774215e-02 3.533203334420115249e-03 -1.132708819345740192e-03
7.875348307912513612e-02 -1.177990930214559140e-02 3.363505592282933776e-03 -9.715185818291588449e-04
7.857922784907264702e-02 -1.160560979493924227e-02 3.346648592028572677e-03 -8.866077066808086826e-04
7.870753449796982770e-02 -1.195346134953659267e-02 3.446723263501511036e-03 -1.285322677515091105e-03
7.909683757969945828e-02 -1.202118296841168943e-02 2.845735297927157181e-03 -6.876985931746903979e-04
7.935187139107618970e-02 -1.203233148901451666e-02 2.835846509907508084e-03 -1.068996999670654424e-03
7.813856564545371142e-02 -1.247325914169077066e-02 3.035540115954415974e-03 -1.242214191125551315e-03
7.866249679497455682e-02 -1.278989779653594283e-02 2.771491541106854695e-03 -9.776466535250522005e-04
7.796575741572522866e-02 -1.161280015841174851e-02 3.170393835535703642e-03 -3.060763799877380675e-04
7.848417608893124009e-02 -1.167465415195551026e-02 2.724431761546908248e-03 -7.644368662180073271e-04
7.889744206775359259e-02 -1.168762232436140747e-02 3.451559420219948993e-03 -2.300814437071058149e-04
7.904880440197334379e-02 -1.170068535844867585e-02 2.682084868405293365e-03 -1.559895070860475852e-03
7.833893038997802316e-02 -1.140233897493529713e-02 2.835853619269940173e-03 -1.414602746471052552e-03
7.824505002140577647e-02 -1.218183092884986274e-02 2.376277049105479655e-03 -1.010878203488607685e-03
7.863869167552084427e-02 -1.241261807918969673e-02 3.112623565638503176e-03 -3.364312538845226630e-04
7.856317761350115059e-02 -1.081548431968744339e-02 3.130317914702335225e-03 -1.522960015167440506e-03
7.897108739443234326e-02 -1.212581158066851350e-02 3.196304737761446191e-03 -1.447241960890285895e-03
7.898370571253041095e-02 -1.217365298787689842e-02 1.994629471729264525e-03 -9.086493827079739072e-04
7.869160741330763487e-02 -1.151702145255201204e-02 3.730355981422170397e-03 -7.149733271100688903e-04
7.842400921763789667e-02 -1.135457446216475708e-02 3.109643979073983822e-03 -7.439790838194154654e-04
7.796593508016255725e-02 -1.173987007924341686e-02 3.790541385502457783e-03 -1.023601988263123097e-03
7.860574471520515027e-02 -1.202446319994097956e-02 2.364822150377698939e-03 -1.014425920100106571e-03
7.748381267392476235e-02 -1.204513977097425304e-02 3.630453254399007568e-03 -9.511374127737781681e-04
7.905436931473580620e-02 -1.161765595580273314e-02 3.245388002954555096e-03 -8.451776449616282827e-04
7.816423265074098903e-02 -1.195568175435310354e-02 2.535086264229005626e-03 -1.473850353714084571e-03
7.817714912447465414e-02 -1.154566534707568426e-02 3.933251932020737085e-03 -1.198377721892268655e-03
7.866306748055851283e-02 -1.219820008796182464e-02 2.604016639609518791e-03 -7.793423064348242724e-04
7.903194202860028272e-02 -1.146510219752641668e-02 3.158031836908062329e-03 -1.231079905597745605e-03
