"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.963459912860307299e-02,-1.461536882519176399e-02,6.555058776479273349e-04,6.871462156407034515e-04,7.964112853217017451e-02,-1.460430356988709488e-02,7.897282511744188604e-02,-1.530298259766851854e-02,8.027962064754787241e-02,-1.393423450105416017e-02
