k1 k2 k3 k4 k5
6.394574226069368872e-02 -7.399062971670061772e-03 1.330123423295595519e-03 -4.082650898716705390e-04 4.178843173846258363e-04
6.222228509522143014e-02 -9.097107357248362947e-03 2.396623028793024024e-03 3.167347599106473677e-04 -1.129892905609442000e-04
6.240017100045383569e-02 -8.338761406789421682e-03 1.875265728699740397e-03 -1.349969580744236897e-03 -6.681093363958556797e-04
6.436862720585184716e-02 -7.086137112473148147e-03 1.853425820610585251e-03 -1.134691269788462575e-03 -9.307399239082553288e-04
6.274246084954379632e-02 -7.449738847079903636e-03 1.563009576003304701e-03 -4.697188599832036182e-04 6.596172507163100551e-05
6.402881961465206606e-02 -7.352488507515880789e-03 2.532483362782889103e-03 3.389303064741805427e-04 5.496879609829391500e-04
6.366307827579872902e-02 -8.127961431113078783e-03 2.490418822472389992e-03 -5.967685100177616553e-04 1.319505146564287079e-03
6.364673061064812787e-02 -8.887935191502646659e-03 -1.535527624410559788e-04 2.076472533869277992e-04 4.615786872163019083e-04
6.262880060399905746e-02 -7.703453728988340909e-03 1.575296567380382595e-03 -5.656148204035427174e-04 -1.503986608330551422e-03
6.359481665384478233e-02 -8.280047824790512379e-03 1.006218603807701450e-03 -3.789246987978001080e-04 5.240508767817286806e-04
6.361997555783710512e-02 -7.931615702239741550e-03 1.999175906296501992e-03 -5.185549951052942363e-04 -2.442549305872732113e-05
6.425365796484402980e-02 -8.449563549400948559e-03 1.870938341852035336e-03 -2.375878160314620624e-04 1.091484297559841554e-04
6.416244870698487035e-02 -8.594741503190256315e-03 3.543699918772125201e-03 1.780747530445020432e-04 -5.056107571252410615e-05
6.357098801273833311e-02 -8.222782416701407415e-03 2.725136059776339659e-03 1.043630509479046009e-03 1.117344631429845192e-03
6.455057275576378539e-02 -8.372526278237632513e-03 1.628747695713195220e-03 5.030078882772154314e-04 1.318225145804013954e-03
6.391560882658736675e-02 -7.427094299675779387e-03 2.049887050262072519e-03 -5.989016943364344758e-04 1.273327396590182015e-03
6.345141710762822185e-02 -7.740609642785695188e-03 2.408908620980934612e-03 -7.026055585807322590e-04 -2.284591949654052323e-04
6.289775713038947558e-02 -9.627033162875955896e-03 4.981929471533919074e-04 -1.774153453231036570e-03 -5.689910504941830816e-04
6.333843436615613220e-02 -7.279659327459192530e-03 2.155247743804905580e-03 -2.001814866486872901e-05 3.765515798139079662e-04
6.422344235353047437e-02 -7.120918804652362488e-03 2.658523374152399477e-03 -2.677483919610174068e-04 7.969884239208413490e-04
6.298636716223379728e-02 -8.038664977983084325e-03 1.249836785745167544e-03 -1.193666760017170203e-03 -1.907672257290826678e-04
6.233137793988235975e-02 -7.562794481316165163e-03 2.200872000454462407e-03 -4.765643429850002777e-04 4.662076498268968860e-04
6.440802151572874723e-02 -7.710580332553909622e-03 1.601171391278077838e-04 -7.471277858700081653e-04 1.666969439735696557e-03
6.399206409634808357e-02 -7.862336411779344281e-03 1.578620242351030933e-03 -6.571460871403478343e-04 6.924252068651881586e-05
6.239405205356596262e-02 -8.232923582180029509e-03 2.045314640897494263e-03 -3.296512673836293761e-04 3.937445646568227264e-04
6.394433795668327813e-02 -6.860218395794370760e-03 2.065406579014661403e-03 3.502247923495294124e-05 -1.135497188948897396e-03
6.387672925402662627e-02 -7.635123577272209805e-03 2.223471517812922182e-03 -1.805980169907461796e-04 1.954400626142757669e-03
6.148933644415824351e-02 -8.427553987709918148e-03 2.306549046617159537e-03 -4.301651070386103282e-05 -1.491692501468799836e-04
6.277080587684127910e-02 -9.376116306238621578e-03 3.674485958766848803e-03 1.980288451920955706e-03 8.722369513550765063e-04
6.480456840784812322e-02 -9.497685558262219940e-03 6.436536137185838724e-04 -4.869822831717884881e-04 9.982961898147013624e-04
6.510547575434141865e-02 -8.353883135338885380e-03 1.446446798391787247e-03 -1.019830117185732687e-03 6.755377401845841234e-05
6.404618317451263310e-02 -6.913393382883228910e-03 7.596534948030864154e-04 -8.903287864522185791e-04 1.130259561287941250e-03
6.261067049539401075e-02 -8.539100956082096294e-03 7.156927974354826416e-04 -8.899219261433999328e-04 1.746950807189201482e-04
6.423028904775457404e-02 -7.025213344183670050e-03 2.332892468946481945e-03 -3.554999594971575139e-04 1.347140063625157369e-03
6.165116380956875419e-02 -7.416907624176544145e-03 2.455628546386506850e-03 -1.968638575389189405e-03 -1.814859584660655223e-04
6.353116695037361317e-02 -9.867740383223827516e-03 1.839366115704635374e-03 -2.075851565613989758e-03 -9.919972310804686666e-04
6.397849135967190182e-02 -7.421459219129927787e-03 1.317464768495701932e-03 -2.360919047839221685e-04 2.397279300851151707e-04
6.396242913834143673e-02 -7.453785836117665653e-03 1.136984841133115154e-03 -1.138565563120502722e-03 7.666151218249650512e-06
6.522635528934972449e-02 -7.020268227262163596e-03 1.738848691974867466e-03 3.844539205209163146e-04 1.255240092110532224e-03
6.424029778465786822e-02 -6.821477911270468208e-03 2.611814098172279830e-03 -3.581733704570988497e-04 1.223179006729163687e-03
6.348503637596888960e-02 -8.292726810419148720e-03 1.213626855193550291e-03 -7.976386283265052279e-04 4.065072299416216950e-04
6.344397263607012838e-02 -7.048116930265524438e-03 1.279505316479440102e-03 -4.539998758617269647e-04 7.356303674267705706e-04
6.473658814220933921e-02 -7.491764793683824974e-03 1.144690355248820235e-03 8.043144397655577205e-05 -1.687912773807587197e-04
6.292601932155608702e-02 -7.344678838861057324e-03 2.643388436182725343e-03 -4.444059276064310504e-04 3.518420042517289570e-04
6.291503594953892775e-02 -8.609661231458690112e-03 -7.528272559846616030e-04 1.747075213424931217e-04 1.135451248257313139e-03
6.349143386546562962e-02 -1.000495806107275232e-02 1.809686494411627544e-03 -9.859665254203786589e-04 2.169379748761246507e-04
6.305872354657224288e-02 -8.261418319729901816e-03 2.635937511875546813e-03 2.247569357696904691e-04 -6.166656661655001148e-04
6.265842725439915717e-02 -7.903069408451618427e-03 8.739312676188798479e-04 -5.645096599971033413e-04 5.411457530503926971e-04
6.427196942806323587e-02 -7.853911158847620699e-03 1.497608991748639040e-03 5.619967163854322489e-04 8.021383452035679706e-04
6.245245110079300499e-02 -7.650776884421658930e-03 2.967964518517510197e-03 -6.586975901756997320e-04 1.849518713220435484e-03
6.445324468607790958e-02 -7.010595120341647779e-03 2.264414128535924275e-03 -7.237490475754670971e-04 1.279337171753019975e-03
6.488078133670277525e-02 -7.650747155914849884e-03 8.892698885343552906e-04 -2.888564589818287676e-04 2.541907331598397546e-04
6.353079687229115646e-02 -8.359809685803867851e-03 1.669902363387459898e-04 -1.165845999858083903e-03 -4.227830899544426924e-04
6.366136484538420515e-02 -7.244170354870516082e-03 2.989075335344579254e-03 3.574139846833357392e-05 3.029847812419939057e-04
6.445923938768710615e-02 -6.994411923179150170e-03 1.518168960829721637e-03 -1.626165055617329047e-03 -3.015681832212457891e-04
6.446709496232275183e-02 -7.285824483849123734e-03 1.585325245167898411e-03 -9.085641501189734015e-04 5.722924204976387319e-04
6.340062370756216481e-02 -7.347421159664205281e-03 2.420062542312903520e-03 -2.993903159270727699e-05 2.855596063495030590e-04
6.518104452931269832e-02 -6.901568204323291211e-03 1.862490651686893317e-03 -7.581254810126725197e-05 6.370037485152468815e-04
6.260395859235848293e-02 -1.057087046409181663e-02 2.428784501855421607e-03 -1.836457313479492037e-03 -7.006409585062628453e-04
6.478580227217853316e-02 -5.685487277806072770e-03 2.601312259764815282e-03 -5.712104890724656325e-04 2.476367454791461586e-05
6.366136484538420515e-02 -7.244170354870516082e-03 2.989075335344579254e-03 3.574139846833357392e-05 3.029847812419939057e-04
6.322779764293548488e-02 -8.592469296831231618e-03 1.110386785360864548e-03 7.572515951963509906e-04 1.906480658215026214e-04
6.485493012484555564e-02 -6.489257091065459004e-03 9.254223670815964198e-04 -9.739136789712193876e-04 1.286242695837935823e-04
6.304460352168675397e-02 -8.263736520712730571e-03 2.161790053076637075e-03 1.386399723039277720e-04 1.069962583362893405e-03
6.348132031113287721e-02 -8.645838970135377721e-03 2.405134953163121092e-03 3.226984425617196450e-04 -8.416816713232161407e-04
6.539223957722356539e-02 -6.471280415521363238e-03 1.000128768094854514e-03 2.324254842228368201e-04 -3.277245337787726420e-06
6.393299568860802418e-02 -7.276143715994581873e-03 1.974819036040770248e-03 -7.660045595071773850e-05 6.360162872837138437e-06
