weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -1.812594985204912722e+07 -2.233489661358012413e-02 -4.273623521728717872e-02 -7.632513169434723688e-02 -9.291481223478337270e-02 -3.031737326663279386e-02
0.000000000000000000e+00 -1.812594985204912722e+07 9.797488561127498663e-02 -4.241989054285915522e-02 -2.728569634391131427e-02 -8.815677310001923672e-02 3.270524434073940334e-03
0.000000000000000000e+00 -1.812594985204912722e+07 9.773709949682460318e-02 4.165215410862133094e-02 9.159040597214673785e-02 -3.596510912778894120e-02 9.038248521802572100e-02
0.000000000000000000e+00 -1.812594985204912722e+07 7.369477923084910564e-02 9.950459671981484733e-02 -7.265376392892762547e-02 8.870041495649902408e-02 7.608637517094599123e-02
0.000000000000000000e+00 -1.812594985204912722e+07 8.770419706582915920e-02 -9.476401901748032763e-02 3.381843414091895150e-03 2.777909158664340628e-02 -4.019262543663002646e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -3.951725769779797226e-02 -4.469118623087948994e-02 6.922886029529876084e-02 6.792593012302533539e-02 8.204714579636179783e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -9.274614806738507022e-02 -2.843995414238076336e-03 -3.426338064399042649e-03 4.969323597701960638e-02 8.794350346322574175e-02
0.000000000000000000e+00 -1.812594985204912722e+07 4.629111277921940659e-02 -9.470652440445953557e-03 -7.054720794810341589e-02 9.864010154730787350e-02 -2.613400650971707539e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -8.979636753958847306e-02 -7.402617261880420352e-02 -1.923071428220579637e-02 -8.493572671062335488e-02 -6.781616325129488643e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -6.238294985435353240e-02 -4.039182068605449288e-02 1.601244017951981846e-02 7.524278205562986988e-02 9.525163688674534446e-02
0.000000000000000000e+00 -1.812594985204912722e+07 6.476788759165563736e-02 5.225616055823201211e-02 -5.624824112697684314e-02 -2.848446501607407311e-02 7.314457037905078285e-02
0.000000000000000000e+00 -1.812594985204912722e+07 4.230677362636137140e-02 5.716292406162895579e-02 -9.991565653070584585e-02 -9.227572442074159775e-02 -1.249968516266761198e-02
0.000000000000000000e+00 -1.812594985204912722e+07 6.404350815650272644e-02 -9.138096484825664056e-03 2.906941865230910915e-02 6.327114592076235611e-02 -9.800309311553233316e-02
0.000000000000000000e+00 -1.812594985204912722e+07 7.863814675190436421e-02 -4.714891983546385529e-02 -6.237526508326569907e-02 3.117237057062188788e-02 -4.274470471849583370e-02
0.000000000000000000e+00 -1.812594985204912722e+07 8.721036786198263502e-02 -1.182042386751962215e-02 8.677940187867830280e-02 4.970702309242822081e-02 5.372312159456002489e-02
0.000000000000000000e+00 -1.812594985204912722e+07 9.645842788690969782e-02 8.956191292129953019e-02 3.290364726258351857e-02 -6.867597839886580013e-02 -6.214174405073738527e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -4.083713777423159108e-02 -5.819762723940207633e-02 -8.856328339327357302e-02 -6.695926220185488553e-02 -7.921717755820067985e-03
0.000000000000000000e+00 -1.812594985204912722e+07 1.647368879706231914e-02 9.447566899771514537e-02 -8.198779673605954832e-02 -5.586162174823288556e-02 7.415552849747061859e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -4.299757911228647977e-02 9.398986061996125740e-02 2.699345467707262025e-02 -8.229631337083834208e-02 -9.441200523139646472e-02
0.000000000000000000e+00 -1.812594985204912722e+07 7.344710621448577448e-02 -4.689775713209543007e-02 9.837764011931218744e-02 5.915165606214592420e-02 2.236591440348745241e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -7.832892128157438461e-02 5.886683064425243805e-02 3.336902298490682095e-02 -9.725307333018305689e-02 -3.877611927240043332e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -4.740528530888246661e-02 -8.116397067084141215e-03 9.857036650749759210e-02 4.619348249790491967e-02 7.082129803746783914e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -7.770451316435432465e-02 -2.564582355558518711e-02 -2.328817925230101948e-02 6.429324069506878181e-02 9.822648940699341136e-02
0.000000000000000000e+00 -1.812594985204912722e+07 5.286264662681428028e-02 3.102331873455252409e-03 -6.147127192232385018e-03 6.444391249511383091e-02 -7.073483124166360381e-02
0.000000000000000000e+00 -1.812594985204912722e+07 2.411957457616575873e-02 1.331228591111624504e-02 -3.026938681786343899e-02 -8.329546861610091779e-02 8.134190974533914154e-02
0.000000000000000000e+00 -1.812594985204912722e+07 -7.881413697085114245e-02 -9.816898549684816011e-02 3.523369615279894895e-02 -7.010970555618048494e-02 -5.555089764178316319e-02
