k1 k2
6.563260817283342319e-02 -1.255614976150901119e-02
6.483124815997640122e-02 -1.233333305976498651e-02
6.341589984159726190e-02 -1.320108698642642742e-02
6.432399391568990876e-02 -1.165037776798839853e-02
6.312416950545501892e-02 -1.170212891485192253e-02
6.537201340352155610e-02 -1.015284528291210409e-02
6.405362527419175556e-02 -1.225326439502492926e-02
6.315738442779922357e-02 -1.259228096301148736e-02
6.322003881431001449e-02 -1.116598397573188850e-02
6.416588173680146112e-02 -1.293817429575193356e-02
6.262322653265117722e-02 -1.211315072105537127e-02
6.352416317674475232e-02 -1.252007727936173265e-02
6.359891156606720108e-02 -1.147473806567944621e-02
6.220163194118130678e-02 -1.316617300510428135e-02
6.498059601713335187e-02 -1.026935840138251677e-02
6.385226735834800826e-02 -1.178315724025126576e-02
6.331840082362502620e-02 -1.158054447327785952e-02
6.315264242604781697e-02 -1.130295040403801743e-02
6.502260932351516809e-02 -1.077451219751943134e-02
6.362873903481969240e-02 -1.024687505416341238e-02
6.385522583419148135e-02 -1.224590661327611130e-02
6.370043359727006749e-02 -1.171807402088451133e-02
6.299642623070494940e-02 -1.105997210712841849e-02
6.222837614337140000e-02 -1.259477514194341785e-02
6.460241880320088947e-02 -1.085979845279984313e-02
6.385249217179417291e-02 -1.058819324137925955e-02
6.410126336277083281e-02 -1.360451627364039906e-02
6.324911261780782890e-02 -1.186375580864391932e-02
6.393895422769532710e-02 -1.198249369404666420e-02
6.354262871262367218e-02 -1.194587298226069960e-02
6.273875832765832272e-02 -1.294941511410041546e-02
6.395948627987099733e-02 -1.099023353646901013e-02
6.463725844089243666e-02 -1.121770047013764815e-02
6.456796802665762391e-02 -1.203591977164888971e-02
6.302190882611496958e-02 -1.041998820320048924e-02
6.318266791238208446e-02 -1.270884968054979136e-02
6.350213759285991411e-02 -1.091726761337123708e-02
6.537053156862349113e-02 -1.147365640966782618e-02
6.474834493375902778e-02 -1.133312333717056974e-02
6.463823837733814748e-02 -1.257923200305235967e-02
6.270165825135115556e-02 -1.264708693495063263e-02
6.330320958035057233e-02 -1.052556896314169044e-02
6.308590458352469899e-02 -1.174709135967047513e-02
6.484564215708446544e-02 -1.158389321615599377e-02
6.386317392253551550e-02 -1.000656691416744459e-02
6.464315044558763268e-02 -1.123246923625842442e-02
6.466253359162429937e-02 -1.230182576696933761e-02
6.409637896709680094e-02 -1.258167872700097223e-02
6.435397313476698411e-02 -1.173095263925516551e-02
6.389438699202251715e-02 -1.208329769596200309e-02
6.405833861692700193e-02 -1.012085952581262549e-02
6.300229982371016724e-02 -1.182169035416390235e-02
