"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
7.900131815007149783e-02,-1.209208528797760945e-02,3.461771657860857575e-03,-1.037353221085965047e-03,6.169911461083291051e-04,5.133065819415130390e-04,5.521134640568821318e-04,5.533387215370323860e-04,5.610665316858553207e-04,5.173312852555586464e-04,7.900762298988314725e-02,-1.208994401456359169e-02,3.467939274190576238e-03,-1.029296654972894354e-03,6.213086320262795059e-04,7.850053459029532332e-02,-1.264473297607873747e-02,2.893466303850411765e-03,-1.598030395391969449e-03,8.151368073321119123e-05,7.950487748575171820e-02,-1.153528910265037843e-02,4.016026261983163259e-03,-5.073974973746048613e-04,1.145844865229456036e-03
