weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -1.381551055796427280e+07 8.408245829931404458e-02 7.822334580136813820e-02 2.916079662122189609e-01 6.510982240547564803e-01 8.115811589503996171e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.427494480682306222e-02 2.210859716346894599e-01 9.594727820743028657e-01 6.450827826864277137e-01 7.357051060408905663e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.237377357702420966e-01 4.145923965515375675e-01 7.754341177824698450e-01 9.699883847658901104e-01 7.324805729621770567e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.980123590360561625e-01 1.243921012315282182e-01 1.155493658545697633e-01 5.543561504173278864e-01 5.541115249831040090e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.028097566728642276e-01 4.492851923073459819e-01 1.530062255963371420e-01 9.046102173176279182e-01 4.607619953727780659e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.710435469772489725e-01 1.468710444536885928e-01 4.933306231424539057e-01 1.961198304334919040e-01 4.432642025104175376e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.038136874118576802e-01 2.265796693537565076e-01 8.132701794163688103e-02 4.586683088066542124e-01 5.770687684268368534e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.365722265688870563e-01 3.370318125547006050e-01 8.237297392786856465e-01 4.493306988732055363e-01 5.055448508171045408e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.649506648590047586e-01 2.788908306568792517e-01 2.819392126173718705e-01 3.868747911082281998e-02 7.114715697105541414e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.337405379041561204e-01 9.453201915747774242e-01 5.889949499459904425e-01 1.927504404004354299e-03 4.411144621002776045e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.525596788473786880e-01 5.045835314672294514e-01 9.263714784272980562e-02 9.282931502027805815e-01 1.939088554956126531e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.625816792417904333e-01 7.173256565114577432e-01 4.098114259502583234e-02 3.474718249745401000e-01 3.200480060403525506e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.925103908088629412e-01 4.488633442763645398e-01 4.134932267789696025e-01 8.509725980945803681e-02 5.491881604935469063e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.290491740987817604e-01 4.309605744891811252e-01 1.595357460114246173e-01 3.663046157326322882e-01 3.888806040368100181e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.281629250022392696e-01 9.534528524868275401e-01 4.783088561601200883e-01 3.105122921459485541e-01 9.161176096422485315e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.460562798572405008e-01 4.242137285015360471e-01 5.356645755646096685e-01 4.119276996678089553e-02 3.379162783184727070e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.339815069506762768e-01 7.409567028299542946e-01 2.994071663979708253e-01 2.552150614815140717e-02 6.586260825054082169e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.592931672363566697e-01 9.185095188338580074e-01 1.897133068567850023e-01 3.966897548931624939e-02 6.701623279137511879e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.140608685853600646e-01 9.898336288561294660e-01 3.591517294702047947e-01 1.242963995966479551e-01 1.858182034958609785e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.016964762126668198e-01 7.023180839137722620e-01 1.813131443409649046e-01 9.763760814843774893e-01 3.933217738791353613e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.702218217988305859e-02 6.915767619866406424e-01 7.658607553623292263e-01 5.062231244450182688e-01 8.879175727221236825e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.252742072775482995e-03 9.009333373626140506e-01 2.157538861456100854e-01 3.092264288336082911e-01 2.432885773302713162e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.780347209378378093e-02 1.930598466359787491e-01 1.179297034942397016e-01 1.385101473632122104e-01 2.494727455451996034e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.260202258340653581e-01 8.565420607562209687e-01 8.771425390271684330e-01 7.063378722609354732e-01 3.114889121046011677e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.881390461368972034e-01 5.684687640863850255e-01 6.581290225854121712e-01 3.182993725799861950e-01 7.814833238074687660e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.490577925140458948e-01 6.627436328295842616e-01 5.949067495963493712e-01 9.806791190275386816e-01 9.304320197769502254e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.831506695428712916e-02 1.887185617804048032e-01 8.158537248586184010e-01 9.187085996412381883e-01 1.221212468177346189e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.231350159594191140e-03 9.933942202932164456e-01 7.643695169023090319e-01 6.474795001147333195e-01 5.853339733375125808e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.501081084570098811e-01 9.468716894232798165e-01 4.048573600207894252e-02 2.963215312842321092e-01 5.165379790864506049e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.872547521066982190e-01 9.723374057130269588e-01 6.106467610583019567e-01 6.792017375145820157e-02 4.193671312448580268e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.839509589482209551e-01 8.243781369918334878e-01 3.544733050847082012e-02 4.476229072408159926e-01 5.270684503943441346e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.229364676333275064e-01 3.513011195906016182e-01 9.080234379747171847e-01 5.782291457334790552e-01 5.525282044716538499e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.888805415087091433e-01 4.543201741297686613e-01 8.086337815167551346e-01 5.124733466461284248e-02 9.942468515029991849e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.698561676822305966e-01 9.435466080625499741e-01 2.803120110895694905e-01 8.378164895820664482e-01 1.112031553941432716e-01
